"Status","Year","Age","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Black","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Home Office","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Ministry of Defence","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Ministry of Justice","140","[c]","30430","28170"
"New entrant CS","2022","40-49","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Office of Gas and Electricity Markets","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Scottish Government","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","UK Export Finance","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Black","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Department for Work and Pensions","40","[c]","26240","27570"
"New entrant CS","2022","40-49","Mixed","Department of Health and Social Care","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","HM Revenue and Customs","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Ministry of Justice","55","[c]","31440","28200"
"New entrant CS","2022","40-49","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Scottish Government","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Department for Work and Pensions","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Department of Health and Social Care","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Ministry of Justice","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Cabinet Office","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Department for Transport","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Department for Work and Pensions","45","[c]","27680","27570"
"New entrant CS","2022","40-49","Undeclared","Department of Health and Social Care","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Ministry of Justice","50","[c]","33250","28750"
"New entrant CS","2022","40-49","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Cabinet Office","105","[c]","64750","65000"
"New entrant CS","2022","40-49","Unknown","Chancellor's other departments","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Charity Commission","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Business, Energy and Industrial Strategy","40","[c]","33460","30360"
"New entrant CS","2022","40-49","Unknown","Department for Education","30","[c]","41890","36570"
"New entrant CS","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs","115","[c]","31540","24160"
"New entrant CS","2022","40-49","Unknown","Department for International Trade","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Levelling Up, Housing and Communities","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Transport","130","[c]","31390","26130"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","240","[c]","28890","27570"
"New entrant CS","2022","40-49","Unknown","Department of Health and Social Care","205","[c]","48840","40650"
"New entrant CS","2022","40-49","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Land Registry","35","[c]","29030","24230"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","385","[c]","27710","26590"
"New entrant CS","2022","40-49","Unknown","Home Office","225","[c]","34730","25770"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","255","[c]","35650","32000"
"New entrant CS","2022","40-49","Unknown","Ministry of Justice","1070","[c]","28770","26310"
"New entrant CS","2022","40-49","Unknown","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Scottish Government","330","[c]","33150","27230"
"New entrant CS","2022","40-49","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Welsh Government","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Attorney General's Departments","105","[c]","45470","50500"
"New entrant CS","2022","40-49","White","Cabinet Office","125","[c]","45760","43890"
"New entrant CS","2022","40-49","White","Chancellor's other departments","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Charity Commission","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Competition and Markets Authority","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Department for Business, Energy and Industrial Strategy","135","[c]","39510","36310"
"New entrant CS","2022","40-49","White","Department for Digital, Culture, Media and Sport","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Department for Education","110","[c]","40390","36500"
"New entrant CS","2022","40-49","White","Department for Environment, Food and Rural Affairs","320","[c]","37750","35900"
"New entrant CS","2022","40-49","White","Department for International Trade","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Department for Levelling Up, Housing and Communities","70","[c]","41280","40720"
"New entrant CS","2022","40-49","White","Department for Transport","185","[c]","33170","26830"
"New entrant CS","2022","40-49","White","Department for Work and Pensions","1150","[c]","27760","27570"
"New entrant CS","2022","40-49","White","Department of Health and Social Care","290","[c]","43210","38200"
"New entrant CS","2022","40-49","White","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Food Standards Agency","35","[c]","37740","32350"
"New entrant CS","2022","40-49","White","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","HM Land Registry","55","[c]","29190","22600"
"New entrant CS","2022","40-49","White","HM Revenue and Customs","610","[c]","28410","26590"
"New entrant CS","2022","40-49","White","HM Treasury","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Home Office","75","[c]","31650","24880"
"New entrant CS","2022","40-49","White","Ministry of Defence","550","[c]","33260","30970"
"New entrant CS","2022","40-49","White","Ministry of Justice","1620","[c]","30170","26310"
"New entrant CS","2022","40-49","White","National Crime Agency","50","[c]","44960","36740"
"New entrant CS","2022","40-49","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Office for Standards in Education, Children's Services and Skills","70","[c]","55640","51360"
"New entrant CS","2022","40-49","White","Office of Gas and Electricity Markets","50","[c]","48150","42810"
"New entrant CS","2022","40-49","White","Office of Qualifications and Examinations Regulation","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Office of Rail and Road","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Scottish Government","445","[c]","34100","31540"
"New entrant CS","2022","40-49","White","The National Archives","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","UK Export Finance","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","UK Statistics Authority","130","[c]","35740","30710"
"New entrant CS","2022","40-49","White","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Water Services Regulation Authority","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","White","Welsh Government","80","[c]","41610","40100"
"New entrant CS","2022","50-59","Asian","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Cabinet Office","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Department for Transport","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Department for Work and Pensions","75","[c]","28860","27570"
"New entrant CS","2022","50-59","Asian","Department of Health and Social Care","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","HM Revenue and Customs","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","HM Treasury","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Home Office","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Ministry of Defence","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Ministry of Justice","75","[c]","31110","28140"
"New entrant CS","2022","50-59","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Scottish Government","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","UK Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Department for Work and Pensions","85","[c]","28150","27570"
"New entrant CS","2022","50-59","Black","Department of Health and Social Care","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","HM Revenue and Customs","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Ministry of Defence","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Ministry of Justice","190","[c]","30000","28260"
"New entrant CS","2022","50-59","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Black","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Attorney General's Departments","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Department for Transport","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Department for Work and Pensions","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Department of Health and Social Care","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","HM Revenue and Customs","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Ministry of Justice","50","[c]","32140","31420"
"New entrant CS","2022","50-59","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Department for Work and Pensions","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
