"Status","Year","Age","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Department for Transport","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Operational Delivery","AA","25","[c]","18310","18310"
"New entrant CS","2022","40-49","Department for Transport","Operational Delivery","AO","100","[c]","23050","21840"
"New entrant CS","2022","40-49","Department for Transport","Operational Delivery","EO","85","[c]","26600","26130"
"New entrant CS","2022","40-49","Department for Transport","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Operational Delivery","HEO","10","[c]","32830","32730"
"New entrant CS","2022","40-49","Department for Transport","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Policy","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Project Delivery","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Social Research","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Unknown","G7","10","[c]","55430","48770"
"New entrant CS","2022","40-49","Department for Transport","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Counter Fraud","AO","50","[c]","22770","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","Counter Fraud","EO","65","[c]","28030","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Counter Fraud","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Digital, Data and Technology","EO","15","[c]","27530","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","Digital, Data and Technology","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Digital, Data and Technology","G7","30","[c]","55520","55510"
"New entrant CS","2022","40-49","Department for Work and Pensions","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Digital, Data and Technology","SEO","30","[c]","39730","40670"
"New entrant CS","2022","40-49","Department for Work and Pensions","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Finance","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Operational Delivery","AO","490","[c]","21530","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","Operational Delivery","EO","700","[c]","28220","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Operational Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Operational Delivery","HEO","15","[c]","32380","31660"
"New entrant CS","2022","40-49","Department for Work and Pensions","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Operational Delivery","SEO","25","[c]","52270","51690"
"New entrant CS","2022","40-49","Department for Work and Pensions","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Other","AO","60","[c]","21420","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","Other","EO","20","[c]","27730","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Project Delivery","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Project Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Project Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Property","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","AO","70","[c]","21410","21260"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","EO","95","[c]","28160","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","G7","15","[c]","55560","55250"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Commercial","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Commercial","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Commercial","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Communications","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Communications","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Digital, Data and Technology","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Finance","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Finance","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Human Resources","EO","15","[c]","27400","26880"
"New entrant CS","2022","40-49","Department of Health and Social Care","Human Resources","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Human Resources","G7","10","[c]","52910","51670"
"New entrant CS","2022","40-49","Department of Health and Social Care","Human Resources","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Human Resources","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Medicine","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Medicine","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Medicine","SCS level","10","[c]","89430","86670"
"New entrant CS","2022","40-49","Department of Health and Social Care","Medicine","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Operational Delivery","AO","25","[c]","20980","19880"
"New entrant CS","2022","40-49","Department of Health and Social Care","Operational Delivery","EO","60","[c]","25440","25010"
"New entrant CS","2022","40-49","Department of Health and Social Care","Operational Delivery","G6","25","[c]","65890","65310"
"New entrant CS","2022","40-49","Department of Health and Social Care","Operational Delivery","G7","65","[c]","51640","51300"
"New entrant CS","2022","40-49","Department of Health and Social Care","Operational Delivery","HEO","60","[c]","31680","31380"
"New entrant CS","2022","40-49","Department of Health and Social Care","Operational Delivery","SCS level","20","[c]","99000","82520"
"New entrant CS","2022","40-49","Department of Health and Social Care","Operational Delivery","SEO","60","[c]","39150","39750"
"New entrant CS","2022","40-49","Department of Health and Social Care","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Policy","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Policy","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Property","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Science and Engineering","G7","10","[c]","50610","50080"
"New entrant CS","2022","40-49","Department of Health and Social Care","Science and Engineering","HEO","40","[c]","32360","30460"
"New entrant CS","2022","40-49","Department of Health and Social Care","Science and Engineering","SEO","25","[c]","39180","40060"
"New entrant CS","2022","40-49","Department of Health and Social Care","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Estyn","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Estyn","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Policy","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Policy","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Science and Engineering","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Veterinarian","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Food Standards Agency","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Foreign, Commonwealth and Development Office","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Foreign, Commonwealth and Development Office","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Operational Delivery","AO","50","[c]","22670","22600"
"New entrant CS","2022","40-49","HM Land Registry","Operational Delivery","EO","20","[c]","27480","27130"
"New entrant CS","2022","40-49","HM Land Registry","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Project Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Land Registry","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","G7","15","[c]","53490","52080"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","HEO","20","[c]","33040","33080"
"New entrant CS","2022","40-49","HM Revenue and Customs","Digital, Data and Technology","SEO","10","[c]","40330","40180"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Finance","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Human Resources","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Human Resources","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Human Resources","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Intelligence Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Intelligence Analysis","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Legal","EO","15","[c]","27800","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Legal","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Legal","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","AO","355","[c]","21350","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","EO","75","[c]","26670","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","HEO","45","[c]","33490","33080"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Operational Delivery","SEO","10","[c]","40860","40180"
"New entrant CS","2022","40-49","HM Revenue and Customs","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Project Delivery","SEO","10","[c]","40770","40180"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","EO","20","[c]","25290","25000"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Property","SEO","10","[c]","44660","44530"
"New entrant CS","2022","40-49","HM Revenue and Customs","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","AO","95","[c]","21250","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","EO","140","[c]","27130","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","HEO","120","[c]","33710","33080"
"New entrant CS","2022","40-49","HM Revenue and Customs","Tax","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","AO","75","[c]","22160","21250"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","EO","65","[c]","27350","26590"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","HEO","30","[c]","34940","33080"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","HM Treasury","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
