"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","Unknown","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","East of England","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","London","85","[c]","30110","30520"
"New entrant CS","2022","Other ethnicity","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","West Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","London","35","[c]","35220","33210"
"New entrant CS","2022","Other ethnicity","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Scotland","[c]","[c]","[c]","[c]"
