"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Finance","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Grants Management","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","No function","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","No function","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","No function","Unknown","245","235","21870","21250"
"In post","2022","16-19","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Project Delivery","Unknown","50","50","17520","17140"
"In post","2022","16-19","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Property","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Security","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","Unknown","100","100","21350","21260"
"In post","2022","16-19","White","Analysis","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","White","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Communications","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","White","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Counter Fraud","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","White","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Debt","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","White","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Digital, Data & Technology","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","White","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Finance","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","White","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Human Resources","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","White","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Legal","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","White","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","No function","Heterosexual / straight","290","280","21950","21260"
"In post","2022","16-19","White","No function","LGBO","35","30","23200","21840"
"In post","2022","16-19","White","No function","Undeclared","10","10","[c]","[c]"
"In post","2022","16-19","White","No function","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","White","Project Delivery","Heterosexual / straight","50","50","19270","18030"
"In post","2022","16-19","White","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Property","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","White","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Security","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","White","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Unknown","Heterosexual / straight","45","45","22290","21170"
"In post","2022","16-19","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Analysis","Heterosexual / straight","230","225","36200","34260"
"In post","2022","20-29","Asian","Analysis","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Analysis","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Analysis","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","Heterosexual / straight","65","65","34220","33000"
"In post","2022","20-29","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Communications","Heterosexual / straight","205","205","28590","26820"
"In post","2022","20-29","Asian","Communications","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Communications","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Communications","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Counter Fraud","Heterosexual / straight","185","180","28520","27570"
"In post","2022","20-29","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Counter Fraud","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Counter Fraud","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Debt","Heterosexual / straight","165","155","21990","21250"
"In post","2022","20-29","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Debt","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Digital, Data & Technology","Heterosexual / straight","225","225","33110","31990"
"In post","2022","20-29","Asian","Digital, Data & Technology","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Digital, Data & Technology","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Finance","Heterosexual / straight","195","195","32900","30500"
"In post","2022","20-29","Asian","Finance","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Finance","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Finance","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Grants Management","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","Heterosexual / straight","110","110","30220","27570"
"In post","2022","20-29","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","Heterosexual / straight","175","175","30730","26950"
"In post","2022","20-29","Asian","Legal","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Legal","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Legal","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Asian","No function","Heterosexual / straight","3750","3670","29030","27570"
"In post","2022","20-29","Asian","No function","LGBO","125","125","32650","31060"
"In post","2022","20-29","Asian","No function","Undeclared","130","125","30630","28650"
"In post","2022","20-29","Asian","No function","Unknown","140","140","29120","27570"
"In post","2022","20-29","Asian","Project Delivery","Heterosexual / straight","190","190","32890","31800"
"In post","2022","20-29","Asian","Project Delivery","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Property","Heterosexual / straight","65","65","31170","29610"
"In post","2022","20-29","Asian","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Security","Heterosexual / straight","35","35","30890","30120"
"In post","2022","20-29","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","Heterosexual / straight","610","590","29750","28650"
"In post","2022","20-29","Asian","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","Black","Analysis","Heterosexual / straight","60","60","34530","33640"
"In post","2022","20-29","Black","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Analysis","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Black","Commercial","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Commercial","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Black","Communications","Heterosexual / straight","45","45","30540","27270"
"In post","2022","20-29","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","Heterosexual / straight","50","50","29670","27570"
"In post","2022","20-29","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Counter Fraud","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Black","Debt","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","20-29","Black","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","Heterosexual / straight","70","70","34520","32870"
"In post","2022","20-29","Black","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","Heterosexual / straight","40","40","32210","32150"
"In post","2022","20-29","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","Heterosexual / straight","40","40","29660","27850"
"In post","2022","20-29","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","Heterosexual / straight","80","80","29150","26950"
"In post","2022","20-29","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Black","No function","Heterosexual / straight","1445","1425","29910","29300"
