"Status","Year","Function_of_post","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Analysis","Food Standards Agency","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Government Actuary's Department","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Health and Safety Executive","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Land Registry","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Prison and Probation Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Prison and Probation Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Prison and Probation Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Prison and Probation Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","40","[c]","35380","33080"
"New entrant CS","2022","Analysis","HM Revenue and Customs (excl. agencies)","SEO/HEO","Male","50","[c]","35700","37610"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","HM Treasury (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intellectual Property Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Defence (excl. agencies)","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Ministry of Justice (excl. agencies)","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","National Savings and Investments","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Budget Responsibility","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Gas and Electricity Markets","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Office of Rail and Road","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Rural Payments Agency","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Scottish Courts and Tribunals Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","The Insolvency Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Debt Management Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Export Finance","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Space Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","AA/AO","Male","35","[c]","20000","19860"
"New entrant CS","2022","Analysis","UK Statistics Authority","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","UK Statistics Authority","SEO/HEO","Female","180","[c]","32950","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","SEO/HEO","Male","105","[c]","32740","30710"
"New entrant CS","2022","Analysis","UK Statistics Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Valuation Office Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Animal and Plant Health Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","G6/G7","Female","85","[c]","66950","68000"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","G6/G7","Male","100","[c]","72720","70910"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cabinet Office (excl. agencies)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Commercial Service","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Crown Prosecution Service","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Equipment and Support","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Defence Science and Technology Laboratory","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","SEO/HEO","Female","35","[c]","34580","36500"
"New entrant CS","2022","Commercial","Department for Education (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department for Transport (excl. agencies)","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","40","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Department of Health and Social Care (excl. agencies)","SEO/HEO","Male","40","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Licensing Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Driver and Vehicle Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Food Standards Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Food Standards Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
