"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Unknown","35","[c]","24730","24800"
"New entrant CS","2022","Bradford","Heterosexual / straight","295","[c]","23870","21250"
"New entrant CS","2022","Bradford","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Bradford","Unknown","270","[c]","23750","21250"
"New entrant CS","2022","Breckland and South Norfolk","Heterosexual / straight","50","[c]","23980","23140"
"New entrant CS","2022","Breckland and South Norfolk","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Heterosexual / straight","70","[c]","31810","31060"
"New entrant CS","2022","Brent","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Brent","Unknown","35","[c]","30240","29000"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","65","[c]","25540","21260"
"New entrant CS","2022","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Unknown","35","[c]","25030","23170"
"New entrant CS","2022","Brighton and Hove","Heterosexual / straight","60","[c]","27170","25120"
"New entrant CS","2022","Brighton and Hove","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Unknown","35","[c]","28490","28430"
"New entrant CS","2022","Bristol, City of","Heterosexual / straight","650","[c]","32400","29270"
"New entrant CS","2022","Bristol, City of","LGBO","95","[c]","29660","26820"
"New entrant CS","2022","Bristol, City of","Undeclared","95","[c]","33900","30730"
"New entrant CS","2022","Bristol, City of","Unknown","295","[c]","28980","25000"
"New entrant CS","2022","Bromley","Heterosexual / straight","100","[c]","32410","31060"
"New entrant CS","2022","Bromley","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Bromley","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Heterosexual / straight","145","[c]","30000","28140"
"New entrant CS","2022","Buckinghamshire","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Unknown","65","[c]","29850","24620"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Heterosexual / straight","150","[c]","27440","27570"
"New entrant CS","2022","Calderdale and Kirklees","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Unknown","35","[c]","26310","27570"
"New entrant CS","2022","Cambridgeshire CC","Heterosexual / straight","280","[c]","28670","26140"
"New entrant CS","2022","Cambridgeshire CC","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Cambridgeshire CC","Unknown","115","[c]","27790","24920"
"New entrant CS","2022","Camden and City of London","Heterosexual / straight","95","[c]","39880","36580"
"New entrant CS","2022","Camden and City of London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Camden and City of London","Unknown","100","[c]","35470","28310"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","730","[c]","29270","25030"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","LGBO","95","[c]","25860","23160"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Undeclared","50","[c]","30680","26590"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Unknown","390","[c]","25400","23140"
"New entrant CS","2022","Causeway Coast and Glens","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Heterosexual / straight","255","[c]","30920","27570"
"New entrant CS","2022","Central Hampshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Unknown","185","[c]","30740","26350"
"New entrant CS","2022","Central Valleys","Heterosexual / straight","195","[c]","27670","27570"
"New entrant CS","2022","Central Valleys","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Central Valleys","Unknown","60","[c]","26660","27570"
"New entrant CS","2022","Cheshire East","Heterosexual / straight","130","[c]","26120","23140"
"New entrant CS","2022","Cheshire East","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire East","Unknown","75","[c]","23960","21300"
"New entrant CS","2022","Cheshire West and Chester","Heterosexual / straight","40","[c]","26300","24800"
"New entrant CS","2022","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cheshire West and Chester","Unknown","30","[c]","26510","24800"
"New entrant CS","2022","Chorley and West Lancashire","Heterosexual / straight","120","[c]","25260","23140"
"New entrant CS","2022","Chorley and West Lancashire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Unknown","75","[c]","24050","23140"
"New entrant CS","2022","City of Edinburgh","Heterosexual / straight","995","[c]","31910","27570"
"New entrant CS","2022","City of Edinburgh","LGBO","160","[c]","29910","27230"
"New entrant CS","2022","City of Edinburgh","Undeclared","90","[c]","31850","27570"
"New entrant CS","2022","City of Edinburgh","Unknown","875","[c]","32180","27230"
"New entrant CS","2022","Clackmannanshire and Fife","Heterosexual / straight","75","[c]","26990","27570"
"New entrant CS","2022","Clackmannanshire and Fife","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Clackmannanshire and Fife","Unknown","65","[c]","23530","21640"
"New entrant CS","2022","Conwy and Denbighshire","Heterosexual / straight","55","[c]","31610","27570"
"New entrant CS","2022","Conwy and Denbighshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Conwy and Denbighshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Heterosexual / straight","185","[c]","25800","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Unknown","45","[c]","25940","24850"
"New entrant CS","2022","Coventry","Heterosexual / straight","230","[c]","31890","29360"
"New entrant CS","2022","Coventry","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Coventry","Unknown","80","[c]","32650","29360"
"New entrant CS","2022","Croydon","Heterosexual / straight","345","[c]","33850","30750"
"New entrant CS","2022","Croydon","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Unknown","500","[c]","34760","30600"
"New entrant CS","2022","Darlington","Heterosexual / straight","180","[c]","32220","29360"
"New entrant CS","2022","Darlington","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Unknown","45","[c]","33670","29360"
"New entrant CS","2022","Derby","Heterosexual / straight","125","[c]","24500","21260"
"New entrant CS","2022","Derby","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Unknown","70","[c]","26220","26130"
"New entrant CS","2022","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Heterosexual / straight","370","[c]","27950","24150"
"New entrant CS","2022","Devon CC","LGBO","50","[c]","24030","21260"
"New entrant CS","2022","Devon CC","Undeclared","60","[c]","29250","24670"
"New entrant CS","2022","Devon CC","Unknown","135","[c]","25170","23140"
"New entrant CS","2022","Dorset","Heterosexual / straight","155","[c]","25630","24210"
"New entrant CS","2022","Dorset","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Unknown","85","[c]","24530","23140"
"New entrant CS","2022","Dudley","Heterosexual / straight","95","[c]","24630","21260"
"New entrant CS","2022","Dudley","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Heterosexual / straight","325","[c]","25170","23140"
"New entrant CS","2022","Durham","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Unknown","240","[c]","23590","22010"
"New entrant CS","2022","Ealing","Heterosexual / straight","50","[c]","32940","31060"
"New entrant CS","2022","Ealing","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Ealing","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","105","[c]","24240","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Unknown","30","[c]","22810","22410"
"New entrant CS","2022","East Cumbria","Heterosexual / straight","90","[c]","29030","24920"
"New entrant CS","2022","East Cumbria","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Unknown","50","[c]","24080","21300"
"New entrant CS","2022","East Derbyshire","Heterosexual / straight","45","[c]","26320","26220"
"New entrant CS","2022","East Derbyshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","125","[c]","27710","23540"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","110","[c]","25150","22630"
"New entrant CS","2022","East Kent","Heterosexual / straight","210","[c]","25870","24250"
"New entrant CS","2022","East Kent","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Unknown","195","[c]","25290","24880"
"New entrant CS","2022","East Lancashire","Heterosexual / straight","45","[c]","28150","27570"
"New entrant CS","2022","East Lancashire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Heterosexual / straight","120","[c]","29100","27570"
"New entrant CS","2022","East Merseyside","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Unknown","50","[c]","30120","24900"
"New entrant CS","2022","East Riding of Yorkshire","Heterosexual / straight","160","[c]","25170","23140"
"New entrant CS","2022","East Riding of Yorkshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","Unknown","85","[c]","23890","23140"
"New entrant CS","2022","East Surrey","Heterosexual / straight","125","[c]","29600","31020"
"New entrant CS","2022","East Surrey","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Unknown","40","[c]","28160","27070"
"New entrant CS","2022","East Sussex CC","Heterosexual / straight","190","[c]","25180","21260"
"New entrant CS","2022","East Sussex CC","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Unknown","60","[c]","24620","23520"
"New entrant CS","2022","Enfield","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Heterosexual / straight","70","[c]","32740","29290"
"New entrant CS","2022","Essex Haven Gateway","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Unknown","50","[c]","29750","25000"
"New entrant CS","2022","Essex Thames Gateway","Heterosexual / straight","110","[c]","25400","24250"
"New entrant CS","2022","Essex Thames Gateway","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Heterosexual / straight","85","[c]","24740","21640"
"New entrant CS","2022","Falkirk","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Unknown","70","[c]","22860","21640"
"New entrant CS","2022","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Heterosexual / straight","205","[c]","24230","23140"
"New entrant CS","2022","Flintshire and Wrexham","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Unknown","55","[c]","24760","21260"
"New entrant CS","2022","Glasgow City","Heterosexual / straight","1395","[c]","30480","27230"
"New entrant CS","2022","Glasgow City","LGBO","215","[c]","28090","27230"
"New entrant CS","2022","Glasgow City","Undeclared","100","[c]","29840","27230"
"New entrant CS","2022","Glasgow City","Unknown","815","[c]","29130","27230"
"New entrant CS","2022","Gloucestershire CC","Heterosexual / straight","125","[c]","28560","26350"
"New entrant CS","2022","Gloucestershire CC","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire CC","Unknown","55","[c]","27010","26350"
"New entrant CS","2022","Greater Manchester North East","Heterosexual / straight","85","[c]","26170","24800"
"New entrant CS","2022","Greater Manchester North East","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North East","Unknown","70","[c]","26770","26130"
"New entrant CS","2022","Greater Manchester North West","Heterosexual / straight","185","[c]","24540","23140"
"New entrant CS","2022","Greater Manchester North West","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester North West","Unknown","65","[c]","27180","25480"
"New entrant CS","2022","Greater Manchester South East","Heterosexual / straight","65","[c]","24650","22510"
"New entrant CS","2022","Greater Manchester South East","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester South East","Unknown","45","[c]","25400","23170"
"New entrant CS","2022","Greater Manchester South West","Heterosexual / straight","685","[c]","28030","26590"
"New entrant CS","2022","Greater Manchester South West","LGBO","85","[c]","26760","25820"
"New entrant CS","2022","Greater Manchester South West","Undeclared","40","[c]","27030","24880"
"New entrant CS","2022","Greater Manchester South West","Unknown","620","[c]","28690","25120"
"New entrant CS","2022","Gwent Valleys","Heterosexual / straight","55","[c]","28390","27570"
"New entrant CS","2022","Gwent Valleys","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwent Valleys","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Heterosexual / straight","55","[c]","25080","21260"
"New entrant CS","2022","Gwynedd","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Heterosexual / straight","320","[c]","35130","31060"
"New entrant CS","2022","Hackney and Newham","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Unknown","195","[c]","35550","31060"
"New entrant CS","2022","Haringey and Islington","Heterosexual / straight","170","[c]","31560","31060"
"New entrant CS","2022","Haringey and Islington","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Haringey and Islington","Unknown","125","[c]","30700","30520"
"New entrant CS","2022","Harrow and Hillingdon","Heterosexual / straight","100","[c]","29640","30950"
"New entrant CS","2022","Harrow and Hillingdon","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Harrow and Hillingdon","Unknown","110","[c]","29730","28650"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Heterosexual / straight","185","[c]","25770","23170"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Hartlepool and Stockton-on-Tees","Unknown","45","[c]","29180","27950"
"New entrant CS","2022","Heart of Essex","Heterosexual / straight","155","[c]","29710","26140"
"New entrant CS","2022","Heart of Essex","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Unknown","95","[c]","23900","24620"
"New entrant CS","2022","Herefordshire, County of","Heterosexual / straight","40","[c]","27170","27570"
"New entrant CS","2022","Herefordshire, County of","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Heterosexual / straight","295","[c]","30420","29290"
"New entrant CS","2022","Hertfordshire CC","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","Unknown","95","[c]","27900","25340"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Heterosexual / straight","210","[c]","31500","30120"
"New entrant CS","2022","Hounslow and Richmond upon Thames","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Unknown","190","[c]","29120","28700"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","60","[c]","27250","26030"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","45","[c]","26670","24110"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","95","[c]","27000","26350"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","35","[c]","28350","27120"
"New entrant CS","2022","Isle of Anglesey","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Heterosexual / straight","85","[c]","23610","23140"
"New entrant CS","2022","Isle of Wight","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","120","[c]","31050","30520"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Heterosexual / straight","95","[c]","25860","25480"
"New entrant CS","2022","Kent Thames Gateway","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Unknown","95","[c]","27160","28140"
"New entrant CS","2022","Kingston upon Hull, City of","Heterosexual / straight","155","[c]","25780","23140"
"New entrant CS","2022","Kingston upon Hull, City of","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Unknown","65","[c]","23690","23140"
"New entrant CS","2022","Lambeth","Heterosexual / straight","550","[c]","38480","32330"
"New entrant CS","2022","Lambeth","LGBO","60","[c]","38240","32330"
"New entrant CS","2022","Lambeth","Undeclared","75","[c]","41150","32330"
"New entrant CS","2022","Lambeth","Unknown","110","[c]","37450","31060"
"New entrant CS","2022","Lancaster and Wyre","Heterosexual / straight","65","[c]","24980","21260"
"New entrant CS","2022","Lancaster and Wyre","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Unknown","50","[c]","23670","23140"
"New entrant CS","2022","Leeds","Heterosexual / straight","1170","[c]","30790","27570"
"New entrant CS","2022","Leeds","LGBO","115","[c]","31660","27570"
"New entrant CS","2022","Leeds","Undeclared","215","[c]","32430","28970"
"New entrant CS","2022","Leeds","Unknown","835","[c]","30530","26590"
"New entrant CS","2022","Leicester","Heterosexual / straight","265","[c]","24290","22200"
"New entrant CS","2022","Leicester","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Unknown","125","[c]","23900","21260"
"New entrant CS","2022","Leicestershire CC and Rutland","Heterosexual / straight","185","[c]","26400","23140"
"New entrant CS","2022","Leicestershire CC and Rutland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Unknown","90","[c]","23360","21680"
"New entrant CS","2022","Lewisham and Southwark","Heterosexual / straight","195","[c]","36480","31530"
"New entrant CS","2022","Lewisham and Southwark","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Unknown","80","[c]","34760","30130"
"New entrant CS","2022","Lincolnshire CC","Heterosexual / straight","345","[c]","27340","25710"
"New entrant CS","2022","Lincolnshire CC","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","Unknown","70","[c]","27100","26130"
"New entrant CS","2022","Lisburn and Castlereagh","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","Heterosexual / straight","910","[c]","25690","23170"
"New entrant CS","2022","Liverpool","LGBO","110","[c]","25390","23740"
