"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Project Delivery","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Merseyside","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Outer London - South","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Outer London - South","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Inner London - West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Inner London - West","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Outer London - South","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Outer London - South","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Derbyshire and Nottinghamshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Derbyshire and Nottinghamshire","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Anglia","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Wales","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Wales","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Eastern Scotland","Female","105","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Eastern Scotland","Male","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Greater Manchester","Female","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Greater Manchester","Male","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Inner London - East","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Inner London - East","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Inner London - West","Female","230","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Inner London - West","Male","200","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Kent","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Lancashire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Lancashire","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Merseyside","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Merseyside","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northumberland, and Tyne and Wear","Female","110","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Northumberland, and Tyne and Wear","Male","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outer London - South","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outer London - South","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Shropshire and Staffordshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Shropshire and Staffordshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South Yorkshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","South Yorkshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Southern Scotland","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Southern Scotland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Surrey, East and West Sussex","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Tees Valley and Durham","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Tees Valley and Durham","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Central Scotland","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Central Scotland","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Yorkshire","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","West Yorkshire","Male","70","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Commercial","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Communications","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Inner London - West","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Inner London - West","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Digital, Data and Technology","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","East Wales","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","East Wales","Male","30","[c]","22840","19860"
"New entrant CS","2022","Analysis","Economics","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Greater Manchester","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Greater Manchester","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Hampshire and Isle of Wight","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Inner London - East","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Inner London - East","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Inner London - West","Female","60","[c]","33870","31800"
"New entrant CS","2022","Analysis","Economics","Inner London - West","Male","95","[c]","42080","33570"
"New entrant CS","2022","Analysis","Economics","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Economics","West Yorkshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Outer London - South","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Finance","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Geography","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Inner London - West","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Human Resources","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Hampshire and Isle of Wight","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Intelligence Analysis","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Internal Audit","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Knowledge and Information Management","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Medicine","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","East Wales","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Analysis","Operational Delivery","East Wales","Male","30","[c]","[c]","[c]"
