"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","EO","Male","50","[c]","24770","24400"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","AO","Female","110","[c]","20990","21810"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","AO","Male","60","[c]","21000","21810"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","EO","Female","50","[c]","25460","24250"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","EO","Male","55","[c]","26610","24500"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","EO","Female","50","[c]","26150","26180"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","EO","Male","35","[c]","26530","26180"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","HEO","Female","105","[c]","34760","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","HEO","Male","75","[c]","34610","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","EO","Female","40","[c]","27860","28500"
"New entrant CS","2022","Department for Education","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","HEO","Female","40","[c]","34170","32940"
"New entrant CS","2022","Department for Education","London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North East (England)","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","EO","Female","40","[c]","25000","25000"
"New entrant CS","2022","Department for Education","North West (England)","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","HEO","Female","35","[c]","29870","29360"
"New entrant CS","2022","Department for Education","North West (England)","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","SEO","Female","30","[c]","37080","36500"
"New entrant CS","2022","Department for Education","North West (England)","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Wales","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Wales","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","EO","Female","35","[c]","25120","25000"
"New entrant CS","2022","Department for Education","West Midlands (England)","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","EO","Female","50","[c]","25000","25000"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","SEO","Female","40","[c]","37240","36500"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","EO","Female","70","[c]","27370","27960"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","EO","Male","55","[c]","27250","27960"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","G7","Female","70","[c]","53130","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","G7","Male","60","[c]","52990","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","HEO","Female","200","[c]","32670","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","HEO","Male","155","[c]","32600","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SEO","Female","85","[c]","39540","38750"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","SEO","Male","45","[c]","39400","38750"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","AO","Female","55","[c]","21190","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","AO","Male","70","[c]","21180","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","EO","Male","15","[c]","[c]","[c]"
