"Status","Year","Profession_of_post","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Wales and The Valleys","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Outside London","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","West Yorkshire","Outside London","Unknown","115","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Dorset and Somerset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinarian","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cheshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Derbyshire and Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Dorset and Somerset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Wales","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Eastern Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","95","[c]","28770","26670"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","40","[c]","28570","26670"
"New entrant CS","2022","Commercial","Greater Manchester","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Greater Manchester","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Hampshire and Isle of Wight","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","London","Heterosexual / straight","85","[c]","36730","34710"
"New entrant CS","2022","Commercial","Inner London - West","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","London","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Inner London - West","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merseyside","Outside London","Heterosexual / straight","30","[c]","29820","28270"
"New entrant CS","2022","Commercial","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Merseyside","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northumberland, and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outer London - South","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outer London - South","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outer London - West and North West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Shropshire and Staffordshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Yorkshire","Outside London","Heterosexual / straight","30","[c]","30040","29360"
"New entrant CS","2022","Commercial","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","South Yorkshire","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Surrey, East and West Sussex","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tees Valley and Durham","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Central Scotland","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Midlands","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Wales and The Valleys","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Wales and The Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","Outside London","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","West Yorkshire","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cheshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dorset and Somerset","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Wales","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Wales","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Inner London - East","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Inner London - East","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Inner London - East","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Inner London - East","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Inner London - West","London","Heterosexual / straight","140","[c]","38500","34020"
"New entrant CS","2022","Communications","Inner London - West","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Inner London - West","London","Undeclared","75","[c]","34020","27270"
"New entrant CS","2022","Communications","Inner London - West","London","Unknown","100","[c]","36600","34550"
"New entrant CS","2022","Communications","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northumberland, and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northumberland, and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Northumberland, and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outer London - South","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outer London - West and North West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outer London - West and North West","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Shropshire and Staffordshire","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Southern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tees Valley and Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Central Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Wales and The Valleys","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Yorkshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Yorkshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Hampshire and Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Inner London - East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Inner London - West","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","West Central Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Corporate Finance","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
