"Status","Year","Disability","Ethnicity","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Asian","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","AO","Female","35","[c]","24110","23720"
"New entrant CS","2022","Declared disabled","Black","AO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","EO","Female","70","[c]","29010","29290"
"New entrant CS","2022","Declared disabled","Black","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Female","75","[c]","31500","29170"
"New entrant CS","2022","Declared disabled","Black","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","AO","Female","40","[c]","21600","21250"
"New entrant CS","2022","Declared disabled","Mixed","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","EO","Female","50","[c]","27040","27570"
"New entrant CS","2022","Declared disabled","Mixed","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Female","30","[c]","30270","27060"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","AA","Female","90","[c]","20440","20890"
"New entrant CS","2022","Declared disabled","White","AA","Male","80","[c]","20700","20890"
"New entrant CS","2022","Declared disabled","White","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","AO","Female","655","[c]","21770","21260"
"New entrant CS","2022","Declared disabled","White","AO","Male","520","[c]","21910","21260"
"New entrant CS","2022","Declared disabled","White","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","EO","Female","490","[c]","26970","27570"
"New entrant CS","2022","Declared disabled","White","EO","Male","345","[c]","26970","27540"
"New entrant CS","2022","Declared disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","G7","Female","90","[c]","53270","52720"
"New entrant CS","2022","Declared disabled","White","G7","Male","70","[c]","53250","52790"
"New entrant CS","2022","Declared disabled","White","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","HEO","Female","300","[c]","31960","32310"
"New entrant CS","2022","Declared disabled","White","HEO","Male","220","[c]","32250","32560"
"New entrant CS","2022","Declared disabled","White","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","SEO","Female","145","[c]","39480","39480"
"New entrant CS","2022","Declared disabled","White","SEO","Male","90","[c]","39430","39330"
"New entrant CS","2022","Declared disabled","White","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","Female","695","[c]","28650","26310"
"New entrant CS","2022","Declared disabled","White","Unknown","Male","240","[c]","30750","28200"
"New entrant CS","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","AA","Female","50","[c]","20840","21050"
"New entrant CS","2022","Declared non-disabled","Asian","AA","Male","35","[c]","20970","21000"
"New entrant CS","2022","Declared non-disabled","Asian","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","AO","Female","655","[c]","21870","21260"
"New entrant CS","2022","Declared non-disabled","Asian","AO","Male","600","[c]","22230","21260"
"New entrant CS","2022","Declared non-disabled","Asian","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","EO","Female","720","[c]","27760","27570"
"New entrant CS","2022","Declared non-disabled","Asian","EO","Male","635","[c]","27800","27570"
"New entrant CS","2022","Declared non-disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","G7","Female","100","[c]","53740","53050"
"New entrant CS","2022","Declared non-disabled","Asian","G7","Male","100","[c]","55290","53510"
"New entrant CS","2022","Declared non-disabled","Asian","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","HEO","Female","295","[c]","33290","33080"
"New entrant CS","2022","Declared non-disabled","Asian","HEO","Male","270","[c]","33210","33080"
"New entrant CS","2022","Declared non-disabled","Asian","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SEO","Female","145","[c]","40440","40070"
"New entrant CS","2022","Declared non-disabled","Asian","SEO","Male","135","[c]","40490","40170"
"New entrant CS","2022","Declared non-disabled","Asian","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","Female","135","[c]","26450","24090"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","Male","65","[c]","30820","27060"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","AO","Female","320","[c]","22720","21260"
"New entrant CS","2022","Declared non-disabled","Black","AO","Male","210","[c]","23820","21260"
"New entrant CS","2022","Declared non-disabled","Black","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","EO","Female","435","[c]","28480","27570"
"New entrant CS","2022","Declared non-disabled","Black","EO","Male","235","[c]","27820","27570"
"New entrant CS","2022","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","G7","Female","40","[c]","53670","52830"
"New entrant CS","2022","Declared non-disabled","Black","G7","Male","35","[c]","53410","53130"
"New entrant CS","2022","Declared non-disabled","Black","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","HEO","Female","165","[c]","33380","33080"
"New entrant CS","2022","Declared non-disabled","Black","HEO","Male","115","[c]","33320","33080"
"New entrant CS","2022","Declared non-disabled","Black","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SEO","Female","75","[c]","40150","40060"
"New entrant CS","2022","Declared non-disabled","Black","SEO","Male","90","[c]","41350","40180"
"New entrant CS","2022","Declared non-disabled","Black","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Female","220","[c]","28990","27060"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Male","110","[c]","31350","28860"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","AO","Female","205","[c]","22640","21260"
"New entrant CS","2022","Declared non-disabled","Mixed","AO","Male","145","[c]","23100","21710"
"New entrant CS","2022","Declared non-disabled","Mixed","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","EO","Female","170","[c]","27300","27570"
"New entrant CS","2022","Declared non-disabled","Mixed","EO","Male","120","[c]","27400","27180"
"New entrant CS","2022","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","G7","Female","40","[c]","53320","53570"
"New entrant CS","2022","Declared non-disabled","Mixed","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","HEO","Female","110","[c]","33060","33080"
"New entrant CS","2022","Declared non-disabled","Mixed","HEO","Male","70","[c]","32480","33080"
"New entrant CS","2022","Declared non-disabled","Mixed","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SEO","Female","35","[c]","40360","40050"
"New entrant CS","2022","Declared non-disabled","Mixed","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Female","120","[c]","27890","24090"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AO","Female","65","[c]","22940","21260"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AO","Male","40","[c]","24580","22690"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","EO","Female","40","[c]","27750","27570"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","EO","Male","35","[c]","28220","27570"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","AO","Female","70","[c]","21970","21260"
"New entrant CS","2022","Declared non-disabled","Undeclared","AO","Male","55","[c]","22740","21260"
"New entrant CS","2022","Declared non-disabled","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","EO","Female","45","[c]","27530","27570"
"New entrant CS","2022","Declared non-disabled","Undeclared","EO","Male","60","[c]","27780","27570"
"New entrant CS","2022","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","HEO","Female","20","[c]","[c]","[c]"
