"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","Outside London","Heterosexual / straight","55","[c]","31480","29360"
"New entrant CS","2022","Department for Education","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Commercial","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Communications","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Communications","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Communications","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","Outside London","Heterosexual / straight","100","[c]","36220","34680"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Digital, Data and Technology","Outside London","Unknown","30","[c]","38640","36500"
"New entrant CS","2022","Department for Education","Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Finance","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Finance","Outside London","Heterosexual / straight","80","[c]","33920","29360"
"New entrant CS","2022","Department for Education","Finance","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Finance","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Finance","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Human Resources","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Human Resources","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Operational Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Operational Delivery","Outside London","Heterosexual / straight","75","[c]","35280","33410"
"New entrant CS","2022","Department for Education","Operational Delivery","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Operational Delivery","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Policy","London","Heterosexual / straight","35","[c]","40230","36660"
"New entrant CS","2022","Department for Education","Policy","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Policy","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Policy","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Policy","Outside London","Heterosexual / straight","210","[c]","31750","29360"
"New entrant CS","2022","Department for Education","Policy","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Policy","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Policy","Outside London","Unknown","60","[c]","31100","29360"
"New entrant CS","2022","Department for Education","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","Outside London","Heterosexual / straight","60","[c]","42240","49860"
"New entrant CS","2022","Department for Education","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Property","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Security","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Commercial","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","Heterosexual / straight","160","[c]","39390","37000"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","Unknown","40","[c]","39750","37000"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","Heterosexual / straight","35","[c]","38510","35970"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Finance","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","Heterosexual / straight","55","[c]","38040","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","Heterosexual / straight","390","[c]","23580","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","LGBO","55","[c]","23430","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","Undeclared","35","[c]","24570","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","Unknown","395","[c]","21910","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","London","Heterosexual / straight","360","[c]","38510","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","London","LGBO","65","[c]","38440","34080"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","London","Unknown","165","[c]","38580","33390"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","Heterosexual / straight","360","[c]","35850","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","LGBO","50","[c]","36020","32160"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","Undeclared","40","[c]","34680","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Outside London","Unknown","90","[c]","36830","35900"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","Heterosexual / straight","40","[c]","44380","43150"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Property","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","Heterosexual / straight","65","[c]","27550","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Outside London","Unknown","50","[c]","27330","26070"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Veterinarian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Commercial","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Economics","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","London","Heterosexual / straight","90","[c]","36450","31800"
"New entrant CS","2022","Department for International Trade","International Trade","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","London","Unknown","60","[c]","34030","31800"
"New entrant CS","2022","Department for International Trade","International Trade","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","International Trade","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Policy","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for International Trade","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
