"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Prosecution Service","Wales","G6/G7","Heterosexual / straight","125","120","53810","51400"
"In post","2022","Crown Prosecution Service","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","G6/G7","Unknown","50","40","56130","55610"
"In post","2022","Crown Prosecution Service","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","SEO/HEO","Heterosexual / straight","50","50","35570","37780"
"In post","2022","Crown Prosecution Service","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Wales","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","AA/AO","Heterosexual / straight","75","70","22420","22200"
"In post","2022","Crown Prosecution Service","West Midlands (England)","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","AA/AO","Unknown","30","30","22250","22200"
"In post","2022","Crown Prosecution Service","West Midlands (England)","EO","Heterosexual / straight","85","80","26810","26090"
"In post","2022","Crown Prosecution Service","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","EO","Unknown","25","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","G6/G7","Heterosexual / straight","195","185","53990","51470"
"In post","2022","Crown Prosecution Service","West Midlands (England)","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","G6/G7","Unknown","75","70","57370","55610"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SEO/HEO","Heterosexual / straight","60","60","34540","34480"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","West Midlands (England)","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","AA/AO","Heterosexual / straight","115","105","22090","22200"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","AA/AO","Unknown","35","30","22200","22200"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","EO","Heterosexual / straight","120","110","26770","26090"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","EO","Unknown","35","30","27750","28430"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","G6/G7","Heterosexual / straight","230","220","54510","51160"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","G6/G7","Unknown","95","85","57850","55610"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","120","115","35040","34480"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Yorkshire and The Humber","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","AA/AO","Heterosexual / straight","30","30","18850","19450"
"In post","2022","Defence Electronics and Components Agency","Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","AA/AO","Undeclared","45","40","22850","22430"
"In post","2022","Defence Electronics and Components Agency","Wales","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","EO","Heterosexual / straight","65","65","28040","28150"
"In post","2022","Defence Electronics and Components Agency","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","EO","Undeclared","150","145","29880","29470"
"In post","2022","Defence Electronics and Components Agency","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Wales","SEO/HEO","Undeclared","45","40","37480","34000"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","EO","Undeclared","25","25","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","West Midlands (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","G6/G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","SEO/HEO","Heterosexual / straight","145","140","35250","34920"
"In post","2022","Defence Equipment and Support","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Defence Equipment and Support","East Midlands (England)","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","SEO/HEO","Heterosexual / straight","130","125","35120","33800"
"In post","2022","Defence Equipment and Support","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","SEO/HEO","Undeclared","30","25","[c]","[c]"
"In post","2022","Defence Equipment and Support","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","EO","Heterosexual / straight","95","95","20800","20160"
"In post","2022","Defence Equipment and Support","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","SEO/HEO","Heterosexual / straight","55","55","31450","28900"
"In post","2022","Defence Equipment and Support","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","London","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","EO","Heterosexual / straight","60","60","21340","20690"
"In post","2022","Defence Equipment and Support","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","SEO/HEO","Heterosexual / straight","55","50","35850","35560"
"In post","2022","Defence Equipment and Support","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
