"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Undeclared","Black","Human Resources","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Operational Delivery","45","[c]","31580","31060"
"New entrant CS","2022","Undeclared","Black","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Policy","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Security","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Security","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Security","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Debt","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Finance","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Finance","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Grants Management","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Operational Delivery","30","[c]","27760","27160"
"New entrant CS","2022","Undeclared","Mixed","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Policy","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Security","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Security","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Security","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
