"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Legal","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","AA","Female","55","[c]","20770","20890"
"New entrant CS","2022","Declared disabled","No function","AA","Male","45","[c]","20630","20890"
"New entrant CS","2022","Declared disabled","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","AO","Female","550","[c]","21920","21260"
"New entrant CS","2022","Declared disabled","No function","AO","Male","435","[c]","22030","21260"
"New entrant CS","2022","Declared disabled","No function","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","EO","Female","445","[c]","27640","27570"
"New entrant CS","2022","Declared disabled","No function","EO","Male","280","[c]","27630","27570"
"New entrant CS","2022","Declared disabled","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","G7","Female","50","[c]","53330","52450"
"New entrant CS","2022","Declared disabled","No function","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","HEO","Female","200","[c]","31820","32330"
"New entrant CS","2022","Declared disabled","No function","HEO","Male","130","[c]","32400","32900"
"New entrant CS","2022","Declared disabled","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","SEO","Female","85","[c]","40150","40050"
"New entrant CS","2022","Declared disabled","No function","SEO","Male","40","[c]","38710","38200"
"New entrant CS","2022","Declared disabled","No function","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","Female","870","[c]","29000","26400"
"New entrant CS","2022","Declared disabled","No function","Unknown","Male","300","[c]","30720","28200"
"New entrant CS","2022","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA","Female","45","[c]","21070","21050"
"New entrant CS","2022","Declared disabled","Unknown","AA","Male","30","[c]","21110","21050"
"New entrant CS","2022","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AO","Female","70","[c]","22680","21680"
"New entrant CS","2022","Declared disabled","Unknown","AO","Male","50","[c]","21600","21260"
"New entrant CS","2022","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","Female","95","[c]","27090","27230"
"New entrant CS","2022","Declared disabled","Unknown","EO","Male","65","[c]","27310","27230"
"New entrant CS","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","HEO","Female","40","[c]","32900","31540"
"New entrant CS","2022","Declared disabled","Unknown","HEO","Male","30","[c]","32770","31540"
"New entrant CS","2022","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","AO","Female","60","[c]","22160","21510"
"New entrant CS","2022","Declared non-disabled","Analysis","AO","Male","75","[c]","21480","21260"
"New entrant CS","2022","Declared non-disabled","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","EO","Female","75","[c]","26900","26250"
"New entrant CS","2022","Declared non-disabled","Analysis","EO","Male","70","[c]","26540","26250"
"New entrant CS","2022","Declared non-disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","G7","Male","40","[c]","53000","53130"
"New entrant CS","2022","Declared non-disabled","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","HEO","Female","215","[c]","32250","30710"
"New entrant CS","2022","Declared non-disabled","Analysis","HEO","Male","235","[c]","32200","31980"
"New entrant CS","2022","Declared non-disabled","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","SEO","Female","60","[c]","39850","38340"
"New entrant CS","2022","Declared non-disabled","Analysis","SEO","Male","55","[c]","39780","38420"
"New entrant CS","2022","Declared non-disabled","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","EO","Female","70","[c]","26350","26350"
"New entrant CS","2022","Declared non-disabled","Commercial","EO","Male","40","[c]","25750","26180"
"New entrant CS","2022","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","HEO","Female","75","[c]","31870","31800"
"New entrant CS","2022","Declared non-disabled","Commercial","HEO","Male","40","[c]","32150","32780"
"New entrant CS","2022","Declared non-disabled","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO","Female","45","[c]","39590","39800"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO","Male","50","[c]","41000","40040"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AO","Female","35","[c]","21270","21250"
"New entrant CS","2022","Declared non-disabled","Communications","AO","Male","30","[c]","21440","21250"
"New entrant CS","2022","Declared non-disabled","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","EO","Female","220","[c]","26670","26590"
"New entrant CS","2022","Declared non-disabled","Communications","EO","Male","185","[c]","26550","26590"
"New entrant CS","2022","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","HEO","Female","95","[c]","32710","33080"
"New entrant CS","2022","Declared non-disabled","Communications","HEO","Male","75","[c]","33530","33080"
"New entrant CS","2022","Declared non-disabled","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SEO","Female","45","[c]","40820","40000"
"New entrant CS","2022","Declared non-disabled","Communications","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","AO","Female","210","[c]","22490","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","AO","Male","155","[c]","22270","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","EO","Female","295","[c]","27640","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","EO","Male","255","[c]","27700","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","HEO","Female","35","[c]","34030","33080"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","HEO","Male","55","[c]","33710","33080"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","AO","Female","350","[c]","21300","21250"
"New entrant CS","2022","Declared non-disabled","Debt","AO","Male","225","[c]","21290","21250"
"New entrant CS","2022","Declared non-disabled","Debt","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA","Male","35","[c]","18400","17900"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AO","Female","50","[c]","21620","21170"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AO","Male","60","[c]","21190","21170"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Female","115","[c]","26250","26360"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Male","215","[c]","26210","26130"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6","Male","40","[c]","66970","65000"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G7","Female","125","[c]","52170","51080"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G7","Male","245","[c]","54300","54090"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","HEO","Female","170","[c]","32200","32750"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","HEO","Male","215","[c]","32510","33000"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO","Female","130","[c]","39130","38500"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO","Male","225","[c]","40100","39980"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AO","Female","55","[c]","21270","21250"
"New entrant CS","2022","Declared non-disabled","Finance","AO","Male","35","[c]","21400","21250"
"New entrant CS","2022","Declared non-disabled","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","EO","Female","90","[c]","25670","26130"
"New entrant CS","2022","Declared non-disabled","Finance","EO","Male","80","[c]","25530","26140"
"New entrant CS","2022","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","G7","Female","35","[c]","53230","52750"
"New entrant CS","2022","Declared non-disabled","Finance","G7","Male","30","[c]","53970","54040"
