"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","Heterosexual / straight","45","45","53670","55060"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","Unknown","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","Heterosexual / straight","80","75","37930","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","Unknown","25","25","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","Heterosexual / straight","60","60","35340","31390"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","London","Heterosexual / straight","85","85","56210","59470"
"In post","2022","Foreign, Commonwealth and Development Office","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","London","Unknown","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Overseas","Heterosexual / straight","80","80","39690","39260"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Overseas","Unknown","25","25","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","South East (England)","Heterosexual / straight","140","140","35080","31340"
"In post","2022","Foreign, Commonwealth and Development Office","Property","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","South East (England)","Undeclared","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Property","South East (England)","Unknown","25","25","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","Unknown","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","London","Heterosexual / straight","90","90","42190","37440"
"In post","2022","Foreign, Commonwealth and Development Office","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","London","Unknown","40","40","41150","39090"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Overseas","Heterosexual / straight","55","55","34040","34240"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","South East (England)","Heterosexual / straight","170","160","33700","31550"
"In post","2022","Foreign, Commonwealth and Development Office","Security","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","South East (England)","Undeclared","20","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Security","South East (England)","Unknown","25","25","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","London","Unknown","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Scotland","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Statistics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Tax","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Tax","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Tax","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","London","Heterosexual / straight","120","115","52190","50190"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","London","LGBO","5","5","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","London","Unknown","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","London","Unknown","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
