"Status","Year","Age","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","Operational Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department for Work and Pensions","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Communications","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Digital, Data and Technology","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Medicine","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Medicine","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Operational Delivery","Female","145","[c]","41800","31590"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Operational Delivery","Male","55","[c]","55280","54290"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Policy","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Policy","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Science and Engineering","Female","50","[c]","42360","40060"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Science and Engineering","Male","40","[c]","59550","54700"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","HM Revenue and Customs","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Home Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Defence","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Operational Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Operational Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","National Crime Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Office of the Secretary of State for Scotland","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Office of the Secretary of State for Scotland","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","UK Statistics Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Welsh Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Welsh Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Digital, Culture, Media and Sport","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Digital, Culture, Media and Sport","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Levelling Up, Housing and Communities","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Medicine","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Medicine","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Operational Delivery","Female","55","[c]","31750","28170"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Operational Delivery","Male","30","[c]","47610","40610"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Science and Engineering","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Science and Engineering","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Defence","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Justice","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Justice","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department for Work and Pensions","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Ministry of Defence","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Attorney General's Departments","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Chancellor's other departments","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Chancellor's other departments","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Charity Commission","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Charity Commission","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Competition and Markets Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Competition and Markets Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Operational Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Operational Delivery","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Policy","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities","Policy","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Operational Delivery","Female","35","[c]","18930","18310"
"New entrant CS","2022","16-19","Department for Transport","Operational Delivery","Male","35","[c]","19270","18310"
"New entrant CS","2022","16-19","Department for Transport","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Operational Delivery","Female","50","[c]","22680","21260"
"New entrant CS","2022","16-19","Department for Work and Pensions","Operational Delivery","Male","30","[c]","22300","21260"
"New entrant CS","2022","16-19","Department for Work and Pensions","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","Operational Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department of Health and Social Care","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","Communications","Male","[c]","[c]","[c]","[c]"
