"Status","Year","Ethnicity","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G7","Female","Heterosexual / straight","120","[c]","53480","53050"
"New entrant CS","2022","Asian","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G7","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G7","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G7","Male","Heterosexual / straight","110","[c]","55210","53240"
"New entrant CS","2022","Asian","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G7","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HEO","Female","Heterosexual / straight","340","[c]","33140","33080"
"New entrant CS","2022","Asian","HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HEO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HEO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HEO","Male","Heterosexual / straight","325","[c]","33200","33080"
"New entrant CS","2022","Asian","HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HEO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO","Female","Heterosexual / straight","170","[c]","40520","40070"
"New entrant CS","2022","Asian","SEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO","Male","Heterosexual / straight","160","[c]","40440","40180"
"New entrant CS","2022","Asian","SEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Female","Heterosexual / straight","170","[c]","26910","24770"
"New entrant CS","2022","Asian","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Male","Heterosexual / straight","75","[c]","30710","27060"
"New entrant CS","2022","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AO","Female","Heterosexual / straight","350","[c]","22830","21260"
"New entrant CS","2022","Black","AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","AO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","AO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","AO","Male","Heterosexual / straight","225","[c]","23810","21260"
"New entrant CS","2022","Black","AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","AO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Female","Heterosexual / straight","520","[c]","28480","27570"
"New entrant CS","2022","Black","EO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Male","Heterosexual / straight","265","[c]","27890","27570"
"New entrant CS","2022","Black","EO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G7","Female","Heterosexual / straight","55","[c]","53810","53360"
"New entrant CS","2022","Black","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G7","Male","Heterosexual / straight","40","[c]","53160","52870"
"New entrant CS","2022","Black","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HEO","Female","Heterosexual / straight","180","[c]","33430","33080"
"New entrant CS","2022","Black","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HEO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","HEO","Male","Heterosexual / straight","130","[c]","33150","33080"
"New entrant CS","2022","Black","HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HEO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO","Female","Heterosexual / straight","90","[c]","39960","40060"
"New entrant CS","2022","Black","SEO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO","Male","Heterosexual / straight","100","[c]","40860","40170"
"New entrant CS","2022","Black","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Heterosexual / straight","300","[c]","29550","27700"
"New entrant CS","2022","Black","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Heterosexual / straight","140","[c]","31500","29380"
"New entrant CS","2022","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AO","Female","Heterosexual / straight","195","[c]","22450","21260"
"New entrant CS","2022","Mixed","AO","Female","LGBO","40","[c]","22440","21260"
"New entrant CS","2022","Mixed","AO","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AO","Male","Heterosexual / straight","145","[c]","23160","21820"
"New entrant CS","2022","Mixed","AO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Female","Heterosexual / straight","220","[c]","27430","27570"
"New entrant CS","2022","Mixed","EO","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Male","Heterosexual / straight","150","[c]","27460","27270"
"New entrant CS","2022","Mixed","EO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G7","Female","Heterosexual / straight","45","[c]","52890","53100"
"New entrant CS","2022","Mixed","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G7","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G7","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HEO","Female","Heterosexual / straight","125","[c]","33070","33080"
"New entrant CS","2022","Mixed","HEO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HEO","Male","Heterosexual / straight","65","[c]","33400","33080"
"New entrant CS","2022","Mixed","HEO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HEO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO","Female","Heterosexual / straight","40","[c]","40150","40050"
"New entrant CS","2022","Mixed","SEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO","Male","Heterosexual / straight","35","[c]","40260","39660"
"New entrant CS","2022","Mixed","SEO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Female","Heterosexual / straight","140","[c]","28880","26190"
"New entrant CS","2022","Mixed","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Male","Heterosexual / straight","35","[c]","31480","27060"
"New entrant CS","2022","Mixed","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AA","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AO","Female","Heterosexual / straight","60","[c]","22810","21260"
"New entrant CS","2022","Other ethnicity","AO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AO","Male","Heterosexual / straight","45","[c]","24760","23140"
"New entrant CS","2022","Other ethnicity","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","EO","Female","Heterosexual / straight","50","[c]","27720","27570"
