"Status","Year","Age","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Wales","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","West Midlands (England)","Female","35","[c]","21330","20970"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","West Midlands (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Courts and Tribunals Service","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","East Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","South West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","South West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Land Registry","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East Midlands (England)","Female","190","[c]","25500","24090"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East Midlands (England)","Male","85","[c]","24780","24430"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East of England","Female","210","[c]","25590","24800"
"New entrant CS","2022","30-39","HM Prison and Probation Service","East of England","Male","150","[c]","25520","24430"
"New entrant CS","2022","30-39","HM Prison and Probation Service","London","Female","245","[c]","31400","30200"
"New entrant CS","2022","30-39","HM Prison and Probation Service","London","Male","150","[c]","31030","30520"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North East (England)","Female","95","[c]","24890","23170"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North East (England)","Male","65","[c]","23800","23140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North West (England)","Female","345","[c]","25390","24620"
"New entrant CS","2022","30-39","HM Prison and Probation Service","North West (England)","Male","155","[c]","24970","23170"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South East (England)","Female","320","[c]","27580","26570"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South East (England)","Male","210","[c]","27090","28140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South West (England)","Female","170","[c]","25320","23170"
"New entrant CS","2022","30-39","HM Prison and Probation Service","South West (England)","Male","105","[c]","24650","23170"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Unknown","Female","45","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Wales","Female","100","[c]","23760","23170"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Wales","Male","85","[c]","24880","23170"
"New entrant CS","2022","30-39","HM Prison and Probation Service","West Midlands (England)","Female","195","[c]","24710","23170"
"New entrant CS","2022","30-39","HM Prison and Probation Service","West Midlands (England)","Male","95","[c]","23410","23140"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Yorkshire and The Humber","Female","210","[c]","26160","24800"
"New entrant CS","2022","30-39","HM Prison and Probation Service","Yorkshire and The Humber","Male","145","[c]","25610","23140"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Female","70","[c]","26940","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Male","90","[c]","27920","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","East of England","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","Female","90","[c]","39140","37610"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","Male","100","[c]","36480","37610"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North East (England)","Female","150","[c]","25290","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North East (England)","Male","145","[c]","27690","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North West (England)","Female","300","[c]","26400","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","North West (England)","Male","305","[c]","27310","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Northern Ireland","Female","60","[c]","26640","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Northern Ireland","Male","75","[c]","28330","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Scotland","Female","125","[c]","24840","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Scotland","Male","130","[c]","26340","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","South West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Wales","Female","75","[c]","26780","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Wales","Male","80","[c]","27070","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Female","95","[c]","25980","21250"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Male","130","[c]","28130","26590"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Female","100","[c]","26000","23920"
"New entrant CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Male","110","[c]","27860","26590"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","East of England","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","North East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","HM Treasury (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","London","Female","80","[c]","36540","35050"
"New entrant CS","2022","30-39","Home Office","London","Male","85","[c]","39670","35050"
"New entrant CS","2022","30-39","Home Office","North East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","North East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","North West (England)","Female","70","[c]","27340","24880"
"New entrant CS","2022","30-39","Home Office","North West (England)","Male","55","[c]","29350","24880"
"New entrant CS","2022","30-39","Home Office","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Northern Ireland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Scotland","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","South East (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","South East (England)","Male","45","[c]","25160","24880"
"New entrant CS","2022","30-39","Home Office","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","Female","30","[c]","27660","24880"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","Male","40","[c]","32370","24880"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","Wales","Female","30","[c]","25830","21810"
"New entrant CS","2022","30-39","Intellectual Property Office","Wales","Male","30","[c]","31410","27380"
"New entrant CS","2022","30-39","Legal Aid Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South East (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South East (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","South West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","South West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","East of England","Female","50","[c]","30180","26350"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","East of England","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","London","Male","45","[c]","40190","41500"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","North West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","North West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Northern Ireland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Overseas","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Scotland","Male","40","[c]","28450","24180"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","South East (England)","Female","90","[c]","30160","26350"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","South East (England)","Male","65","[c]","33240","32000"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","South West (England)","Female","80","[c]","28730","26350"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","South West (England)","Male","60","[c]","32560","33000"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","West Midlands (England)","Female","30","[c]","32380","26350"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","West Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","London","Female","70","[c]","41200","41750"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","London","Male","35","[c]","43000","41750"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Infrastructure Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Infrastructure Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Records of Scotland","Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Records of Scotland","Scotland","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Budget Responsibility","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Budget Responsibility","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Wales","Female","[c]","[c]","[c]","[c]"
