"Status","Year","Disability","Ethnicity","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared non-disabled","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Wales","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","West Midlands (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","West Midlands (England)","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Yorkshire and The Humber","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East Midlands (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","East of England","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Heterosexual / straight","35","[c]","40350","38730"
"New entrant CS","2022","Declared non-disabled","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","North East (England)","Unknown","80","[c]","22450","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","North West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","North West (England)","Unknown","120","[c]","21590","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Scotland","Unknown","120","[c]","22680","22000"
"New entrant CS","2022","Declared non-disabled","Unknown","South East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","South East (England)","Unknown","85","[c]","29080","26350"
"New entrant CS","2022","Declared non-disabled","Unknown","South West (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","South West (England)","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","South West (England)","Unknown","145","[c]","28440","26030"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","West Midlands (England)","Unknown","45","[c]","23510","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","Unknown","55","[c]","22390","21300"
"New entrant CS","2022","Declared non-disabled","White","East Midlands (England)","Heterosexual / straight","1340","[c]","26930","24430"
"New entrant CS","2022","Declared non-disabled","White","East Midlands (England)","LGBO","120","[c]","25060","23170"
"New entrant CS","2022","Declared non-disabled","White","East Midlands (England)","Undeclared","45","[c]","27310","23170"
"New entrant CS","2022","Declared non-disabled","White","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","East of England","Heterosexual / straight","1325","[c]","27850","25590"
"New entrant CS","2022","Declared non-disabled","White","East of England","LGBO","95","[c]","27280","24800"
"New entrant CS","2022","Declared non-disabled","White","East of England","Undeclared","50","[c]","25670","24320"
"New entrant CS","2022","Declared non-disabled","White","East of England","Unknown","40","[c]","26850","25460"
"New entrant CS","2022","Declared non-disabled","White","London","Heterosexual / straight","3100","[c]","39010","34020"
"New entrant CS","2022","Declared non-disabled","White","London","LGBO","450","[c]","37990","33210"
"New entrant CS","2022","Declared non-disabled","White","London","Undeclared","220","[c]","38040","33320"
"New entrant CS","2022","Declared non-disabled","White","London","Unknown","40","[c]","35290","33570"
"New entrant CS","2022","Declared non-disabled","White","North East (England)","Heterosexual / straight","1865","[c]","26630","23170"
"New entrant CS","2022","Declared non-disabled","White","North East (England)","LGBO","195","[c]","25000","21840"
"New entrant CS","2022","Declared non-disabled","White","North East (England)","Undeclared","60","[c]","24450","21300"
"New entrant CS","2022","Declared non-disabled","White","North East (England)","Unknown","70","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","North West (England)","Heterosexual / straight","3145","[c]","27300","24800"
"New entrant CS","2022","Declared non-disabled","White","North West (England)","LGBO","350","[c]","26750","23390"
"New entrant CS","2022","Declared non-disabled","White","North West (England)","Undeclared","125","[c]","26080","23170"
"New entrant CS","2022","Declared non-disabled","White","North West (England)","Unknown","80","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Northern Ireland","Heterosexual / straight","210","[c]","29350","26590"
"New entrant CS","2022","Declared non-disabled","White","Northern Ireland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Northern Ireland","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Scotland","Heterosexual / straight","2995","[c]","29120","27230"
"New entrant CS","2022","Declared non-disabled","White","Scotland","LGBO","345","[c]","28030","27230"
"New entrant CS","2022","Declared non-disabled","White","Scotland","Undeclared","120","[c]","30540","27230"
"New entrant CS","2022","Declared non-disabled","White","Scotland","Unknown","55","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","South East (England)","Heterosexual / straight","2035","[c]","28850","26350"
"New entrant CS","2022","Declared non-disabled","White","South East (England)","LGBO","185","[c]","28480","26370"
"New entrant CS","2022","Declared non-disabled","White","South East (England)","Undeclared","95","[c]","30550","28140"
"New entrant CS","2022","Declared non-disabled","White","South East (England)","Unknown","65","[c]","29450","26030"
"New entrant CS","2022","Declared non-disabled","White","South West (England)","Heterosexual / straight","2370","[c]","29870","26350"
"New entrant CS","2022","Declared non-disabled","White","South West (England)","LGBO","210","[c]","27670","24680"
"New entrant CS","2022","Declared non-disabled","White","South West (England)","Undeclared","125","[c]","30310","27130"
"New entrant CS","2022","Declared non-disabled","White","South West (England)","Unknown","145","[c]","27940","26030"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Heterosexual / straight","165","[c]","32910","29230"
"New entrant CS","2022","Declared non-disabled","White","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Wales","Heterosexual / straight","1925","[c]","27850","24030"
"New entrant CS","2022","Declared non-disabled","White","Wales","LGBO","185","[c]","26580","23170"
"New entrant CS","2022","Declared non-disabled","White","Wales","Undeclared","80","[c]","29370","26590"
"New entrant CS","2022","Declared non-disabled","White","Wales","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","West Midlands (England)","Heterosexual / straight","1485","[c]","29010","26140"
"New entrant CS","2022","Declared non-disabled","White","West Midlands (England)","LGBO","140","[c]","27380","24570"
"New entrant CS","2022","Declared non-disabled","White","West Midlands (England)","Undeclared","60","[c]","32960","27570"
"New entrant CS","2022","Declared non-disabled","White","West Midlands (England)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","White","Yorkshire and The Humber","Heterosexual / straight","1830","[c]","29410","26370"
"New entrant CS","2022","Declared non-disabled","White","Yorkshire and The Humber","LGBO","185","[c]","28970","26370"
"New entrant CS","2022","Declared non-disabled","White","Yorkshire and The Humber","Undeclared","95","[c]","28270","26590"
"New entrant CS","2022","Declared non-disabled","White","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","Heterosexual / straight","55","[c]","33200","31060"
"New entrant CS","2022","Undeclared","Asian","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South East (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Yorkshire and The Humber","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","Heterosexual / straight","40","[c]","33000","31060"
"New entrant CS","2022","Undeclared","Black","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Mixed","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
