"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Overseas","Male","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Female","20","15","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","London","Female","585","535","31860","30330"
"In post","2022","60-64","Black","London","Male","325","305","34460","31880"
"In post","2022","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Outside London","Female","290","250","28300","27570"
"In post","2022","60-64","Black","Outside London","Male","210","200","31790","28200"
"In post","2022","60-64","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Female","10","5","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","London","Female","80","70","34130","31060"
"In post","2022","60-64","Mixed","London","Male","55","50","43700","38050"
"In post","2022","60-64","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Outside London","Female","150","120","28850","25220"
"In post","2022","60-64","Mixed","Outside London","Male","110","100","35530","31650"
"In post","2022","60-64","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","London","Female","50","40","35530","31310"
"In post","2022","60-64","Other ethnicity","London","Male","30","25","48210","38230"
"In post","2022","60-64","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Outside London","Female","45","35","30050","27780"
"In post","2022","60-64","Other ethnicity","Outside London","Male","65","55","37420","30540"
"In post","2022","60-64","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","London","Female","215","190","36300","31880"
"In post","2022","60-64","Undeclared","London","Male","195","175","42950","36950"
"In post","2022","60-64","Undeclared","Outside London","Female","760","600","29320","27130"
"In post","2022","60-64","Undeclared","Outside London","Male","1015","850","34060","31370"
"In post","2022","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Overseas","Male","10","10","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","London","Female","245","225","41130","34450"
"In post","2022","60-64","Unknown","London","Male","280","255","46870","40910"
"In post","2022","60-64","Unknown","Outside London","Female","1425","1145","27500","22640"
"In post","2022","60-64","Unknown","Outside London","Male","1440","1230","32000","28200"
"In post","2022","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Overseas","Male","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Male","115","115","40540","37300"
"In post","2022","60-64","White","London","Female","1455","1275","42170","35070"
"In post","2022","60-64","White","London","Male","1760","1585","47900","41010"
"In post","2022","60-64","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Outside London","Female","15275","11915","28200","26630"
"In post","2022","60-64","White","Outside London","Male","12535","10650","33200","28920"
"In post","2022","60-64","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Overseas","Female","35","35","63260","64510"
"In post","2022","60-64","White","Overseas","Male","95","95","54460","50510"
"In post","2022","60-64","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Unknown","Female","30","25","36640","27570"
"In post","2022","60-64","White","Unknown","Male","40","35","37970","34450"
"In post","2022","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","London","Female","280","215","29560","26400"
"In post","2022","65+","Asian","London","Male","235","195","33240","29370"
"In post","2022","65+","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Outside London","Female","100","70","26460","23510"
"In post","2022","65+","Asian","Outside London","Male","130","105","32260","27570"
"In post","2022","65+","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Female","15","10","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","London","Female","180","155","30690","26870"
"In post","2022","65+","Black","London","Male","110","100","31290","29450"
"In post","2022","65+","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Outside London","Female","45","35","26730","22350"
"In post","2022","65+","Black","Outside London","Male","65","60","29090","27570"
"In post","2022","65+","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","London","Female","25","20","[c]","[c]"
"In post","2022","65+","Mixed","London","Male","25","20","[c]","[c]"
"In post","2022","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Outside London","Female","40","30","26660","22760"
"In post","2022","65+","Mixed","Outside London","Male","45","35","34150","28220"
"In post","2022","65+","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","London","Female","20","15","[c]","[c]"
"In post","2022","65+","Other ethnicity","London","Male","20","20","[c]","[c]"
"In post","2022","65+","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Outside London","Female","15","10","[c]","[c]"
"In post","2022","65+","Other ethnicity","Outside London","Male","15","15","[c]","[c]"
"In post","2022","65+","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","London","Female","65","55","32320","30500"
"In post","2022","65+","Undeclared","London","Male","95","75","44590","37800"
"In post","2022","65+","Undeclared","Outside London","Female","215","155","27040","25820"
"In post","2022","65+","Undeclared","Outside London","Male","320","240","33260","28920"
"In post","2022","65+","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","London","Female","100","80","43160","33440"
"In post","2022","65+","Unknown","London","Male","105","85","43230","35980"
"In post","2022","65+","Unknown","Outside London","Female","385","280","27440","23780"
"In post","2022","65+","Unknown","Outside London","Male","530","400","31710","27570"
"In post","2022","65+","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2022","65+","White","London","Female","510","420","37480","30570"
"In post","2022","65+","White","London","Male","650","545","44310","37930"
"In post","2022","65+","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Outside London","Female","3900","2835","27020","24370"
"In post","2022","65+","White","Outside London","Male","4275","3340","31670","27570"
"In post","2022","65+","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Overseas","Male","20","20","[c]","[c]"
"In post","2022","65+","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","White","Unknown","Female","5","5","[c]","[c]"
"In post","2022","65+","White","Unknown","Male","10","10","[c]","[c]"
"In post","2022","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Unknown","White","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Asian","London","Female","[c]","[c]","[c]","[c]"
