"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","Communications","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Inner London - East","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Inner London - East","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Inner London - West","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Inner London - West","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Inner London - West","SEO/HEO","55","[c]","39620","39750"
"Leaver CS","2022","Declared non-disabled","Communications","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Corporate Finance","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Corporate Finance","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Corporate Finance","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Corporate Finance","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Corporate Finance","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Corporate Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Corporate Finance","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Derbyshire and Nottinghamshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Greater Manchester","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Inner London - West","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Southern Scotland","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Tees Valley and Durham","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Midlands","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Wales and The Valleys","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Cheshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Derbyshire and Nottinghamshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Devon","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data and Technology","Devon","EO","10","[c]","[c]","[c]"
