"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Heterosexual / straight","60","[c]","42320","42300"
"New entrant CS","2022","Declared disabled","Legal","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Heterosexual / straight","2320","[c]","27000","24950"
"New entrant CS","2022","Declared disabled","Operational Delivery","LGBO","455","[c]","25750","23170"
"New entrant CS","2022","Declared disabled","Operational Delivery","Undeclared","200","[c]","27290","26880"
"New entrant CS","2022","Declared disabled","Operational Delivery","Unknown","80","[c]","27750","24880"
"New entrant CS","2022","Declared disabled","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Heterosexual / straight","145","[c]","26530","21260"
"New entrant CS","2022","Declared disabled","Other","LGBO","40","[c]","24540","21450"
"New entrant CS","2022","Declared disabled","Other","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","Heterosexual / straight","220","[c]","35760","32560"
"New entrant CS","2022","Declared disabled","Policy","LGBO","80","[c]","34960","32790"
"New entrant CS","2022","Declared disabled","Policy","Undeclared","30","[c]","33960","32560"
"New entrant CS","2022","Declared disabled","Policy","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Heterosexual / straight","65","[c]","35180","33080"
"New entrant CS","2022","Declared disabled","Project Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Heterosexual / straight","85","[c]","31650","30460"
"New entrant CS","2022","Declared disabled","Science and Engineering","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Heterosexual / straight","95","[c]","27860","26590"
"New entrant CS","2022","Declared disabled","Tax","LGBO","40","[c]","28040","26590"
"New entrant CS","2022","Declared disabled","Tax","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Heterosexual / straight","315","[c]","30310","27230"
"New entrant CS","2022","Declared disabled","Unknown","LGBO","110","[c]","28770","27230"
"New entrant CS","2022","Declared disabled","Unknown","Undeclared","35","[c]","36050","31540"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Heterosexual / straight","315","[c]","31880","30420"
"New entrant CS","2022","Declared non-disabled","Commercial","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Heterosexual / straight","210","[c]","37330","33150"
"New entrant CS","2022","Declared non-disabled","Communications","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Heterosexual / straight","490","[c]","26210","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Heterosexual / straight","1200","[c]","38370","35900"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","LGBO","100","[c]","35910","32930"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Undeclared","95","[c]","35010","33080"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Unknown","35","[c]","32000","28070"
"New entrant CS","2022","Declared non-disabled","Economics","Heterosexual / straight","195","[c]","34920","30880"
"New entrant CS","2022","Declared non-disabled","Economics","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Heterosexual / straight","500","[c]","34830","33000"
"New entrant CS","2022","Declared non-disabled","Finance","LGBO","35","[c]","38260","33910"
"New entrant CS","2022","Declared non-disabled","Finance","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Heterosexual / straight","45","[c]","27250","20420"
"New entrant CS","2022","Declared non-disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Heterosexual / straight","520","[c]","33390","30450"
"New entrant CS","2022","Declared non-disabled","Human Resources","LGBO","40","[c]","35480","26880"
"New entrant CS","2022","Declared non-disabled","Human Resources","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Heterosexual / straight","140","[c]","58640","51360"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Heterosexual / straight","80","[c]","30160","28700"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Heterosexual / straight","40","[c]","38520","39200"
"New entrant CS","2022","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Heterosexual / straight","80","[c]","36800","31800"
"New entrant CS","2022","Declared non-disabled","International Trade","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Heterosexual / straight","135","[c]","31450","29180"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Heterosexual / straight","565","[c]","43980","43920"
"New entrant CS","2022","Declared non-disabled","Legal","LGBO","35","[c]","39260","40000"
"New entrant CS","2022","Declared non-disabled","Legal","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Heterosexual / straight","150","[c]","50940","39470"
"New entrant CS","2022","Declared non-disabled","Medicine","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Heterosexual / straight","16715","[c]","26150","24090"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","LGBO","1445","[c]","25630","23170"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Undeclared","805","[c]","26910","24250"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","645","[c]","23380","21300"
"New entrant CS","2022","Declared non-disabled","Operational Research","Heterosexual / straight","50","[c]","32820","31000"
"New entrant CS","2022","Declared non-disabled","Operational Research","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Heterosexual / straight","1290","[c]","27690","24250"
"New entrant CS","2022","Declared non-disabled","Other","LGBO","105","[c]","28060","23730"
"New entrant CS","2022","Declared non-disabled","Other","Undeclared","70","[c]","30150","26950"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","50","[c]","31080","27010"
"New entrant CS","2022","Declared non-disabled","Planning","Heterosexual / straight","40","[c]","44470","42980"
"New entrant CS","2022","Declared non-disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Heterosexual / straight","1765","[c]","37210","34020"
"New entrant CS","2022","Declared non-disabled","Policy","LGBO","230","[c]","36470","33570"
"New entrant CS","2022","Declared non-disabled","Policy","Undeclared","125","[c]","36730","33570"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Heterosexual / straight","575","[c]","37580","34710"
"New entrant CS","2022","Declared non-disabled","Project Delivery","LGBO","45","[c]","34550","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Undeclared","35","[c]","36510","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","50","[c]","29980","29110"
"New entrant CS","2022","Declared non-disabled","Property","Heterosexual / straight","325","[c]","35410","33000"
"New entrant CS","2022","Declared non-disabled","Property","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Heterosexual / straight","105","[c]","26910","27070"
"New entrant CS","2022","Declared non-disabled","Psychology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Heterosexual / straight","850","[c]","33520","30930"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","LGBO","70","[c]","29030","27540"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Undeclared","85","[c]","31020","28590"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Unknown","235","[c]","28140","26030"
"New entrant CS","2022","Declared non-disabled","Security","Heterosexual / straight","245","[c]","29350","25000"
"New entrant CS","2022","Declared non-disabled","Security","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","Heterosexual / straight","145","[c]","35190","31210"
"New entrant CS","2022","Declared non-disabled","Social Research","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","Heterosexual / straight","165","[c]","33220","30960"
"New entrant CS","2022","Declared non-disabled","Statistics","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Tax","Heterosexual / straight","1315","[c]","27660","26590"
"New entrant CS","2022","Declared non-disabled","Tax","LGBO","120","[c]","26790","26590"
"New entrant CS","2022","Declared non-disabled","Tax","Undeclared","50","[c]","27330","26590"
"New entrant CS","2022","Declared non-disabled","Tax","Unknown","30","[c]","28830","26590"
"New entrant CS","2022","Declared non-disabled","Unknown","Heterosexual / straight","2715","[c]","32350","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","LGBO","285","[c]","31770","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","Undeclared","160","[c]","33760","27570"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","290","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Heterosexual / straight","35","[c]","37590","37070"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Undeclared","35","[c]","36010","33080"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Heterosexual / straight","630","[c]","26530","25110"
"New entrant CS","2022","Undeclared","Operational Delivery","LGBO","105","[c]","24890","23170"
"New entrant CS","2022","Undeclared","Operational Delivery","Undeclared","220","[c]","29340","27570"
"New entrant CS","2022","Undeclared","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Heterosexual / straight","45","[c]","25780","21260"
"New entrant CS","2022","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Heterosexual / straight","110","[c]","34980","33570"
"New entrant CS","2022","Undeclared","Policy","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","Undeclared","60","[c]","36450","34280"
"New entrant CS","2022","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Heterosexual / straight","30","[c]","28080","26590"
"New entrant CS","2022","Undeclared","Tax","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Heterosexual / straight","90","[c]","30170","27570"
"New entrant CS","2022","Undeclared","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Undeclared","55","[c]","31840","30730"
