"Status","Year","Disability","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Property","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department of Health and Social Care (excl. agencies)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Public Health England","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Public Health England","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Valuation Office Agency","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Cabinet Office (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Cabinet Office (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Ministry of Defence (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","Female","35","[c]","35580","27570"
"Leaver Dept.","2022","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","Male","35","[c]","36680","31990"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","Female","260","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","Male","225","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Home Office","Female","130","[c]","33160","28650"
"Leaver Dept.","2022","Unknown","Unknown","Home Office","Male","105","[c]","33380","30820"
"Leaver Dept.","2022","Unknown","Unknown","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence (excl. agencies)","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Ministry of Defence (excl. agencies)","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scottish Government (excl. agencies)","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scottish Government (excl. agencies)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Companies House","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Companies House","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Companies House","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Work and Pensions (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Work and Pensions (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Revenue and Customs (excl. agencies)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Statistics Authority","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Statistics Authority","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
