"Status","Year","Disability","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Infrastructure Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Infrastructure Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Infrastructure Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Records of Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Records of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Records of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Records of Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Savings and Investments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Budget Responsibility","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Budget Responsibility","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Budget Responsibility","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Budget Responsibility","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Public Guardian","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Public Guardian","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Public Guardian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Public Guardian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Public Guardian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Public Guardian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Scottish Charity Regulator","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Scottish Charity Regulator","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Scottish Charity Regulator","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Scottish Charity Regulator","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Public Health England","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Queen Elizabeth II Centre","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Queen Elizabeth II Centre","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Registers of Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Revenue Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Revenue Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Revenue Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Revenue Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Rural Payments Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Courts and Tribunals Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Fiscal Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Fiscal Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Fiscal Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government (excl. agencies)","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government (excl. agencies)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government (excl. agencies)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government (excl. agencies)","Outside London","SEO/HEO","30","[c]","35550","31540"
"New entrant CS","2022","Declared disabled","Scottish Housing Regulator","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Housing Regulator","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Housing Regulator","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Housing Regulator","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Prison Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Public Pensions Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Public Pensions Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Public Pensions Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Serious Fraud Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Security Scotland","Outside London","AA/AO","60","[c]","21520","21050"
"New entrant CS","2022","Declared disabled","Social Security Scotland","Outside London","EO","50","[c]","27470","27230"
"New entrant CS","2022","Declared disabled","Social Security Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Security Scotland","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Standards and Testing Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Standards and Testing Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Standards and Testing Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Student Awards Agency for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Student Awards Agency for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Student Awards Agency for Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Student Awards Agency for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Submarine Delivery Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Teaching Regulation Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Teaching Regulation Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Teaching Regulation Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The Insolvency Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Transport Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Transport Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Transport Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Transport Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Debt Management Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Outside London","SEO/HEO","40","[c]","34130","32790"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
