"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Project Delivery","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Work and Pensions","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Department for Work and Pensions","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Estyn","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Revenue and Customs","London","10","[c]","47960","43430"
"New entrant CS","2022","40-49","Project Delivery","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Revenue and Customs","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Defence","East Midlands (England)","10","[c]","42040","40000"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Defence","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Defence","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Defence","Scotland","15","[c]","35910","33400"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Defence","South East (England)","25","[c]","37160","33000"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Defence","South West (England)","145","[c]","36890","35000"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Defence","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","UK Statistics Authority","Wales","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Cabinet Office","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Cabinet Office","West Midlands (England)","10","[c]","53900","53000"
"New entrant CS","2022","40-49","Property","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Education","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Environment, Food and Rural Affairs","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Environment, Food and Rural Affairs","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","HM Revenue and Customs","North East (England)","35","[c]","25650","22010"
"New entrant CS","2022","40-49","Property","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","HM Revenue and Customs","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","HM Revenue and Customs","South West (England)","15","[c]","23920","21750"
"New entrant CS","2022","40-49","Property","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Defence","East of England","10","[c]","31360","33000"
"New entrant CS","2022","40-49","Property","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Defence","South East (England)","10","[c]","36340","33000"
"New entrant CS","2022","40-49","Property","Ministry of Defence","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Justice","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Scottish Government","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Cabinet Office","Scotland","10","[c]","35710","26570"
"New entrant CS","2022","40-49","Security","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Cabinet Office","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Defence","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Defence","East of England","20","[c]","27080","25000"
"New entrant CS","2022","40-49","Security","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Defence","Scotland","10","[c]","28880","26220"
"New entrant CS","2022","40-49","Security","Ministry of Defence","South East (England)","15","[c]","25270","25000"
"New entrant CS","2022","40-49","Security","Ministry of Defence","South West (England)","15","[c]","28320","25000"
"New entrant CS","2022","40-49","Security","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Security","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","East Midlands (England)","15","[c]","25100","27570"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","East of England","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","London","25","[c]","39430","31060"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","North East (England)","25","[c]","28120","21260"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","North West (England)","40","[c]","29190","27570"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","Scotland","15","[c]","24190","21260"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","South East (England)","15","[c]","29650","27570"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","West Midlands (England)","20","[c]","25880","27570"
"New entrant CS","2022","40-49","Unknown","Department for Work and Pensions","Yorkshire and The Humber","30","[c]","37160","27570"
"New entrant CS","2022","40-49","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","North East (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","North West (England)","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","HM Revenue and Customs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Home Office","East of England","15","[c]","23670","21680"
"New entrant CS","2022","40-49","Unknown","Home Office","London","105","[c]","41140","35050"
"New entrant CS","2022","40-49","Unknown","Home Office","North East (England)","15","[c]","30700","24880"
"New entrant CS","2022","40-49","Unknown","Home Office","North West (England)","55","[c]","36440","24880"
"New entrant CS","2022","40-49","Unknown","Home Office","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Home Office","Scotland","20","[c]","27950","24880"
"New entrant CS","2022","40-49","Unknown","Home Office","South East (England)","40","[c]","26140","24880"
"New entrant CS","2022","40-49","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Home Office","Wales","15","[c]","25110","24880"
"New entrant CS","2022","40-49","Unknown","Home Office","West Midlands (England)","15","[c]","24510","24880"
"New entrant CS","2022","40-49","Unknown","Home Office","Yorkshire and The Humber","40","[c]","36180","24880"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","East Midlands (England)","20","[c]","30450","26350"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","East of England","20","[c]","31280","21170"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","Overseas","10","[c]","40670","41600"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","Scotland","25","[c]","30130","26350"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","South East (England)","65","[c]","33740","26350"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","South West (England)","60","[c]","31480","26350"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","Unknown","15","[c]","30410","21170"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","Wales","10","[c]","26900","21170"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","West Midlands (England)","25","[c]","25950","26350"
"New entrant CS","2022","40-49","Unknown","Ministry of Defence","Yorkshire and The Humber","30","[c]","30790","26000"
"New entrant CS","2022","40-49","Unknown","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Scottish Government","Scotland","675","[c]","34940","31540"
"New entrant CS","2022","40-49","Unknown","Welsh Government","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Welsh Government","Wales","85","[c]","40630","40100"
"New entrant CS","2022","50-59","Analysis","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Department of Health and Social Care","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","UK Statistics Authority","Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Analysis","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Cabinet Office","London","20","[c]","82940","74000"
"New entrant CS","2022","50-59","Commercial","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Cabinet Office","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Cabinet Office","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Cabinet Office","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Digital, Culture, Media and Sport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department of Health and Social Care","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","Department of Health and Social Care","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
