"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for International Trade","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for International Trade","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Transport","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","London","EO","90","[c]","30480","31060"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Outside London","AA/AO","545","[c]","21420","21260"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Outside London","EO","440","[c]","27640","27570"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Outside London","SEO/HEO","35","[c]","34900","31990"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","London","SEO/HEO","50","[c]","34930","32790"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Outside London","SEO/HEO","55","[c]","34080","32790"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Estyn","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Estyn","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Food Standards Agency","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Land Registry","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","Outside London","AA/AO","185","[c]","21290","21250"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","Outside London","EO","90","[c]","26420","26590"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","Outside London","SEO/HEO","90","[c]","33300","33080"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","HM Treasury","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","Outside London","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Outside London","AA/AO","55","[c]","20960","21170"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Outside London","EO","55","[c]","24660","26350"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Outside London","SEO/HEO","75","[c]","33560","33000"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice","London","AA/AO","40","[c]","26080","24950"
"New entrant CS","2022","Declared disabled","Ministry of Justice","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice","London","SEO/HEO","35","[c]","36300","34260"
"New entrant CS","2022","Declared disabled","Ministry of Justice","London","Unknown","165","[c]","34890","33700"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Outside London","AA/AO","355","[c]","22470","20970"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Outside London","EO","35","[c]","25030","25120"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Outside London","SEO/HEO","45","[c]","34090","32410"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Outside London","Unknown","995","[c]","28580","26310"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Ministry of Justice","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Gas and Electricity Markets","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government","Outside London","AA/AO","125","[c]","21700","21050"
"New entrant CS","2022","Declared disabled","Scottish Government","Outside London","EO","65","[c]","27510","27230"
"New entrant CS","2022","Declared disabled","Scottish Government","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Scottish Government","Outside London","SEO/HEO","70","[c]","34600","31540"
"New entrant CS","2022","Declared disabled","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
