"Status","Year","Age","Disability","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Declared disabled","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Advisory, Conciliation and Arbitration Service","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Animal and Plant Health Agency","Outside London","50","50","25020","24920"
"In post","2022","20-29","Declared disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","London","125","125","36240","34550"
"In post","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","Outside London","40","40","28620","24100"
"In post","2022","20-29","Declared disabled","Cabinet Office (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Companies House","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Companies House","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Competition and Markets Authority","London","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Commercial Service","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Office and Procurator Fiscal Service","Outside London","40","40","25880","21050"
"In post","2022","20-29","Declared disabled","Crown Prosecution Service","London","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Crown Prosecution Service","Outside London","45","45","25130","23770"
"In post","2022","20-29","Declared disabled","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Equipment and Support","Outside London","155","155","26890","26150"
"In post","2022","20-29","Declared disabled","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Defence Science and Technology Laboratory","Outside London","50","50","28440","29230"
"In post","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","150","145","40930","40050"
"In post","2022","20-29","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","London","55","55","38180","34020"
"In post","2022","20-29","Declared disabled","Department for Digital, Culture, Media and Sport","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Department for Education (excl. agencies)","London","40","40","39100","38540"
"In post","2022","20-29","Declared disabled","Department for Education (excl. agencies)","Outside London","65","65","32170","29730"
"In post","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","90","90","35460","32560"
"In post","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","65","60","31410","29180"
"In post","2022","20-29","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Department for International Trade","London","60","60","37270","36630"
"In post","2022","20-29","Declared disabled","Department for International Trade","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","80","80","36600","33210"
"In post","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","30","30","36040","36340"
"In post","2022","20-29","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Department for Transport (excl. agencies)","London","50","50","41890","34880"
"In post","2022","20-29","Declared disabled","Department for Transport (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Department for Transport (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","London","185","180","32830","31060"
"In post","2022","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","Outside London","1020","995","25360","27570"
"In post","2022","20-29","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","London","60","60","37650","32790"
"In post","2022","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Driver and Vehicle Licensing Agency","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Driver and Vehicle Standards Agency","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Education and Skills Funding Agency","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","FCDO Services","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","75","75","37320","37560"
"In post","2022","20-29","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Government Actuary's Department","London","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Government Legal Department","London","30","30","[c]","[c]"
"In post","2022","20-29","Declared disabled","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Government Property Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Health and Safety Executive","Outside London","30","30","[c]","[c]"
"In post","2022","20-29","Declared disabled","HM Courts and Tribunals Service","London","40","40","29120","28310"
"In post","2022","20-29","Declared disabled","HM Courts and Tribunals Service","Outside London","120","115","22830","20970"
"In post","2022","20-29","Declared disabled","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","HM Land Registry","Outside London","65","60","25160","22600"
"In post","2022","20-29","Declared disabled","HM Prison and Probation Service","London","110","110","31020","30320"
"In post","2022","20-29","Declared disabled","HM Prison and Probation Service","Outside London","695","685","25400","24270"
"In post","2022","20-29","Declared disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","HM Revenue and Customs (excl. agencies)","London","65","65","38770","37610"
"In post","2022","20-29","Declared disabled","HM Revenue and Customs (excl. agencies)","Outside London","440","425","28050","26590"
"In post","2022","20-29","Declared disabled","HM Treasury (excl. agencies)","London","85","85","38370","33020"
"In post","2022","20-29","Declared disabled","HM Treasury (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Home Office","London","70","70","37130","35050"
"In post","2022","20-29","Declared disabled","Home Office","Outside London","125","120","25380","24880"
"In post","2022","20-29","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Institute for Apprenticeships and Technical Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Intellectual Property Office","Outside London","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal Aid Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Legal Aid Agency","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Maritime and Coastguard Agency","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Met Office","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Met Office","Outside London","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Met Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Ministry of Defence (excl. agencies)","London","65","60","36560","37000"
"In post","2022","20-29","Declared disabled","Ministry of Defence (excl. agencies)","Outside London","175","175","28680","26670"
"In post","2022","20-29","Declared disabled","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Ministry of Justice (excl. agencies)","London","65","65","35800","34260"
