"Status","Year","Age","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","65+","Asian","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Asian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Inner London - East","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outer London - South","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outer London - South","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Midlands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Midlands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Black","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Cheshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Cheshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Devon","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Devon","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","East Anglia","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","East Anglia","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","East Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","East Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Essex","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Essex","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Inner London - East","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Inner London - East","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Inner London - West","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Inner London - West","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Kent","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Lancashire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Lancashire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Merseyside","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Merseyside","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","65+","Mixed","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
