"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Counter Fraud","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","London","155","[c]","33050","30750"
"New entrant CS","2022","Counter Fraud","HM Revenue and Customs","Outside London","595","[c]","27450","26590"
"New entrant CS","2022","Counter Fraud","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","Department for Work and Pensions","Outside London","305","[c]","21760","21260"
"New entrant CS","2022","Debt","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","HM Revenue and Customs","Outside London","715","[c]","21480","21250"
"New entrant CS","2022","Debt","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","London","20","[c]","37750","33430"
"New entrant CS","2022","Digital, Data & Technology","Attorney General's Departments","Outside London","10","[c]","31860","30130"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","London","150","[c]","45450","43890"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Outside London","95","[c]","41520","37300"
"New entrant CS","2022","Digital, Data & Technology","Cabinet Office","Unknown","25","[c]","38140","35930"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Charity Commission","Outside London","10","[c]","30000","29160"
"New entrant CS","2022","Digital, Data & Technology","Competition and Markets Authority","London","20","[c]","53370","57000"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","20","[c]","32720","29220"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","215","[c]","29350","24720"
"New entrant CS","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Education","London","30","[c]","42030","40230"
"New entrant CS","2022","Digital, Data & Technology","Department for Education","Outside London","135","[c]","37230","36500"
"New entrant CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","35","[c]","39930","38750"
"New entrant CS","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","250","[c]","39110","36630"
"New entrant CS","2022","Digital, Data & Technology","Department for International Trade","London","40","[c]","41070","34250"
"New entrant CS","2022","Digital, Data & Technology","Department for International Trade","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","20","[c]","47050","53130"
"New entrant CS","2022","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport","London","15","[c]","41180","38150"
"New entrant CS","2022","Digital, Data & Technology","Department for Transport","Outside London","110","[c]","32570","30730"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","London","30","[c]","45140","41390"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Outside London","350","[c]","39550","37000"
"New entrant CS","2022","Digital, Data & Technology","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","London","80","[c]","37890","32790"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Outside London","35","[c]","31250","28590"
"New entrant CS","2022","Digital, Data & Technology","Department of Health and Social Care","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","London","20","[c]","34320","37290"
"New entrant CS","2022","Digital, Data & Technology","HM Land Registry","Outside London","70","[c]","30210","27130"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","London","30","[c]","39010","37930"
"New entrant CS","2022","Digital, Data & Technology","HM Revenue and Customs","Outside London","315","[c]","35710","33080"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","London","10","[c]","45810","39250"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Outside London","215","[c]","30010","26350"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","London","115","[c]","46960","42320"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Outside London","105","[c]","39280","36050"
"New entrant CS","2022","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","London","15","[c]","48420","40170"
"New entrant CS","2022","Digital, Data & Technology","National Crime Agency","Outside London","25","[c]","35910","36740"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","London","10","[c]","53450","42660"
"New entrant CS","2022","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scottish Government","Outside London","20","[c]","32670","31670"
"New entrant CS","2022","Digital, Data & Technology","The National Archives","London","25","[c]","36850","35600"
"New entrant CS","2022","Digital, Data & Technology","UK Export Finance","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","UK Statistics Authority","Outside London","120","[c]","34690","30210"
"New entrant CS","2022","Digital, Data & Technology","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Business, Energy and Industrial Strategy","Outside London","40","[c]","30760","27830"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Education","Outside London","125","[c]","33950","29360"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Environment, Food and Rural Affairs","Outside London","60","[c]","35150","30780"
"New entrant CS","2022","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","43120","39100"
"New entrant CS","2022","Finance","Department for Transport","London","20","[c]","51410","54110"
"New entrant CS","2022","Finance","Department for Transport","Outside London","45","[c]","33630","32730"
"New entrant CS","2022","Finance","Department for Work and Pensions","London","30","[c]","39390","36650"
"New entrant CS","2022","Finance","Department for Work and Pensions","Outside London","115","[c]","30970","27610"
"New entrant CS","2022","Finance","Department of Health and Social Care","London","80","[c]","39240","32790"
"New entrant CS","2022","Finance","Department of Health and Social Care","Outside London","95","[c]","31710","23690"
"New entrant CS","2022","Finance","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","London","30","[c]","43240","43430"
"New entrant CS","2022","Finance","HM Revenue and Customs","Outside London","150","[c]","27960","21250"
"New entrant CS","2022","Finance","HM Treasury","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Outside London","130","[c]","28630","25000"
"New entrant CS","2022","Finance","Ministry of Justice","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Outside London","45","[c]","35320","36050"
"New entrant CS","2022","Finance","National Crime Agency","Outside London","15","[c]","36370","36740"
"New entrant CS","2022","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Government","Outside London","20","[c]","34480","32000"
"New entrant CS","2022","Finance","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Export Finance","London","20","[c]","41090","37180"
"New entrant CS","2022","Finance","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","520","[c]","21610","21300"
"New entrant CS","2022","Grants Management","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Attorney General's Departments","London","25","[c]","26560","23770"
"New entrant CS","2022","Human Resources","Attorney General's Departments","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","London","25","[c]","37160","28000"
"New entrant CS","2022","Human Resources","Cabinet Office","Outside London","125","[c]","29650","23850"
"New entrant CS","2022","Human Resources","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Charity Commission","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","London","10","[c]","40670","37400"
"New entrant CS","2022","Human Resources","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","35","[c]","33860","31470"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Education","Outside London","30","[c]","28450","25000"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","London","20","[c]","39890","32560"
"New entrant CS","2022","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","75","[c]","35840","29930"
"New entrant CS","2022","Human Resources","Department for International Trade","London","25","[c]","30440","26250"
"New entrant CS","2022","Human Resources","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","15","[c]","25530","23320"
"New entrant CS","2022","Human Resources","Department for Transport","London","15","[c]","42670","34710"
"New entrant CS","2022","Human Resources","Department for Transport","Outside London","50","[c]","32120","30730"
"New entrant CS","2022","Human Resources","Department for Work and Pensions","London","25","[c]","34010","31060"
"New entrant CS","2022","Human Resources","Department for Work and Pensions","Outside London","105","[c]","29860","27570"
"New entrant CS","2022","Human Resources","Department of Health and Social Care","London","130","[c]","34310","32330"
"New entrant CS","2022","Human Resources","Department of Health and Social Care","Outside London","75","[c]","44110","40190"
"New entrant CS","2022","Human Resources","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Estyn","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Land Registry","Outside London","15","[c]","31640","27130"
"New entrant CS","2022","Human Resources","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Revenue and Customs","Outside London","70","[c]","29420","26590"
"New entrant CS","2022","Human Resources","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","HM Treasury","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Ministry of Defence","London","25","[c]","38980","37000"
"New entrant CS","2022","Human Resources","Ministry of Defence","Outside London","180","[c]","27730","21170"
"New entrant CS","2022","Human Resources","Ministry of Justice","London","25","[c]","33680","34260"
"New entrant CS","2022","Human Resources","Ministry of Justice","Outside London","75","[c]","32550","30450"
"New entrant CS","2022","Human Resources","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","National Crime Agency","Outside London","10","[c]","35700","28840"
"New entrant CS","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","London","10","[c]","47050","43080"
"New entrant CS","2022","Human Resources","Office of Gas and Electricity Markets","Outside London","15","[c]","35480","35000"
"New entrant CS","2022","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Scottish Government","Outside London","20","[c]","26640","22000"
"New entrant CS","2022","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","UK Statistics Authority","Outside London","10","[c]","37160","30890"
"New entrant CS","2022","Human Resources","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","HM Treasury","London","15","[c]","46450","45160"
"New entrant CS","2022","Internal Audit","HM Treasury","Outside London","10","[c]","45990","43500"
"New entrant CS","2022","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","Ministry of Defence","Outside London","10","[c]","29000","26740"
"New entrant CS","2022","Internal Audit","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Attorney General's Departments","London","465","[c]","37950","29280"
"New entrant CS","2022","Legal","Attorney General's Departments","Outside London","455","[c]","31280","25480"
"New entrant CS","2022","Legal","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Competition and Markets Authority","London","30","[c]","53060","51810"
"New entrant CS","2022","Legal","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Education","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Department for Work and Pensions","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","HM Land Registry","Outside London","15","[c]","38190","36200"
"New entrant CS","2022","Legal","HM Revenue and Customs","London","45","[c]","40530","37610"
"New entrant CS","2022","Legal","HM Revenue and Customs","Outside London","60","[c]","34400","26590"
"New entrant CS","2022","Legal","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office for Standards in Education, Children's Services and Skills","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","London","10","[c]","55250","60000"
"New entrant CS","2022","Legal","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Scottish Government","Outside London","90","[c]","37640","41750"
"New entrant CS","2022","Legal","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","UK Export Finance","London","10","[c]","55670","67000"
"New entrant CS","2022","Legal","UK Supreme Court","London","10","[c]","35760","37230"
"New entrant CS","2022","Legal","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Cabinet Office","London","555","[c]","31100","28000"
"New entrant CS","2022","No function","Cabinet Office","Outside London","210","[c]","30470","28000"
"New entrant CS","2022","No function","Cabinet Office","Unknown","80","[c]","30270","28000"
"New entrant CS","2022","No function","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Charity Commission","London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Charity Commission","Outside London","45","[c]","22940","24440"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","London","435","[c]","37810","33570"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Outside London","455","[c]","28740","24250"
"New entrant CS","2022","No function","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","London","270","[c]","35210","34020"
"New entrant CS","2022","No function","Department for Digital, Culture, Media and Sport","Outside London","55","[c]","35920","30960"
"New entrant CS","2022","No function","Department for Education","London","105","[c]","36710","32940"
"New entrant CS","2022","No function","Department for Education","Outside London","385","[c]","32080","29360"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","London","670","[c]","38540","32840"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Outside London","985","[c]","31410","29180"
"New entrant CS","2022","No function","Department for Environment, Food and Rural Affairs","Unknown","15","[c]","30390","24920"
"New entrant CS","2022","No function","Department for International Trade","London","205","[c]","35730","31800"
"New entrant CS","2022","No function","Department for International Trade","Outside London","30","[c]","40620","34430"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","London","275","[c]","35810","33210"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Outside London","255","[c]","32870","30190"
"New entrant CS","2022","No function","Department for Levelling Up, Housing and Communities","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Department for Transport","London","345","[c]","41650","38650"
"New entrant CS","2022","No function","Department for Transport","Outside London","1310","[c]","25390","21840"
"New entrant CS","2022","No function","Department for Transport","Unknown","40","[c]","20730","21840"
"New entrant CS","2022","No function","Department for Work and Pensions","London","785","[c]","30700","31060"
"New entrant CS","2022","No function","Department for Work and Pensions","Outside London","6520","[c]","24920","26370"
"New entrant CS","2022","No function","Department for Work and Pensions","Unknown","55","[c]","31110","29290"
"New entrant CS","2022","No function","Department of Health and Social Care","London","1235","[c]","39700","32790"
"New entrant CS","2022","No function","Department of Health and Social Care","Outside London","1150","[c]","34740","30010"
"New entrant CS","2022","No function","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Food Standards Agency","London","20","[c]","32680","32350"
"New entrant CS","2022","No function","Food Standards Agency","Outside London","125","[c]","31700","30350"
"New entrant CS","2022","No function","HM Land Registry","London","15","[c]","30370","30600"
"New entrant CS","2022","No function","HM Land Registry","Outside London","330","[c]","24370","22600"
"New entrant CS","2022","No function","HM Revenue and Customs","London","315","[c]","34490","31020"
"New entrant CS","2022","No function","HM Revenue and Customs","Outside London","3795","[c]","24920","21250"
"New entrant CS","2022","No function","HM Treasury","London","195","[c]","32460","28500"
"New entrant CS","2022","No function","HM Treasury","Outside London","60","[c]","34330","29320"
"New entrant CS","2022","No function","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Ministry of Defence","Outside London","520","[c]","29120","26030"
"New entrant CS","2022","No function","Ministry of Justice","London","2435","[c]","31560","29100"
"New entrant CS","2022","No function","Ministry of Justice","Outside London","14800","[c]","25690","23170"
"New entrant CS","2022","No function","Ministry of Justice","Unknown","295","[c]","27270","24430"
"New entrant CS","2022","No function","National Crime Agency","London","130","[c]","39920","37560"
"New entrant CS","2022","No function","National Crime Agency","Outside London","280","[c]","34010","34140"
"New entrant CS","2022","No function","National Crime Agency","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Northern Ireland Office","Outside London","10","[c]","35950","31430"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","London","35","[c]","45370","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Outside London","165","[c]","52660","46360"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","London","145","[c]","36340","28000"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Outside London","145","[c]","28410","23450"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","Outside London","45","[c]","37180","38000"
"New entrant CS","2022","No function","Office of Rail and Road","London","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Outside London","15","[c]","47340","45680"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland","London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Scottish Government","Outside London","975","[c]","22740","21640"
"New entrant CS","2022","No function","The National Archives","London","55","[c]","28610","24640"
"New entrant CS","2022","No function","UK Statistics Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","UK Statistics Authority","Outside London","410","[c]","23390","19860"
"New entrant CS","2022","No function","Water Services Regulation Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Water Services Regulation Authority","Outside London","10","[c]","41300","35000"
"New entrant CS","2022","No function","Welsh Government","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","London","30","[c]","60380","54700"
"New entrant CS","2022","Project Delivery","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","London","30","[c]","40100","33120"
"New entrant CS","2022","Project Delivery","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
