"Status","Year","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Commercial","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","EO","Heterosexual / straight","130","[c]","25960","26300"
"New entrant CS","2022","Commercial","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","EO","Unknown","55","[c]","25320","26350"
"New entrant CS","2022","Commercial","G6/G7","Heterosexual / straight","55","[c]","55700","54500"
"New entrant CS","2022","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","G6/G7","Unknown","185","[c]","70580","70000"
"New entrant CS","2022","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SEO/HEO","Heterosexual / straight","270","[c]","35560","35000"
"New entrant CS","2022","Commercial","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SEO/HEO","Undeclared","70","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","SEO/HEO","Unknown","65","[c]","35240","36050"
"New entrant CS","2022","Commercial","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AA/AO","Heterosexual / straight","75","[c]","21470","21250"
"New entrant CS","2022","Communications","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","AA/AO","Unknown","65","[c]","21380","21250"
"New entrant CS","2022","Communications","EO","Heterosexual / straight","400","[c]","26660","26590"
"New entrant CS","2022","Communications","EO","LGBO","45","[c]","26430","26590"
"New entrant CS","2022","Communications","EO","Undeclared","75","[c]","27060","27270"
"New entrant CS","2022","Communications","EO","Unknown","280","[c]","26670","26590"
"New entrant CS","2022","Communications","G6/G7","Heterosexual / straight","45","[c]","57570","55160"
"New entrant CS","2022","Communications","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","G6/G7","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Communications","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SEO/HEO","Heterosexual / straight","235","[c]","35710","33370"
"New entrant CS","2022","Communications","SEO/HEO","LGBO","45","[c]","34070","33080"
"New entrant CS","2022","Communications","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Communications","SEO/HEO","Unknown","150","[c]","35250","33370"
"New entrant CS","2022","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","AA/AO","Heterosexual / straight","395","[c]","22350","21260"
"New entrant CS","2022","Counter Fraud","AA/AO","LGBO","35","[c]","22150","21260"
"New entrant CS","2022","Counter Fraud","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","AA/AO","Unknown","80","[c]","21680","21250"
"New entrant CS","2022","Counter Fraud","EO","Heterosexual / straight","560","[c]","27670","27570"
"New entrant CS","2022","Counter Fraud","EO","LGBO","45","[c]","27570","27570"
"New entrant CS","2022","Counter Fraud","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","EO","Unknown","220","[c]","27680","26590"
"New entrant CS","2022","Counter Fraud","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Heterosexual / straight","110","[c]","34730","33080"
"New entrant CS","2022","Counter Fraud","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Counter Fraud","SEO/HEO","Unknown","55","[c]","35130","33080"
"New entrant CS","2022","Debt","AA/AO","Heterosexual / straight","590","[c]","21300","21250"
"New entrant CS","2022","Debt","AA/AO","LGBO","65","[c]","21300","21250"
"New entrant CS","2022","Debt","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Debt","AA/AO","Unknown","300","[c]","21250","21250"
"New entrant CS","2022","Debt","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Heterosexual / straight","170","[c]","20690","21170"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","AA/AO","Unknown","55","[c]","20910","21170"
"New entrant CS","2022","Digital, Data & Technology","EO","Heterosexual / straight","355","[c]","26390","26350"
"New entrant CS","2022","Digital, Data & Technology","EO","LGBO","35","[c]","25970","26300"
"New entrant CS","2022","Digital, Data & Technology","EO","Undeclared","40","[c]","25930","26190"
"New entrant CS","2022","Digital, Data & Technology","EO","Unknown","165","[c]","27080","27040"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Heterosexual / straight","435","[c]","55210","54110"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","LGBO","45","[c]","54740","54000"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Undeclared","65","[c]","54070","53360"
"New entrant CS","2022","Digital, Data & Technology","G6/G7","Unknown","125","[c]","56390","54700"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","800","[c]","36070","35900"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","LGBO","85","[c]","35030","33520"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Undeclared","135","[c]","34770","33080"
"New entrant CS","2022","Digital, Data & Technology","SEO/HEO","Unknown","295","[c]","36590","36050"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Heterosexual / straight","105","[c]","21270","21250"
"New entrant CS","2022","Finance","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","AA/AO","Unknown","55","[c]","21090","21250"
"New entrant CS","2022","Finance","EO","Heterosexual / straight","205","[c]","25430","25120"
"New entrant CS","2022","Finance","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","EO","Undeclared","50","[c]","24940","25000"
"New entrant CS","2022","Finance","EO","Unknown","50","[c]","25260","25120"
"New entrant CS","2022","Finance","G6/G7","Heterosexual / straight","90","[c]","55530","54110"
"New entrant CS","2022","Finance","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Finance","G6/G7","Unknown","30","[c]","57010","54880"
"New entrant CS","2022","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Heterosexual / straight","305","[c]","36350","36500"
"New entrant CS","2022","Finance","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Finance","SEO/HEO","Undeclared","65","[c]","35240","32790"
"New entrant CS","2022","Finance","SEO/HEO","Unknown","110","[c]","36830","36500"
"New entrant CS","2022","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AA/AO","Heterosexual / straight","140","[c]","21240","21300"
"New entrant CS","2022","Grants Management","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","AA/AO","Unknown","310","[c]","21220","21300"
"New entrant CS","2022","Grants Management","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Heterosexual / straight","205","[c]","21300","21170"
"New entrant CS","2022","Human Resources","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","AA/AO","Unknown","65","[c]","21290","21170"
"New entrant CS","2022","Human Resources","EO","Heterosexual / straight","245","[c]","26310","26750"
"New entrant CS","2022","Human Resources","EO","LGBO","35","[c]","26130","26190"
"New entrant CS","2022","Human Resources","EO","Undeclared","35","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","EO","Unknown","75","[c]","25510","26350"
"New entrant CS","2022","Human Resources","G6/G7","Heterosexual / straight","115","[c]","54670","53220"
"New entrant CS","2022","Human Resources","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","G6/G7","Unknown","40","[c]","57820","57010"
"New entrant CS","2022","Human Resources","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Heterosexual / straight","305","[c]","34470","33080"
"New entrant CS","2022","Human Resources","SEO/HEO","LGBO","40","[c]","33540","31960"
"New entrant CS","2022","Human Resources","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","SEO/HEO","Unknown","90","[c]","34240","33080"
"New entrant CS","2022","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Heterosexual / straight","260","[c]","21400","21250"
"New entrant CS","2022","Legal","AA/AO","LGBO","30","[c]","21400","21250"
"New entrant CS","2022","Legal","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Heterosexual / straight","235","[c]","27100","26950"
"New entrant CS","2022","Legal","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","Unknown","35","[c]","28170","26970"
"New entrant CS","2022","Legal","G6/G7","Heterosexual / straight","315","[c]","53420","50500"
"New entrant CS","2022","Legal","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","Unknown","30","[c]","55080","52080"
"New entrant CS","2022","Legal","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Heterosexual / straight","185","[c]","40070","40000"
"New entrant CS","2022","Legal","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","AA/AO","Heterosexual / straight","9445","[c]","22180","21260"
"New entrant CS","2022","No function","AA/AO","LGBO","1085","[c]","22010","21260"
"New entrant CS","2022","No function","AA/AO","Undeclared","545","[c]","21950","21260"
"New entrant CS","2022","No function","AA/AO","Unknown","5420","[c]","22160","21260"
"New entrant CS","2022","No function","EO","Heterosexual / straight","5560","[c]","27680","27570"
"New entrant CS","2022","No function","EO","LGBO","610","[c]","27360","27570"
"New entrant CS","2022","No function","EO","Undeclared","420","[c]","27450","27570"
"New entrant CS","2022","No function","EO","Unknown","1475","[c]","27020","26820"
"New entrant CS","2022","No function","G6/G7","Heterosexual / straight","960","[c]","56100","53360"
"New entrant CS","2022","No function","G6/G7","LGBO","90","[c]","56270","53130"
"New entrant CS","2022","No function","G6/G7","Undeclared","130","[c]","54970","52610"
"New entrant CS","2022","No function","G6/G7","Unknown","350","[c]","55340","53360"
"New entrant CS","2022","No function","SCS level","Heterosexual / straight","95","[c]","93410","89860"
"New entrant CS","2022","No function","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS level","Unknown","60","[c]","100440","89900"
"New entrant CS","2022","No function","SEO/HEO","Heterosexual / straight","3910","[c]","34880","33210"
"New entrant CS","2022","No function","SEO/HEO","LGBO","500","[c]","34300","33210"
"New entrant CS","2022","No function","SEO/HEO","Undeclared","460","[c]","34750","33570"
"New entrant CS","2022","No function","SEO/HEO","Unknown","1935","[c]","32230","31860"
"New entrant CS","2022","No function","Unknown","Heterosexual / straight","4895","[c]","28750","26310"
"New entrant CS","2022","No function","Unknown","LGBO","420","[c]","28620","24800"
"New entrant CS","2022","No function","Unknown","Undeclared","315","[c]","30560","28200"
"New entrant CS","2022","No function","Unknown","Unknown","3205","[c]","27990","26310"
"New entrant CS","2022","Project Delivery","AA/AO","Heterosexual / straight","80","[c]","21470","21260"
"New entrant CS","2022","Project Delivery","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","Unknown","40","[c]","20850","21260"
"New entrant CS","2022","Project Delivery","EO","Heterosexual / straight","315","[c]","23830","24750"
"New entrant CS","2022","Project Delivery","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","Unknown","145","[c]","21220","19460"
"New entrant CS","2022","Project Delivery","G6/G7","Heterosexual / straight","190","[c]","56370","54130"
"New entrant CS","2022","Project Delivery","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","Unknown","50","[c]","57560","54110"
"New entrant CS","2022","Project Delivery","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SEO/HEO","Heterosexual / straight","590","[c]","36240","36020"
"New entrant CS","2022","Project Delivery","SEO/HEO","LGBO","40","[c]","35180","34280"
"New entrant CS","2022","Project Delivery","SEO/HEO","Undeclared","40","[c]","37590","37740"
"New entrant CS","2022","Project Delivery","SEO/HEO","Unknown","230","[c]","35780","35000"
"New entrant CS","2022","Project Delivery","Unknown","Heterosexual / straight","130","[c]","37290","33200"
"New entrant CS","2022","Project Delivery","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","45","[c]","31430","27540"
"New entrant CS","2022","Property","AA/AO","Heterosexual / straight","115","[c]","21500","21750"
"New entrant CS","2022","Property","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA/AO","Unknown","180","[c]","21660","21750"
"New entrant CS","2022","Property","EO","Heterosexual / straight","140","[c]","25220","25000"
"New entrant CS","2022","Property","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","EO","Unknown","105","[c]","25770","25000"
"New entrant CS","2022","Property","G6/G7","Heterosexual / straight","100","[c]","55550","53500"
"New entrant CS","2022","Property","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6/G7","Unknown","40","[c]","57410","56580"
"New entrant CS","2022","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO/HEO","Heterosexual / straight","230","[c]","35420","33080"
"New entrant CS","2022","Property","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO/HEO","Unknown","110","[c]","35380","33080"
"New entrant CS","2022","Security","AA/AO","Heterosexual / straight","240","[c]","25020","24470"
"New entrant CS","2022","Security","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","AA/AO","Unknown","220","[c]","24920","23540"
"New entrant CS","2022","Security","EO","Heterosexual / straight","95","[c]","27820","26350"
"New entrant CS","2022","Security","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","Unknown","85","[c]","27070","26350"
"New entrant CS","2022","Security","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","Heterosexual / straight","105","[c]","34890","33000"
"New entrant CS","2022","Security","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","Unknown","40","[c]","36360","35120"
"New entrant CS","2022","Security","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","Heterosexual / straight","1275","[c]","21660","21170"
"New entrant CS","2022","Unknown","AA/AO","LGBO","135","[c]","21830","21260"
"New entrant CS","2022","Unknown","AA/AO","Undeclared","80","[c]","21810","21260"
"New entrant CS","2022","Unknown","AA/AO","Unknown","1730","[c]","21790","21260"
"New entrant CS","2022","Unknown","EO","Heterosexual / straight","1195","[c]","27300","27230"
"New entrant CS","2022","Unknown","EO","LGBO","150","[c]","26960","27230"
"New entrant CS","2022","Unknown","EO","Undeclared","75","[c]","27070","27230"
"New entrant CS","2022","Unknown","EO","Unknown","1935","[c]","27420","27230"
"New entrant CS","2022","Unknown","G6/G7","Heterosexual / straight","330","[c]","58740","56550"
"New entrant CS","2022","Unknown","G6/G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","Unknown","320","[c]","58800","57190"
"New entrant CS","2022","Unknown","SCS level","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS level","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","Heterosexual / straight","1015","[c]","36130","35050"
"New entrant CS","2022","Unknown","SEO/HEO","LGBO","125","[c]","35740","34600"
"New entrant CS","2022","Unknown","SEO/HEO","Undeclared","85","[c]","36520","36130"
"New entrant CS","2022","Unknown","SEO/HEO","Unknown","900","[c]","36100","35050"
"New entrant CS","2022","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","165","[c]","21190","16190"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
