"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Security","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","Female","165","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","Male","120","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","EO","Female","115","[c]","26920","27220"
"Leaver Dept.","2022","Unknown","Unknown","EO","Male","90","[c]","26910","27370"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","Female","140","[c]","36960","36940"
"Leaver Dept.","2022","Unknown","Unknown","SEO/HEO","Male","150","[c]","37000","36590"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Female","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Male","60","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","SEO/HEO","Female","40","[c]","33140","32900"
"New entrant CS","2022","Declared disabled","Analysis","SEO/HEO","Male","35","[c]","33160","33160"
"New entrant CS","2022","Declared disabled","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","AA/AO","Female","30","[c]","22050","21260"
"New entrant CS","2022","Declared disabled","Counter Fraud","AA/AO","Male","30","[c]","22260","21260"
"New entrant CS","2022","Declared disabled","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","EO","Female","35","[c]","27820","27570"
"New entrant CS","2022","Declared disabled","Counter Fraud","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","AA/AO","Female","45","[c]","21320","21260"
"New entrant CS","2022","Declared disabled","Debt","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","SEO/HEO","Female","40","[c]","35930","35900"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","SEO/HEO","Male","45","[c]","35820","34190"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","SEO/HEO","Female","35","[c]","33140","32560"
"New entrant CS","2022","Declared disabled","Human Resources","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","AA/AO","Female","605","[c]","21820","21260"
"New entrant CS","2022","Declared disabled","No function","AA/AO","Male","480","[c]","21900","21260"
"New entrant CS","2022","Declared disabled","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","EO","Female","445","[c]","27640","27570"
"New entrant CS","2022","Declared disabled","No function","EO","Male","280","[c]","27630","27570"
"New entrant CS","2022","Declared disabled","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","G6/G7","Female","60","[c]","55090","53370"
"New entrant CS","2022","Declared disabled","No function","G6/G7","Male","30","[c]","54780","53370"
"New entrant CS","2022","Declared disabled","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","SEO/HEO","Female","285","[c]","34340","33080"
"New entrant CS","2022","Declared disabled","No function","SEO/HEO","Male","170","[c]","33890","33080"
"New entrant CS","2022","Declared disabled","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","Unknown","Female","870","[c]","29000","26400"
"New entrant CS","2022","Declared disabled","No function","Unknown","Male","300","[c]","30720","28200"
"New entrant CS","2022","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","Female","115","[c]","21960","21260"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","Male","85","[c]","21400","21170"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","Female","95","[c]","27090","27230"
"New entrant CS","2022","Declared disabled","Unknown","EO","Male","65","[c]","27310","27230"
"New entrant CS","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","Female","55","[c]","34900","34170"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","Male","45","[c]","35360","33540"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","AA/AO","Female","60","[c]","22100","21380"
"New entrant CS","2022","Declared non-disabled","Analysis","AA/AO","Male","75","[c]","21430","21260"
"New entrant CS","2022","Declared non-disabled","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","EO","Female","75","[c]","26900","26250"
"New entrant CS","2022","Declared non-disabled","Analysis","EO","Male","70","[c]","26540","26250"
"New entrant CS","2022","Declared non-disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","G6/G7","Female","30","[c]","55460","54110"
"New entrant CS","2022","Declared non-disabled","Analysis","G6/G7","Male","50","[c]","56880","53380"
"New entrant CS","2022","Declared non-disabled","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
