"Status","Year","Age","Disability","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Female","210","[c]","21650","21260"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","Male","140","[c]","21470","21130"
"Leaver Dept.","2022","20-29","Unknown","EO","Female","235","[c]","27330","27570"
"Leaver Dept.","2022","20-29","Unknown","EO","Male","170","[c]","27300","27550"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Female","75","[c]","54350","54650"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","Male","90","[c]","55400","54700"
"Leaver Dept.","2022","20-29","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Female","625","[c]","33010","32000"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Male","510","[c]","33500","32000"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Female","60","[c]","27280","27570"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Male","65","[c]","26630","27570"
"Leaver Dept.","2022","30-39","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","G6/G7","Female","60","[c]","54820","53850"
"Leaver Dept.","2022","30-39","Declared disabled","G6/G7","Male","40","[c]","55750","54700"
"Leaver Dept.","2022","30-39","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","SEO/HEO","Female","125","[c]","35960","35910"
"Leaver Dept.","2022","30-39","Declared disabled","SEO/HEO","Male","85","[c]","35350","35060"
"Leaver Dept.","2022","30-39","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA/AO","Female","305","[c]","21560","21260"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA/AO","Male","225","[c]","21550","21260"
"Leaver Dept.","2022","30-39","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Female","555","[c]","26890","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Male","440","[c]","26970","27570"
"Leaver Dept.","2022","30-39","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6/G7","Female","570","[c]","56950","54700"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6/G7","Male","425","[c]","57310","54700"
"Leaver Dept.","2022","30-39","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Female","50","[c]","82400","80100"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Male","50","[c]","81850","75600"
"Leaver Dept.","2022","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO/HEO","Female","995","[c]","36120","36330"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO/HEO","Male","730","[c]","36430","36330"
"Leaver Dept.","2022","30-39","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","EO","Female","40","[c]","27220","27570"
"Leaver Dept.","2022","30-39","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","SEO/HEO","Female","60","[c]","36770","36840"
"Leaver Dept.","2022","30-39","Undeclared","SEO/HEO","Male","65","[c]","37210","36920"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Female","95","[c]","21570","21260"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","Male","80","[c]","21470","21130"
"Leaver Dept.","2022","30-39","Unknown","EO","Female","145","[c]","27070","27500"
"Leaver Dept.","2022","30-39","Unknown","EO","Male","85","[c]","27780","27570"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Female","225","[c]","56850","54700"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","Male","195","[c]","57220","55360"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Female","380","[c]","36080","35790"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Male","330","[c]","35800","34600"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","EO","Female","60","[c]","27010","27570"
"Leaver Dept.","2022","40-49","Declared disabled","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G6/G7","Female","60","[c]","59090","56760"
"Leaver Dept.","2022","40-49","Declared disabled","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","SEO/HEO","Female","105","[c]","35330","34550"
"Leaver Dept.","2022","40-49","Declared disabled","SEO/HEO","Male","60","[c]","36150","35980"
"Leaver Dept.","2022","40-49","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","AA/AO","Female","235","[c]","21330","21260"
"Leaver Dept.","2022","40-49","Declared non-disabled","AA/AO","Male","140","[c]","21950","21260"
"Leaver Dept.","2022","40-49","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","EO","Female","425","[c]","27150","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","EO","Male","230","[c]","27190","27570"
"Leaver Dept.","2022","40-49","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","G6/G7","Female","500","[c]","58130","55930"
"Leaver Dept.","2022","40-49","Declared non-disabled","G6/G7","Male","405","[c]","59040","57230"
"Leaver Dept.","2022","40-49","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","SCS level","Female","120","[c]","90250","93000"
"Leaver Dept.","2022","40-49","Declared non-disabled","SCS level","Male","85","[c]","92670","92500"
"Leaver Dept.","2022","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","SEO/HEO","Female","665","[c]","36510","36330"
"Leaver Dept.","2022","40-49","Declared non-disabled","SEO/HEO","Male","390","[c]","37000","36650"
"Leaver Dept.","2022","40-49","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","SEO/HEO","Female","40","[c]","35940","36320"
"Leaver Dept.","2022","40-49","Undeclared","SEO/HEO","Male","35","[c]","37740","37680"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA/AO","Female","60","[c]","21900","21940"
"Leaver Dept.","2022","40-49","Unknown","AA/AO","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","EO","Female","105","[c]","27290","27570"
"Leaver Dept.","2022","40-49","Unknown","EO","Male","55","[c]","27020","27570"
"Leaver Dept.","2022","40-49","Unknown","G6/G7","Female","295","[c]","57470","54870"
"Leaver Dept.","2022","40-49","Unknown","G6/G7","Male","195","[c]","58810","55840"
"Leaver Dept.","2022","40-49","Unknown","SCS level","Female","45","[c]","91340","87860"
"Leaver Dept.","2022","40-49","Unknown","SCS level","Male","55","[c]","99150","98460"
"Leaver Dept.","2022","40-49","Unknown","SEO/HEO","Female","295","[c]","37540","38070"
"Leaver Dept.","2022","40-49","Unknown","SEO/HEO","Male","175","[c]","38440","39700"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","AA/AO","Female","35","[c]","21180","21260"
"Leaver Dept.","2022","50-59","Declared disabled","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","EO","Female","55","[c]","27430","27570"
"Leaver Dept.","2022","50-59","Declared disabled","EO","Male","40","[c]","27280","27570"
"Leaver Dept.","2022","50-59","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","G6/G7","Female","40","[c]","56370","56820"
"Leaver Dept.","2022","50-59","Declared disabled","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","SEO/HEO","Female","65","[c]","36130","35310"
"Leaver Dept.","2022","50-59","Declared disabled","SEO/HEO","Male","45","[c]","37770","37820"
"Leaver Dept.","2022","50-59","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","AA/AO","Female","170","[c]","21200","21260"
"Leaver Dept.","2022","50-59","Declared non-disabled","AA/AO","Male","90","[c]","21750","21260"
"Leaver Dept.","2022","50-59","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","EO","Female","290","[c]","27100","27570"
"Leaver Dept.","2022","50-59","Declared non-disabled","EO","Male","145","[c]","27320","27570"
"Leaver Dept.","2022","50-59","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","G6/G7","Female","300","[c]","59590","56950"
"Leaver Dept.","2022","50-59","Declared non-disabled","G6/G7","Male","230","[c]","60040","58210"
"Leaver Dept.","2022","50-59","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","SCS level","Female","70","[c]","103350","106500"
"Leaver Dept.","2022","50-59","Declared non-disabled","SCS level","Male","75","[c]","100530","100030"
"Leaver Dept.","2022","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","SEO/HEO","Female","445","[c]","36030","35630"
"Leaver Dept.","2022","50-59","Declared non-disabled","SEO/HEO","Male","260","[c]","36760","36330"
"Leaver Dept.","2022","50-59","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","AA/AO","Female","70","[c]","21600","22000"
"Leaver Dept.","2022","50-59","Unknown","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","EO","Female","85","[c]","27760","27910"
"Leaver Dept.","2022","50-59","Unknown","EO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","G6/G7","Female","200","[c]","58870","55310"
"Leaver Dept.","2022","50-59","Unknown","G6/G7","Male","195","[c]","59570","56500"
"Leaver Dept.","2022","50-59","Unknown","SCS level","Female","65","[c]","115550","115920"
"Leaver Dept.","2022","50-59","Unknown","SCS level","Male","45","[c]","115160","113110"
"Leaver Dept.","2022","50-59","Unknown","SEO/HEO","Female","185","[c]","38100","38030"
"Leaver Dept.","2022","50-59","Unknown","SEO/HEO","Male","130","[c]","38380","39480"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","AA/AO","Female","35","[c]","20970","21050"
"Leaver Dept.","2022","60-64","Declared non-disabled","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","EO","Female","40","[c]","26860","26880"
"Leaver Dept.","2022","60-64","Declared non-disabled","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","G6/G7","Female","40","[c]","61000","56380"
"Leaver Dept.","2022","60-64","Declared non-disabled","G6/G7","Male","45","[c]","60290","58770"
"Leaver Dept.","2022","60-64","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","SCS level","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","SCS level","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","SEO/HEO","Female","65","[c]","36550","36330"
"Leaver Dept.","2022","60-64","Declared non-disabled","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","EO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","G6/G7","Female","40","[c]","59940","57490"
"Leaver Dept.","2022","60-64","Unknown","G6/G7","Male","40","[c]","66850","67820"
"Leaver Dept.","2022","60-64","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","SEO/HEO","Female","40","[c]","36990","36330"
"Leaver Dept.","2022","60-64","Unknown","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
