"Status","Year","Age","Disability","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Undeclared","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Undeclared","Undeclared","80","[c]","30150","28070"
"New entrant CS","2022","20-29","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","White","Heterosexual / straight","250","[c]","27590","26590"
"New entrant CS","2022","20-29","Undeclared","White","LGBO","105","[c]","26640","25120"
"New entrant CS","2022","20-29","Undeclared","White","Undeclared","75","[c]","27110","27420"
"New entrant CS","2022","20-29","Undeclared","White","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Asian","Heterosexual / straight","210","[c]","27430","26590"
"New entrant CS","2022","20-29","Unknown","Asian","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Asian","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Asian","Unknown","65","[c]","29060","26590"
"New entrant CS","2022","20-29","Unknown","Black","Heterosexual / straight","65","[c]","30690","28580"
"New entrant CS","2022","20-29","Unknown","Black","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Black","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Mixed","Heterosexual / straight","65","[c]","29550","28650"
"New entrant CS","2022","20-29","Unknown","Mixed","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Mixed","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Mixed","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other ethnicity","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Undeclared","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Undeclared","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","70","[c]","26150","24840"
"New entrant CS","2022","20-29","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Undeclared","250","[c]","30550","28970"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","8320","[c]","26200","24880"
"New entrant CS","2022","20-29","Unknown","White","Heterosexual / straight","915","[c]","28340","26300"
"New entrant CS","2022","20-29","Unknown","White","LGBO","170","[c]","28480","27230"
"New entrant CS","2022","20-29","Unknown","White","Undeclared","80","[c]","28780","27270"
"New entrant CS","2022","20-29","Unknown","White","Unknown","200","[c]","26740","24880"
"New entrant CS","2022","30-39","Declared disabled","Asian","Heterosexual / straight","60","[c]","29230","27570"
"New entrant CS","2022","30-39","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Black","Heterosexual / straight","60","[c]","29880","28340"
"New entrant CS","2022","30-39","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Black","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Mixed","Heterosexual / straight","45","[c]","30760","27570"
"New entrant CS","2022","30-39","Declared disabled","Mixed","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Mixed","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Other ethnicity","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Undeclared","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","White","Heterosexual / straight","625","[c]","28840","26480"
"New entrant CS","2022","30-39","Declared disabled","White","LGBO","185","[c]","29750","27570"
"New entrant CS","2022","30-39","Declared disabled","White","Undeclared","45","[c]","33150","28500"
"New entrant CS","2022","30-39","Declared disabled","White","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Asian","Heterosexual / straight","1020","[c]","31210","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Asian","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Asian","Undeclared","50","[c]","31100","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Asian","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Black","Heterosexual / straight","550","[c]","30410","28270"
"New entrant CS","2022","30-39","Declared non-disabled","Black","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Black","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Black","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Mixed","Heterosexual / straight","240","[c]","31170","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Mixed","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Mixed","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Mixed","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Other ethnicity","Heterosexual / straight","75","[c]","32740","31000"
"New entrant CS","2022","30-39","Declared non-disabled","Other ethnicity","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Undeclared","Heterosexual / straight","60","[c]","31420","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Undeclared","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Undeclared","Undeclared","60","[c]","29990","27570"
"New entrant CS","2022","30-39","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Heterosexual / straight","40","[c]","36930","32480"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Unknown","155","[c]","25490","21300"
"New entrant CS","2022","30-39","Declared non-disabled","White","Heterosexual / straight","5825","[c]","30960","27570"
"New entrant CS","2022","30-39","Declared non-disabled","White","LGBO","645","[c]","31110","27570"
"New entrant CS","2022","30-39","Declared non-disabled","White","Undeclared","265","[c]","33480","29200"
"New entrant CS","2022","30-39","Declared non-disabled","White","Unknown","105","[c]","32920","29750"
"New entrant CS","2022","30-39","Undeclared","Asian","Heterosexual / straight","40","[c]","31110","30350"
"New entrant CS","2022","30-39","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Asian","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Black","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Mixed","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Undeclared","Undeclared","75","[c]","35470","32330"
"New entrant CS","2022","30-39","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","White","Heterosexual / straight","195","[c]","29420","27230"
"New entrant CS","2022","30-39","Undeclared","White","LGBO","40","[c]","29640","27570"
"New entrant CS","2022","30-39","Undeclared","White","Undeclared","45","[c]","34270","31950"
"New entrant CS","2022","30-39","Undeclared","White","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Asian","Heterosexual / straight","120","[c]","32910","30210"
"New entrant CS","2022","30-39","Unknown","Asian","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Asian","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Asian","Unknown","50","[c]","31240","30750"
"New entrant CS","2022","30-39","Unknown","Black","Heterosexual / straight","55","[c]","34090","30630"
"New entrant CS","2022","30-39","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Black","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Mixed","Heterosexual / straight","35","[c]","35070","29420"
"New entrant CS","2022","30-39","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Mixed","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other ethnicity","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Undeclared","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Undeclared","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","35","[c]","33820","29290"
"New entrant CS","2022","30-39","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Undeclared","135","[c]","38860","36820"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","4735","[c]","30200","26590"
"New entrant CS","2022","30-39","Unknown","White","Heterosexual / straight","700","[c]","33350","30390"
"New entrant CS","2022","30-39","Unknown","White","LGBO","85","[c]","33480","30950"
"New entrant CS","2022","30-39","Unknown","White","Undeclared","45","[c]","38690","35030"
"New entrant CS","2022","30-39","Unknown","White","Unknown","125","[c]","33030","28830"
"New entrant CS","2022","40-49","Declared disabled","Asian","Heterosexual / straight","65","[c]","32890","27570"
"New entrant CS","2022","40-49","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Asian","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Black","Heterosexual / straight","50","[c]","32170","31060"
"New entrant CS","2022","40-49","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Mixed","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Mixed","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Undeclared","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","White","Heterosexual / straight","600","[c]","31980","27570"
"New entrant CS","2022","40-49","Declared disabled","White","LGBO","100","[c]","31200","27570"
"New entrant CS","2022","40-49","Declared disabled","White","Undeclared","35","[c]","28920","27570"
"New entrant CS","2022","40-49","Declared disabled","White","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Asian","Heterosexual / straight","560","[c]","33510","28310"
"New entrant CS","2022","40-49","Declared non-disabled","Asian","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Asian","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Asian","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Black","Heterosexual / straight","385","[c]","31400","29180"
"New entrant CS","2022","40-49","Declared non-disabled","Black","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Black","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Black","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Mixed","Heterosexual / straight","105","[c]","31930","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Mixed","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Mixed","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Other ethnicity","Heterosexual / straight","35","[c]","29580","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Other ethnicity","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Undeclared","Heterosexual / straight","35","[c]","30450","27570"
"New entrant CS","2022","40-49","Declared non-disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Undeclared","Undeclared","45","[c]","37450","28200"
"New entrant CS","2022","40-49","Declared non-disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Heterosexual / straight","35","[c]","36100","32490"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Unknown","110","[c]","27960","21300"
"New entrant CS","2022","40-49","Declared non-disabled","White","Heterosexual / straight","4330","[c]","33280","27570"
"New entrant CS","2022","40-49","Declared non-disabled","White","LGBO","280","[c]","34680","28250"
"New entrant CS","2022","40-49","Declared non-disabled","White","Undeclared","140","[c]","35470","28850"
"New entrant CS","2022","40-49","Declared non-disabled","White","Unknown","90","[c]","33210","29160"
"New entrant CS","2022","40-49","Undeclared","Asian","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Black","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Mixed","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Undeclared","Undeclared","55","[c]","37780","32880"
"New entrant CS","2022","40-49","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","White","Heterosexual / straight","160","[c]","32220","27570"
"New entrant CS","2022","40-49","Undeclared","White","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","White","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Asian","Heterosexual / straight","80","[c]","35350","29500"
"New entrant CS","2022","40-49","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Asian","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Asian","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Black","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Black","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Mixed","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Undeclared","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Undeclared","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","Undeclared","95","[c]","45980","40650"
"New entrant CS","2022","40-49","Unknown","Unknown","Unknown","2960","[c]","33170","27570"
"New entrant CS","2022","40-49","Unknown","White","Heterosexual / straight","500","[c]","38120","33000"
"New entrant CS","2022","40-49","Unknown","White","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","White","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","White","Unknown","75","[c]","34280","29260"
"New entrant CS","2022","50-59","Declared disabled","Asian","Heterosexual / straight","30","[c]","29900","28870"
"New entrant CS","2022","50-59","Declared disabled","Asian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Asian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Black","Heterosexual / straight","65","[c]","31570","28990"
"New entrant CS","2022","50-59","Declared disabled","Black","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Black","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Mixed","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Mixed","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Undeclared","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Undeclared","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Declared disabled","Unknown","Unknown","30","[c]","33100","25600"
