"Status","Year","Ethnicity","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","SEO/HEO","Male","LGBO","135","[c]","36940","36700"
"Leaver CS","2022","White","SEO/HEO","Male","Undeclared","185","[c]","38380","37540"
"Leaver CS","2022","White","SEO/HEO","Male","Unknown","490","[c]","38700","38070"
"Leaver CS","2022","White","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Female","Heterosexual / straight","660","[c]","37860","31150"
"Leaver CS","2022","White","Unknown","Female","LGBO","60","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Female","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Male","Heterosexual / straight","310","[c]","38120","39500"
"Leaver CS","2022","White","Unknown","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Female","Heterosexual / straight","185","[c]","21960","21360"
"Leaver Dept.","2022","Asian","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Male","Heterosexual / straight","145","[c]","21630","21260"
"Leaver Dept.","2022","Asian","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Female","Heterosexual / straight","385","[c]","27490","27570"
"Leaver Dept.","2022","Asian","EO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Female","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Male","Heterosexual / straight","280","[c]","27730","27570"
"Leaver Dept.","2022","Asian","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Female","Heterosexual / straight","135","[c]","57160","54660"
"Leaver Dept.","2022","Asian","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Male","Heterosexual / straight","105","[c]","60050","54990"
"Leaver Dept.","2022","Asian","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Female","Heterosexual / straight","45","[c]","97080","97550"
"Leaver Dept.","2022","Asian","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Female","Heterosexual / straight","390","[c]","35890","35070"
"Leaver Dept.","2022","Asian","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Female","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Male","Heterosexual / straight","260","[c]","36590","36330"
"Leaver Dept.","2022","Asian","SEO/HEO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Female","Heterosexual / straight","95","[c]","22010","21260"
"Leaver Dept.","2022","Black","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Male","Heterosexual / straight","45","[c]","22560","22020"
"Leaver Dept.","2022","Black","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Female","Heterosexual / straight","245","[c]","27930","27570"
"Leaver Dept.","2022","Black","EO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Male","Heterosexual / straight","85","[c]","27780","27570"
"Leaver Dept.","2022","Black","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Female","Heterosexual / straight","85","[c]","56810","53860"
"Leaver Dept.","2022","Black","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Male","Heterosexual / straight","40","[c]","55820","53600"
"Leaver Dept.","2022","Black","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Female","Heterosexual / straight","290","[c]","36580","36640"
"Leaver Dept.","2022","Black","SEO/HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Male","Heterosexual / straight","115","[c]","35790","35030"
"Leaver Dept.","2022","Black","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA/AO","Female","Heterosexual / straight","35","[c]","21310","21260"
"Leaver Dept.","2022","Mixed","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA/AO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA/AO","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Female","Heterosexual / straight","80","[c]","27380","27570"
"Leaver Dept.","2022","Mixed","EO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Male","Heterosexual / straight","40","[c]","27850","27570"
"Leaver Dept.","2022","Mixed","EO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6/G7","Female","Heterosexual / straight","50","[c]","56030","54700"
"Leaver Dept.","2022","Mixed","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6/G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6/G7","Male","Heterosexual / straight","35","[c]","55760","54010"
"Leaver Dept.","2022","Mixed","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6/G7","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO/HEO","Female","Heterosexual / straight","120","[c]","36240","35200"
"Leaver Dept.","2022","Mixed","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO/HEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO/HEO","Male","Heterosexual / straight","70","[c]","35860","34700"
"Leaver Dept.","2022","Mixed","SEO/HEO","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO/HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
