"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Attorney General's Departments","Project Delivery","North West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","SEO/HEO","10","10","35750","35750"
"In post","2022","Attorney General's Departments","Property","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Property","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Departments","Security","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","East of England","SEO/HEO","65","60","35850","38330"
"In post","2022","Cabinet Office","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","London","SEO/HEO","10","10","41210","41830"
"In post","2022","Cabinet Office","Commercial","North West (England)","EO","25","25","25700","25520"
"In post","2022","Cabinet Office","Commercial","North West (England)","G6/G7","15","15","50470","47610"
"In post","2022","Cabinet Office","Commercial","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","North West (England)","SEO/HEO","135","135","35570","38330"
"In post","2022","Cabinet Office","Commercial","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","Wales","EO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","Wales","SEO/HEO","55","50","34080","31250"
"In post","2022","Cabinet Office","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","West Midlands (England)","SEO/HEO","10","10","34140","31560"
"In post","2022","Cabinet Office","Commercial","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Commercial","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Communications","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Communications","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Communications","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","East of England","EO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","East of England","G6/G7","10","10","57930","51800"
"In post","2022","Cabinet Office","Digital, Data and Technology","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","East of England","SEO/HEO","20","20","34640","32270"
"In post","2022","Cabinet Office","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","London","G6/G7","20","20","61280","60000"
"In post","2022","Cabinet Office","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","North West (England)","EO","10","10","26320","25950"
"In post","2022","Cabinet Office","Digital, Data and Technology","North West (England)","G6/G7","20","20","56030","51950"
"In post","2022","Cabinet Office","Digital, Data and Technology","North West (England)","SEO/HEO","25","25","36840","38330"
"In post","2022","Cabinet Office","Digital, Data and Technology","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","Wales","G6/G7","10","10","49590","51100"
"In post","2022","Cabinet Office","Digital, Data and Technology","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Finance","North West (England)","EO","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Finance","North West (England)","G6/G7","10","10","55940","56090"
"In post","2022","Cabinet Office","Finance","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","North West (England)","SEO/HEO","15","15","37730","38980"
"In post","2022","Cabinet Office","Finance","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","West Midlands (England)","G6/G7","15","15","62530","60000"
"In post","2022","Cabinet Office","Finance","West Midlands (England)","SEO/HEO","15","15","39400","38500"
"In post","2022","Cabinet Office","Finance","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
