"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SEO/HEO","Heterosexual / straight","30","[c]","35950","35970"
"New entrant CS","2022","Declared disabled","Black","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Heterosexual / straight","90","[c]","31390","28690"
"New entrant CS","2022","Declared disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","AA/AO","Heterosexual / straight","35","[c]","21580","21250"
"New entrant CS","2022","Declared disabled","Mixed","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","EO","Heterosexual / straight","55","[c]","27860","27570"
"New entrant CS","2022","Declared disabled","Mixed","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Heterosexual / straight","35","[c]","30580","27060"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA/AO","Unknown","30","[c]","21940","21680"
"New entrant CS","2022","Declared disabled","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","AA/AO","Heterosexual / straight","970","[c]","21650","21260"
"New entrant CS","2022","Declared disabled","White","AA/AO","LGBO","275","[c]","21710","21260"
"New entrant CS","2022","Declared disabled","White","AA/AO","Undeclared","70","[c]","21780","21260"
"New entrant CS","2022","Declared disabled","White","AA/AO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","EO","Heterosexual / straight","580","[c]","26920","27570"
"New entrant CS","2022","Declared disabled","White","EO","LGBO","190","[c]","27130","27570"
"New entrant CS","2022","Declared disabled","White","EO","Undeclared","55","[c]","26940","27400"
"New entrant CS","2022","Declared disabled","White","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","G6/G7","Heterosexual / straight","150","[c]","55840","54070"
"New entrant CS","2022","Declared disabled","White","G6/G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","SEO/HEO","Heterosexual / straight","510","[c]","34390","33080"
"New entrant CS","2022","Declared disabled","White","SEO/HEO","LGBO","175","[c]","34100","33210"
"New entrant CS","2022","Declared disabled","White","SEO/HEO","Undeclared","60","[c]","34530","33080"
"New entrant CS","2022","Declared disabled","White","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Unknown","Heterosexual / straight","775","[c]","29310","27060"
"New entrant CS","2022","Declared disabled","White","Unknown","LGBO","110","[c]","28840","24800"
"New entrant CS","2022","Declared disabled","White","Unknown","Undeclared","45","[c]","28270","27420"
"New entrant CS","2022","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","AA/AO","Heterosexual / straight","1210","[c]","22010","21260"
"New entrant CS","2022","Declared non-disabled","Asian","AA/AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","AA/AO","Undeclared","45","[c]","21360","21250"
"New entrant CS","2022","Declared non-disabled","Asian","AA/AO","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","EO","Heterosexual / straight","1275","[c]","27800","27570"
"New entrant CS","2022","Declared non-disabled","Asian","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","EO","Undeclared","35","[c]","27890","27570"
"New entrant CS","2022","Declared non-disabled","Asian","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","G6/G7","Heterosexual / straight","220","[c]","56630","54110"
"New entrant CS","2022","Declared non-disabled","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SEO/HEO","Heterosexual / straight","760","[c]","35680","34260"
"New entrant CS","2022","Declared non-disabled","Asian","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","SEO/HEO","Undeclared","35","[c]","35030","34550"
"New entrant CS","2022","Declared non-disabled","Asian","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","Heterosexual / straight","190","[c]","27990","24780"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","AA/AO","Heterosexual / straight","535","[c]","23090","21260"
"New entrant CS","2022","Declared non-disabled","Black","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","EO","Heterosexual / straight","630","[c]","28270","27570"
"New entrant CS","2022","Declared non-disabled","Black","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","G6/G7","Heterosexual / straight","80","[c]","54670","53130"
"New entrant CS","2022","Declared non-disabled","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SEO/HEO","Heterosexual / straight","415","[c]","35980","34550"
"New entrant CS","2022","Declared non-disabled","Black","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Heterosexual / straight","320","[c]","29750","27980"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","AA/AO","Heterosexual / straight","305","[c]","22820","21260"
"New entrant CS","2022","Declared non-disabled","Mixed","AA/AO","LGBO","35","[c]","22350","21260"
"New entrant CS","2022","Declared non-disabled","Mixed","AA/AO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","EO","Heterosexual / straight","250","[c]","27410","27570"
"New entrant CS","2022","Declared non-disabled","Mixed","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","G6/G7","Heterosexual / straight","55","[c]","55210","54110"
"New entrant CS","2022","Declared non-disabled","Mixed","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SEO/HEO","Heterosexual / straight","195","[c]","35120","34020"
"New entrant CS","2022","Declared non-disabled","Mixed","SEO/HEO","LGBO","30","[c]","34550","33550"
"New entrant CS","2022","Declared non-disabled","Mixed","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","125","[c]","28820","26250"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AA/AO","Heterosexual / straight","100","[c]","23410","21260"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","EO","Heterosexual / straight","70","[c]","27890","27570"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SEO/HEO","Heterosexual / straight","60","[c]","36570","36820"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","AA/AO","Heterosexual / straight","70","[c]","22200","21260"
"New entrant CS","2022","Declared non-disabled","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","AA/AO","Undeclared","65","[c]","22040","21260"
"New entrant CS","2022","Declared non-disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","EO","Heterosexual / straight","50","[c]","28160","27570"
"New entrant CS","2022","Declared non-disabled","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","EO","Undeclared","50","[c]","27260","27570"
"New entrant CS","2022","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SEO/HEO","Heterosexual / straight","35","[c]","36440","35950"
"New entrant CS","2022","Declared non-disabled","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","SEO/HEO","Undeclared","55","[c]","36300","35700"
"New entrant CS","2022","Declared non-disabled","Undeclared","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","Heterosexual / straight","45","[c]","21660","21050"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","AA/AO","Unknown","480","[c]","21130","21300"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","Heterosexual / straight","30","[c]","26520","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","Unknown","70","[c]","25330","24920"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","G6/G7","Unknown","30","[c]","51730","47280"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO/HEO","Heterosexual / straight","60","[c]","35050","34010"
