"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","EO","Unknown","45","[c]","28150","26590"
"New entrant CS","2022","Unknown","Legal","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","HEO","Unknown","65","[c]","33380","34260"
"New entrant CS","2022","Unknown","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","AA","Heterosexual / straight","70","[c]","19830","18830"
"New entrant CS","2022","Unknown","Operational Delivery","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","AA","Unknown","925","[c]","20490","20890"
"New entrant CS","2022","Unknown","Operational Delivery","AO","Heterosexual / straight","450","[c]","22120","21680"
"New entrant CS","2022","Unknown","Operational Delivery","AO","LGBO","55","[c]","22510","21680"
"New entrant CS","2022","Unknown","Operational Delivery","AO","Undeclared","30","[c]","21700","21190"
"New entrant CS","2022","Unknown","Operational Delivery","AO","Unknown","4635","[c]","22530","21640"
"New entrant CS","2022","Unknown","Operational Delivery","EO","Heterosexual / straight","575","[c]","28750","27570"
"New entrant CS","2022","Unknown","Operational Delivery","EO","LGBO","50","[c]","28700","27200"
"New entrant CS","2022","Unknown","Operational Delivery","EO","Undeclared","75","[c]","27960","27270"
"New entrant CS","2022","Unknown","Operational Delivery","EO","Unknown","2055","[c]","27220","26590"
"New entrant CS","2022","Unknown","Operational Delivery","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","G6","Unknown","45","[c]","65730","63870"
"New entrant CS","2022","Unknown","Operational Delivery","G7","Heterosexual / straight","40","[c]","54600","51860"
"New entrant CS","2022","Unknown","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","G7","Unknown","105","[c]","52350","52610"
"New entrant CS","2022","Unknown","Operational Delivery","HEO","Heterosexual / straight","130","[c]","35720","35050"
"New entrant CS","2022","Unknown","Operational Delivery","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","HEO","Unknown","345","[c]","32360","32790"
"New entrant CS","2022","Unknown","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","SCS level","Unknown","35","[c]","98930","85200"
"New entrant CS","2022","Unknown","Operational Delivery","SEO","Heterosexual / straight","75","[c]","41770","40050"
"New entrant CS","2022","Unknown","Operational Delivery","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","SEO","Unknown","170","[c]","39120","40070"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","Heterosexual / straight","140","[c]","26750","24800"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","Unknown","3065","[c]","27940","26310"
"New entrant CS","2022","Unknown","Operational Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AA","Unknown","65","[c]","20520","19810"
"New entrant CS","2022","Unknown","Other","AO","Heterosexual / straight","60","[c]","21650","21170"
"New entrant CS","2022","Unknown","Other","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","AO","Unknown","145","[c]","21910","21170"
"New entrant CS","2022","Unknown","Other","EO","Heterosexual / straight","45","[c]","25280","26350"
"New entrant CS","2022","Unknown","Other","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","EO","Unknown","160","[c]","23950","26350"
"New entrant CS","2022","Unknown","Other","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","HEO","Unknown","70","[c]","33590","33000"
"New entrant CS","2022","Unknown","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","SEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","Unknown","155","[c]","20840","16190"
"New entrant CS","2022","Unknown","Planning","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","EO","Heterosexual / straight","105","[c]","25910","25000"
"New entrant CS","2022","Unknown","Policy","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","EO","Unknown","155","[c]","27080","27680"
"New entrant CS","2022","Unknown","Policy","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","G6","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","G7","Heterosexual / straight","35","[c]","52250","52050"
"New entrant CS","2022","Unknown","Policy","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","G7","Unknown","95","[c]","53020","53130"
"New entrant CS","2022","Unknown","Policy","HEO","Heterosexual / straight","120","[c]","31670","32560"
"New entrant CS","2022","Unknown","Policy","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","HEO","Undeclared","50","[c]","32640","32790"
"New entrant CS","2022","Unknown","Policy","HEO","Unknown","265","[c]","32510","32870"
"New entrant CS","2022","Unknown","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SEO","Heterosexual / straight","80","[c]","38600","37350"
"New entrant CS","2022","Unknown","Policy","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","SEO","Unknown","160","[c]","39870","39600"
"New entrant CS","2022","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","EO","Unknown","55","[c]","27050","26590"
"New entrant CS","2022","Unknown","Project Delivery","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","G7","Unknown","30","[c]","55390","54110"
"New entrant CS","2022","Unknown","Project Delivery","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","HEO","Unknown","95","[c]","33480","34000"
"New entrant CS","2022","Unknown","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","SEO","Unknown","75","[c]","40270","40180"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","AA","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","EO","Unknown","95","[c]","25930","25000"
"New entrant CS","2022","Unknown","Property","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","HEO","Unknown","60","[c]","30660","31000"
"New entrant CS","2022","Unknown","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","SEO","Unknown","35","[c]","42700","42900"
"New entrant CS","2022","Unknown","Psychology","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Psychology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","AO","Undeclared","[c]","[c]","[c]","[c]"
