"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Undeclared","AO","LGBO","45","[c]","21990","21260"
"New entrant CS","2022","20-29","Undeclared","AO","Undeclared","50","[c]","22440","21260"
"New entrant CS","2022","20-29","Undeclared","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","EO","Heterosexual / straight","110","[c]","26810","27200"
"New entrant CS","2022","20-29","Undeclared","EO","LGBO","30","[c]","26830","26910"
"New entrant CS","2022","20-29","Undeclared","EO","Undeclared","45","[c]","27180","27500"
"New entrant CS","2022","20-29","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","HEO","Heterosexual / straight","85","[c]","32300","32350"
"New entrant CS","2022","20-29","Undeclared","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","HEO","Undeclared","50","[c]","32280","32560"
"New entrant CS","2022","20-29","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA","Heterosexual / straight","60","[c]","20810","20890"
"New entrant CS","2022","20-29","Unknown","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","AA","Unknown","630","[c]","20870","20890"
"New entrant CS","2022","20-29","Unknown","AO","Heterosexual / straight","325","[c]","22200","21680"
"New entrant CS","2022","20-29","Unknown","AO","LGBO","45","[c]","22200","21640"
"New entrant CS","2022","20-29","Unknown","AO","Undeclared","35","[c]","21990","21840"
"New entrant CS","2022","20-29","Unknown","AO","Unknown","3165","[c]","22450","21260"
"New entrant CS","2022","20-29","Unknown","EO","Heterosexual / straight","500","[c]","26980","26350"
"New entrant CS","2022","20-29","Unknown","EO","LGBO","80","[c]","27160","26590"
"New entrant CS","2022","20-29","Unknown","EO","Undeclared","150","[c]","26540","27270"
"New entrant CS","2022","20-29","Unknown","EO","Unknown","2055","[c]","26640","26590"
"New entrant CS","2022","20-29","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","G7","Unknown","125","[c]","54120","53400"
"New entrant CS","2022","20-29","Unknown","HEO","Heterosexual / straight","290","[c]","32420","32790"
"New entrant CS","2022","20-29","Unknown","HEO","LGBO","45","[c]","31980","31540"
"New entrant CS","2022","20-29","Unknown","HEO","Undeclared","125","[c]","32010","32790"
"New entrant CS","2022","20-29","Unknown","HEO","Unknown","1560","[c]","31030","30820"
"New entrant CS","2022","20-29","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO","Heterosexual / straight","100","[c]","39770","40000"
"New entrant CS","2022","20-29","Unknown","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","SEO","Undeclared","50","[c]","39730","40650"
"New entrant CS","2022","20-29","Unknown","SEO","Unknown","270","[c]","40530","40180"
"New entrant CS","2022","20-29","Unknown","Unknown","Heterosexual / straight","40","[c]","24870","23170"
"New entrant CS","2022","20-29","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","810","[c]","23610","23170"
"New entrant CS","2022","30-39","Declared disabled","AA","Heterosexual / straight","30","[c]","20480","20890"
"New entrant CS","2022","30-39","Declared disabled","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","AO","Heterosexual / straight","210","[c]","21830","21260"
"New entrant CS","2022","30-39","Declared disabled","AO","LGBO","45","[c]","21820","21260"
"New entrant CS","2022","30-39","Declared disabled","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","EO","Heterosexual / straight","175","[c]","27350","27570"
"New entrant CS","2022","30-39","Declared disabled","EO","LGBO","60","[c]","27050","27380"
"New entrant CS","2022","30-39","Declared disabled","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G7","Heterosexual / straight","45","[c]","52410","52080"
"New entrant CS","2022","30-39","Declared disabled","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","HEO","Heterosexual / straight","120","[c]","32790","33000"
"New entrant CS","2022","30-39","Declared disabled","HEO","LGBO","40","[c]","32620","32790"
"New entrant CS","2022","30-39","Declared disabled","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SEO","Heterosexual / straight","65","[c]","40110","40000"
"New entrant CS","2022","30-39","Declared disabled","SEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Heterosexual / straight","145","[c]","26070","24800"
"New entrant CS","2022","30-39","Declared disabled","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","AA","Heterosexual / straight","275","[c]","20880","20890"
"New entrant CS","2022","30-39","Declared non-disabled","AA","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","AO","Heterosexual / straight","2115","[c]","22520","21260"
"New entrant CS","2022","30-39","Declared non-disabled","AO","LGBO","180","[c]","22330","21260"
"New entrant CS","2022","30-39","Declared non-disabled","AO","Undeclared","105","[c]","22760","21260"
"New entrant CS","2022","30-39","Declared non-disabled","AO","Unknown","165","[c]","21460","21300"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Heterosexual / straight","1865","[c]","27340","27570"
"New entrant CS","2022","30-39","Declared non-disabled","EO","LGBO","175","[c]","27030","27570"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Undeclared","95","[c]","27060","27230"
"New entrant CS","2022","30-39","Declared non-disabled","EO","Unknown","30","[c]","25690","25460"
"New entrant CS","2022","30-39","Declared non-disabled","G6","Heterosexual / straight","105","[c]","67190","65350"
"New entrant CS","2022","30-39","Declared non-disabled","G6","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","G7","Heterosexual / straight","660","[c]","52580","52080"
"New entrant CS","2022","30-39","Declared non-disabled","G7","LGBO","60","[c]","53090","52080"
"New entrant CS","2022","30-39","Declared non-disabled","G7","Undeclared","40","[c]","52830","52450"
"New entrant CS","2022","30-39","Declared non-disabled","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","HEO","Heterosexual / straight","1160","[c]","32570","32870"
"New entrant CS","2022","30-39","Declared non-disabled","HEO","LGBO","110","[c]","32440","32330"
"New entrant CS","2022","30-39","Declared non-disabled","HEO","Undeclared","75","[c]","32510","32330"
"New entrant CS","2022","30-39","Declared non-disabled","HEO","Unknown","50","[c]","31620","30330"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Heterosexual / straight","35","[c]","85710","84560"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","SEO","Heterosexual / straight","825","[c]","40260","40000"
"New entrant CS","2022","30-39","Declared non-disabled","SEO","LGBO","85","[c]","40070","39660"
"New entrant CS","2022","30-39","Declared non-disabled","SEO","Undeclared","65","[c]","39610","39660"
"New entrant CS","2022","30-39","Declared non-disabled","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Heterosexual / straight","775","[c]","28040","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","LGBO","70","[c]","27210","24800"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AO","Heterosexual / straight","65","[c]","22170","21260"
"New entrant CS","2022","30-39","Undeclared","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","EO","Heterosexual / straight","70","[c]","26840","27570"
"New entrant CS","2022","30-39","Undeclared","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","HEO","Heterosexual / straight","45","[c]","32050","31900"
"New entrant CS","2022","30-39","Undeclared","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SEO","Heterosexual / straight","30","[c]","39750","40040"
"New entrant CS","2022","30-39","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Heterosexual / straight","35","[c]","27030","24900"
"New entrant CS","2022","30-39","Undeclared","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA","Heterosexual / straight","40","[c]","20680","19810"
"New entrant CS","2022","30-39","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AA","Unknown","285","[c]","21260","20890"
"New entrant CS","2022","30-39","Unknown","AO","Heterosexual / straight","140","[c]","22300","21640"
"New entrant CS","2022","30-39","Unknown","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","AO","Unknown","1415","[c]","22640","21260"
"New entrant CS","2022","30-39","Unknown","EO","Heterosexual / straight","255","[c]","27480","26590"
"New entrant CS","2022","30-39","Unknown","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","EO","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","EO","Unknown","1045","[c]","26970","26820"
"New entrant CS","2022","30-39","Unknown","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G6","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G6","Unknown","80","[c]","68470","65440"
"New entrant CS","2022","30-39","Unknown","G7","Heterosexual / straight","105","[c]","52730","51710"
"New entrant CS","2022","30-39","Unknown","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G7","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","G7","Unknown","325","[c]","56550","54700"
"New entrant CS","2022","30-39","Unknown","HEO","Heterosexual / straight","190","[c]","33040","32640"
"New entrant CS","2022","30-39","Unknown","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","HEO","Undeclared","55","[c]","31910","32790"
"New entrant CS","2022","30-39","Unknown","HEO","Unknown","580","[c]","32620","33070"
"New entrant CS","2022","30-39","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SCS level","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO","Heterosexual / straight","160","[c]","39740","39660"
"New entrant CS","2022","30-39","Unknown","SEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","SEO","Undeclared","55","[c]","40360","40650"
"New entrant CS","2022","30-39","Unknown","SEO","Unknown","410","[c]","40060","40000"
"New entrant CS","2022","30-39","Unknown","Unknown","Heterosexual / straight","45","[c]","25540","24800"
"New entrant CS","2022","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Unknown","Unknown","Unknown","780","[c]","26590","24800"
"New entrant CS","2022","40-49","Declared disabled","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","AO","Heterosexual / straight","155","[c]","21960","21260"
"New entrant CS","2022","40-49","Declared disabled","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","EO","Heterosexual / straight","135","[c]","27980","27570"
"New entrant CS","2022","40-49","Declared disabled","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G7","Heterosexual / straight","55","[c]","53260","52290"
"New entrant CS","2022","40-49","Declared disabled","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HEO","Heterosexual / straight","75","[c]","32570","32000"
"New entrant CS","2022","40-49","Declared disabled","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SEO","Heterosexual / straight","70","[c]","39720","39600"
"New entrant CS","2022","40-49","Declared disabled","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Heterosexual / straight","215","[c]","30970","28650"
"New entrant CS","2022","40-49","Declared disabled","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","AA","Heterosexual / straight","205","[c]","20970","20890"
"New entrant CS","2022","40-49","Declared non-disabled","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","AO","Heterosexual / straight","1320","[c]","22330","21260"
"New entrant CS","2022","40-49","Declared non-disabled","AO","LGBO","70","[c]","21950","21260"
"New entrant CS","2022","40-49","Declared non-disabled","AO","Undeclared","55","[c]","21910","21260"
"New entrant CS","2022","40-49","Declared non-disabled","AO","Unknown","105","[c]","21390","21300"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Heterosexual / straight","1185","[c]","27240","27570"
"New entrant CS","2022","40-49","Declared non-disabled","EO","LGBO","65","[c]","27110","27570"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Undeclared","50","[c]","27050","27570"
"New entrant CS","2022","40-49","Declared non-disabled","EO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","G6","Heterosexual / straight","140","[c]","66940","65280"
"New entrant CS","2022","40-49","Declared non-disabled","G6","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","G7","Heterosexual / straight","520","[c]","53900","52300"
"New entrant CS","2022","40-49","Declared non-disabled","G7","LGBO","30","[c]","56410","54110"
"New entrant CS","2022","40-49","Declared non-disabled","G7","Undeclared","35","[c]","53790","52080"
"New entrant CS","2022","40-49","Declared non-disabled","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","HEO","Heterosexual / straight","640","[c]","32600","33000"
"New entrant CS","2022","40-49","Declared non-disabled","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","HEO","Undeclared","35","[c]","32410","32410"
"New entrant CS","2022","40-49","Declared non-disabled","HEO","Unknown","35","[c]","30770","29380"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Heterosexual / straight","70","[c]","89740","88390"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SEO","Heterosexual / straight","615","[c]","40970","40000"
"New entrant CS","2022","40-49","Declared non-disabled","SEO","LGBO","35","[c]","40970","40030"
"New entrant CS","2022","40-49","Declared non-disabled","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Heterosexual / straight","800","[c]","32390","28340"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","LGBO","50","[c]","35530","31800"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AO","Heterosexual / straight","60","[c]","22230","21260"
"New entrant CS","2022","40-49","Undeclared","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","EO","Heterosexual / straight","40","[c]","27590","27570"
"New entrant CS","2022","40-49","Undeclared","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Undeclared","SEO","LGBO","[c]","[c]","[c]","[c]"
