"Status","Year","Disability","Ethnicity","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Mixed","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","London","London","275","[c]","40880","36750"
"Leaver Dept.","2022","Declared non-disabled","Mixed","North East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","South West (England)","Outside London","40","[c]","33050","30470"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Mixed","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","London","London","65","[c]","44040","40020"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","London","London","130","[c]","41980","36950"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South East (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Wales","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Undeclared","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","London","110","[c]","49490","45200"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","East Midlands (England)","Outside London","295","[c]","32260","27570"
"Leaver Dept.","2022","Declared non-disabled","White","East of England","Outside London","325","[c]","36870","30460"
"Leaver Dept.","2022","Declared non-disabled","White","London","London","3805","[c]","46780","40680"
"Leaver Dept.","2022","Declared non-disabled","White","North East (England)","Outside London","575","[c]","31300","27570"
"Leaver Dept.","2022","Declared non-disabled","White","North West (England)","Outside London","1050","[c]","32330","27570"
"Leaver Dept.","2022","Declared non-disabled","White","Northern Ireland","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Overseas","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","White","Scotland","Outside London","745","[c]","29750","27570"
"Leaver Dept.","2022","Declared non-disabled","White","South East (England)","Outside London","525","[c]","37920","31690"
"Leaver Dept.","2022","Declared non-disabled","White","South West (England)","Outside London","1240","[c]","35480","30010"
"Leaver Dept.","2022","Declared non-disabled","White","Unknown","Unknown","235","[c]","38460","33250"
"Leaver Dept.","2022","Declared non-disabled","White","Wales","Outside London","390","[c]","33860","27570"
"Leaver Dept.","2022","Declared non-disabled","White","West Midlands (England)","Outside London","470","[c]","35380","28590"
"Leaver Dept.","2022","Declared non-disabled","White","Yorkshire and The Humber","Outside London","680","[c]","37370","32170"
"Leaver Dept.","2022","Undeclared","Asian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","London","London","40","[c]","35720","32330"
"Leaver Dept.","2022","Undeclared","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","London","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","London","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","East of England","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","London","London","100","[c]","45570","41450"
"Leaver Dept.","2022","Undeclared","Undeclared","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","North West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","London","London","130","[c]","40490","36800"
"Leaver Dept.","2022","Undeclared","White","North East (England)","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","North West (England)","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","South East (England)","Outside London","40","[c]","34430","31660"
"Leaver Dept.","2022","Undeclared","White","South West (England)","Outside London","35","[c]","31910","28100"
"Leaver Dept.","2022","Undeclared","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Wales","Outside London","45","[c]","33350","29540"
"Leaver Dept.","2022","Undeclared","White","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","Yorkshire and The Humber","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","London","London","200","[c]","46910","40070"
"Leaver Dept.","2022","Unknown","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","South East (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","London","London","80","[c]","47720","40510"
"Leaver Dept.","2022","Unknown","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","London","London","40","[c]","41180","38720"
"Leaver Dept.","2022","Unknown","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","London","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","East of England","Outside London","40","[c]","43250","38200"
"Leaver Dept.","2022","Unknown","Undeclared","London","London","195","[c]","48670","42630"
"Leaver Dept.","2022","Unknown","Undeclared","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","South East (England)","Outside London","50","[c]","42990","38200"
"Leaver Dept.","2022","Unknown","Undeclared","South West (England)","Outside London","50","[c]","45890","39320"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Wales","Outside London","45","[c]","33220","29540"
"Leaver Dept.","2022","Unknown","Undeclared","West Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","Outside London","80","[c]","28890","24880"
"Leaver Dept.","2022","Unknown","Unknown","East of England","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","London","2085","[c]","40810","34180"
"Leaver Dept.","2022","Unknown","Unknown","North East (England)","Outside London","140","[c]","29470","27570"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","Outside London","225","[c]","30250","27570"
"Leaver Dept.","2022","Unknown","Unknown","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Scotland","Outside London","185","[c]","33150","30450"
"Leaver Dept.","2022","Unknown","Unknown","South East (England)","Outside London","50","[c]","31680","29290"
"Leaver Dept.","2022","Unknown","Unknown","South West (England)","Outside London","75","[c]","32790","27570"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","Unknown","375","[c]","36730","32000"
"Leaver Dept.","2022","Unknown","Unknown","Wales","Outside London","95","[c]","31880","28000"
"Leaver Dept.","2022","Unknown","Unknown","West Midlands (England)","Outside London","145","[c]","28330","24890"
"Leaver Dept.","2022","Unknown","Unknown","Yorkshire and The Humber","Outside London","410","[c]","33980","29250"
"Leaver Dept.","2022","Unknown","White","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","East of England","Outside London","60","[c]","45110","39030"
"Leaver Dept.","2022","Unknown","White","London","London","585","[c]","51340","46000"
"Leaver Dept.","2022","Unknown","White","North East (England)","Outside London","50","[c]","39200","35610"
"Leaver Dept.","2022","Unknown","White","North West (England)","Outside London","155","[c]","37960","31880"
"Leaver Dept.","2022","Unknown","White","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Scotland","Outside London","55","[c]","33860","28200"
"Leaver Dept.","2022","Unknown","White","South East (England)","Outside London","140","[c]","50870","47970"
"Leaver Dept.","2022","Unknown","White","South West (England)","Outside London","265","[c]","45010","40560"
"Leaver Dept.","2022","Unknown","White","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","Wales","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","White","West Midlands (England)","Outside London","70","[c]","43090","39130"
"Leaver Dept.","2022","Unknown","White","Yorkshire and The Humber","Outside London","125","[c]","43710","38320"
"New entrant CS","2022","Declared disabled","Asian","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","East of England","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","London","London","110","[c]","32670","31060"
"New entrant CS","2022","Declared disabled","Asian","North East (England)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","North West (England)","Outside London","40","[c]","25500","25000"
"New entrant CS","2022","Declared disabled","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Scotland","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South East (England)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Wales","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","West Midlands (England)","Outside London","50","[c]","28610","27570"
"New entrant CS","2022","Declared disabled","Asian","Yorkshire and The Humber","Outside London","35","[c]","27100","23840"
"New entrant CS","2022","Declared disabled","Black","East Midlands (England)","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","East of England","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","London","London","175","[c]","32790","31060"
"New entrant CS","2022","Declared disabled","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","North West (England)","Outside London","15","[c]","[c]","[c]"
