"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","London","Female","35","[c]","32310","30000"
"New entrant CS","2022","Asian","Analysis","London","Male","45","[c]","34870","32900"
"New entrant CS","2022","Asian","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East Midlands (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North East (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","West Midlands (England)","Female","35","[c]","25390","26590"
"New entrant CS","2022","Asian","Communications","West Midlands (England)","Male","40","[c]","25560","26590"
"New entrant CS","2022","Asian","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Yorkshire and The Humber","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","London","Female","50","[c]","27390","25110"
"New entrant CS","2022","Asian","Counter Fraud","London","Male","35","[c]","29150","30750"
"New entrant CS","2022","Asian","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","East Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","West Midlands (England)","Female","40","[c]","21540","21250"
"New entrant CS","2022","Asian","Debt","West Midlands (England)","Male","30","[c]","21600","21250"
"New entrant CS","2022","Asian","Debt","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Yorkshire and The Humber","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Yorkshire and The Humber","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Debt","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","Female","45","[c]","42390","37610"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","Male","70","[c]","42330","39000"
"New entrant CS","2022","Asian","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","North East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","North East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","North West (England)","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","North West (England)","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","South East (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","South West (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","South West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Wales","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Wales","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","West Midlands (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","North West (England)","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","West Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Yorkshire and The Humber","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
