"Status","Year","Ethnicity","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Mixed","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","London","Heterosexual / straight","275","[c]","34030","31060"
"New entrant CS","2022","Mixed","No function","London","LGBO","40","[c]","36370","32880"
"New entrant CS","2022","Mixed","No function","London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Outside London","Heterosexual / straight","580","[c]","26420","24770"
"New entrant CS","2022","Mixed","No function","Outside London","LGBO","85","[c]","24450","23170"
"New entrant CS","2022","Mixed","No function","Outside London","Undeclared","45","[c]","27220","23910"
"New entrant CS","2022","Mixed","No function","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Outside London","Heterosexual / straight","60","[c]","27410","26350"
"New entrant CS","2022","Mixed","Unknown","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","London","Heterosexual / straight","105","[c]","31720","31020"
"New entrant CS","2022","Other ethnicity","No function","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Outside London","Heterosexual / straight","130","[c]","26860","26130"
"New entrant CS","2022","Other ethnicity","No function","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
