"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Glasgow City","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Glasgow City","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Glasgow City","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Hackney and Newham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Hackney and Newham","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Hackney and Newham","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Hackney and Newham","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Leeds","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Leeds","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Leeds","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Liverpool","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Liverpool","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Liverpool","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Liverpool","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Manchester","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Manchester","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Manchester","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Mid Lancashire","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Mid Lancashire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Milton Keynes","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","North Lanarkshire","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","North Lanarkshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","North Lanarkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Nottingham","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Nottingham","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Nottingham","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Nottingham","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Portsmouth","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Sefton","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Sefton","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Sefton","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","South Lanarkshire","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","South Lanarkshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","South Lanarkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Suffolk CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Sunderland","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Sunderland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tower Hamlets","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tower Hamlets","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tower Hamlets","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tyneside","AA/AO","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tyneside","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tyneside","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tyneside","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Westminster","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Westminster","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Westminster","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Westminster","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs (excl. agencies)","Westminster","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Westminster","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Westminster","G6/G7","60","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Westminster","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury (excl. agencies)","Westminster","SEO/HEO","85","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Belfast","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Birmingham","EO","10","[c]","25100","24880"
"Leaver Dept.","2022","Home Office","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Camden and City of London","EO","10","[c]","29070","28670"
"Leaver Dept.","2022","Home Office","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Cardiff and Vale of Glamorgan","EO","15","[c]","25540","24890"
"Leaver Dept.","2022","Home Office","Cardiff and Vale of Glamorgan","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Croydon","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Croydon","EO","45","[c]","29380","28810"
"Leaver Dept.","2022","Home Office","Croydon","G6/G7","30","[c]","62650","60720"
"Leaver Dept.","2022","Home Office","Croydon","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Croydon","SEO/HEO","85","[c]","38730","37460"
"Leaver Dept.","2022","Home Office","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Durham","AA/AO","10","[c]","21680","21680"
"Leaver Dept.","2022","Home Office","Durham","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Durham","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Kent","EO","10","[c]","25430","25260"
"Leaver Dept.","2022","Home Office","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","East Kent","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Glasgow City","AA/AO","20","[c]","21650","21680"
"Leaver Dept.","2022","Home Office","Glasgow City","EO","30","[c]","25140","24890"
"Leaver Dept.","2022","Home Office","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Glasgow City","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester South West","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester South West","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Greater Manchester South West","SEO/HEO","10","[c]","35200","32740"
"Leaver Dept.","2022","Home Office","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Harrow and Hillingdon","EO","15","[c]","29110","28900"
"Leaver Dept.","2022","Home Office","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Harrow and Hillingdon","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Hounslow and Richmond upon Thames","EO","10","[c]","28740","28670"
"Leaver Dept.","2022","Home Office","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Inverclyde, East Renfrewshire, and Renfrewshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Lambeth","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Lambeth","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Lambeth","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leeds","EO","35","[c]","25150","24890"
"Leaver Dept.","2022","Home Office","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leeds","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Lewisham and Southwark","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Lincolnshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Liverpool","AA/AO","45","[c]","21570","21680"
"Leaver Dept.","2022","Home Office","Liverpool","EO","100","[c]","25160","24890"
"Leaver Dept.","2022","Home Office","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Liverpool","SEO/HEO","30","[c]","32750","30830"
"Leaver Dept.","2022","Home Office","Luton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Luton","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Manchester","EO","20","[c]","25610","25290"
"Leaver Dept.","2022","Home Office","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Monmouthshire and Newport","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Peterborough","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Peterborough","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Sefton","AA/AO","15","[c]","21220","21680"
"Leaver Dept.","2022","Home Office","Sefton","EO","30","[c]","25070","24890"
"Leaver Dept.","2022","Home Office","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Sefton","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Sheffield","AA/AO","10","[c]","21660","21680"
"Leaver Dept.","2022","Home Office","Sheffield","EO","25","[c]","25450","25040"
"Leaver Dept.","2022","Home Office","Sheffield","G6/G7","10","[c]","56700","53170"
"Leaver Dept.","2022","Home Office","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Sheffield","SEO/HEO","10","[c]","36210","37520"
"Leaver Dept.","2022","Home Office","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Solihull","EO","30","[c]","25180","24890"
"Leaver Dept.","2022","Home Office","Solihull","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Tyneside","EO","10","[c]","25720","24880"
"Leaver Dept.","2022","Home Office","Tyneside","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Warwickshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Warwickshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Essex","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Westminster","AA/AO","15","[c]","25630","25630"
"Leaver Dept.","2022","Home Office","Westminster","EO","45","[c]","29550","28670"
"Leaver Dept.","2022","Home Office","Westminster","G6/G7","125","[c]","61520","57710"
"Leaver Dept.","2022","Home Office","Westminster","SCS level","20","[c]","97990","93210"
"Leaver Dept.","2022","Home Office","Westminster","SEO/HEO","200","[c]","38980","40640"
"Leaver Dept.","2022","Home Office","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Coventry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Coventry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Westminster","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Institute for Apprenticeships and Technical Education","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Monmouthshire and Newport","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Monmouthshire and Newport","G6/G7","10","[c]","61960","60190"
"Leaver Dept.","2022","Intellectual Property Office","Monmouthshire and Newport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Monmouthshire and Newport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intellectual Property Office","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Birmingham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal Aid Agency","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
