"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","East Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","East of England","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","London","Female","45","[c]","29610","28750"
"New entrant CS","2022","Other ethnicity","Operational Delivery","London","Male","35","[c]","30710","30520"
"New entrant CS","2022","Other ethnicity","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","North West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","North West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","South East (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","South West (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","South West (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Wales","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Wales","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","West Midlands (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","West Midlands (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Yorkshire and The Humber","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","East of England","Male","[c]","[c]","[c]","[c]"
