"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","Asian","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Operational Delivery","205","[c]","29680","28310"
"New entrant CS","2022","Declared disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Other","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Policy","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Tax","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Operational Delivery","120","[c]","27490","26020"
"New entrant CS","2022","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Other","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Policy","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Tax","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Mixed","Unknown","35","[c]","32670","27570"
"New entrant CS","2022","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Delivery","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Other","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Operational Delivery","55","[c]","28750","27570"
"New entrant CS","2022","Declared disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Policy","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Operational Delivery","75","[c]","27800","24880"
"New entrant CS","2022","Declared disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Other","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Policy","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Commercial","30","[c]","27310","26350"
"New entrant CS","2022","Declared disabled","White","Communications","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Counter Fraud","65","[c]","26040","24800"
"New entrant CS","2022","Declared disabled","White","Digital, Data and Technology","135","[c]","36990","33080"
"New entrant CS","2022","Declared disabled","White","Economics","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Finance","45","[c]","33660","30780"
"New entrant CS","2022","Declared disabled","White","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Human Resources","65","[c]","32630","30130"
"New entrant CS","2022","Declared disabled","White","Inspector of Education and Training","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Knowledge and Information Management","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Legal","50","[c]","42450","41420"
"New entrant CS","2022","Declared disabled","White","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Operational Delivery","2395","[c]","26480","24270"
"New entrant CS","2022","Declared disabled","White","Operational Research","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Other","155","[c]","26030","21260"
"New entrant CS","2022","Declared disabled","White","Planning","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Policy","240","[c]","36100","32790"
"New entrant CS","2022","Declared disabled","White","Project Delivery","65","[c]","33360","33000"
"New entrant CS","2022","Declared disabled","White","Property","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Psychology","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Science and Engineering","100","[c]","30650","28590"
"New entrant CS","2022","Declared disabled","White","Security","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Social Research","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","White","Statistics","40","[c]","31050","30710"
"New entrant CS","2022","Declared disabled","White","Tax","115","[c]","27990","26590"
"New entrant CS","2022","Declared disabled","White","Unknown","385","[c]","30090","27230"
"New entrant CS","2022","Declared disabled","White","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Commercial","30","[c]","33290","31900"
"New entrant CS","2022","Declared non-disabled","Asian","Communications","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Counter Fraud","100","[c]","26500","26090"
"New entrant CS","2022","Declared non-disabled","Asian","Digital, Data and Technology","195","[c]","40320","37500"
"New entrant CS","2022","Declared non-disabled","Asian","Economics","35","[c]","31180","30340"
"New entrant CS","2022","Declared non-disabled","Asian","Finance","80","[c]","35180","32320"
"New entrant CS","2022","Declared non-disabled","Asian","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Human Resources","55","[c]","32080","29250"
"New entrant CS","2022","Declared non-disabled","Asian","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Internal Audit","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","International Trade","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Knowledge and Information Management","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Legal","105","[c]","44630","48080"
"New entrant CS","2022","Declared non-disabled","Asian","Medicine","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Operational Delivery","2095","[c]","26210","26130"
"New entrant CS","2022","Declared non-disabled","Asian","Operational Research","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Other","145","[c]","27980","25750"
"New entrant CS","2022","Declared non-disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Policy","205","[c]","36340","33570"
"New entrant CS","2022","Declared non-disabled","Asian","Project Delivery","70","[c]","36700","34260"
"New entrant CS","2022","Declared non-disabled","Asian","Property","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Psychology","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Science and Engineering","90","[c]","32250","29180"
"New entrant CS","2022","Declared non-disabled","Asian","Security","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Social Research","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Statistics","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Asian","Tax","295","[c]","27830","26590"
"New entrant CS","2022","Declared non-disabled","Asian","Unknown","325","[c]","30130","27570"
"New entrant CS","2022","Declared non-disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Commercial","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Communications","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Counter Fraud","35","[c]","26450","25110"
"New entrant CS","2022","Declared non-disabled","Black","Digital, Data and Technology","110","[c]","36640","34260"
"New entrant CS","2022","Declared non-disabled","Black","Economics","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Finance","30","[c]","37470","35160"
"New entrant CS","2022","Declared non-disabled","Black","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Human Resources","45","[c]","29170","26880"
"New entrant CS","2022","Declared non-disabled","Black","Inspector of Education and Training","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Legal","35","[c]","43470","43920"
"New entrant CS","2022","Declared non-disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Operational Delivery","1255","[c]","27860","27570"
"New entrant CS","2022","Declared non-disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Other","70","[c]","27290","26350"
"New entrant CS","2022","Declared non-disabled","Black","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Policy","115","[c]","34580","33210"
"New entrant CS","2022","Declared non-disabled","Black","Project Delivery","30","[c]","37840","36590"
"New entrant CS","2022","Declared non-disabled","Black","Property","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Science and Engineering","50","[c]","33310","32330"
"New entrant CS","2022","Declared non-disabled","Black","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Statistics","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Black","Tax","90","[c]","28070","26590"
"New entrant CS","2022","Declared non-disabled","Black","Unknown","140","[c]","31490","27570"
"New entrant CS","2022","Declared non-disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Commercial","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Communications","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Counter Fraud","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Digital, Data and Technology","35","[c]","34280","32280"
"New entrant CS","2022","Declared non-disabled","Mixed","Economics","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Finance","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Human Resources","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Knowledge and Information Management","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Legal","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Operational Delivery","615","[c]","26620","25110"
"New entrant CS","2022","Declared non-disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Other","55","[c]","27700","25110"
"New entrant CS","2022","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Policy","95","[c]","37720","34020"
"New entrant CS","2022","Declared non-disabled","Mixed","Project Delivery","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Psychology","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Science and Engineering","30","[c]","27920","26370"
"New entrant CS","2022","Declared non-disabled","Mixed","Security","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Social Research","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Mixed","Tax","45","[c]","29110","26590"
"New entrant CS","2022","Declared non-disabled","Mixed","Unknown","95","[c]","31080","27500"
"New entrant CS","2022","Declared non-disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Legal","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other ethnicity","Operational Delivery","170","[c]","27810","27070"
