"Status","Year","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Policy","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","Outside London","45","[c]","39370","37710"
"Leaver Dept.","2022","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Science and Engineering","London","220","[c]","48150","46000"
"Leaver Dept.","2022","Unknown","Science and Engineering","Outside London","520","[c]","44260","40570"
"Leaver Dept.","2022","Unknown","Security","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Social Research","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","London","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tax","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","970","[c]","39170","32000"
"Leaver Dept.","2022","Unknown","Unknown","Outside London","635","[c]","34590","32000"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","220","[c]","37740","32000"
"Leaver Dept.","2022","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Outside London","35","[c]","28920","26350"
"New entrant CS","2022","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","Outside London","65","[c]","25500","26030"
"New entrant CS","2022","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","London","45","[c]","44670","40170"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Outside London","130","[c]","34300","33080"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Outside London","50","[c]","32800","29270"
"New entrant CS","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Geography","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","London","35","[c]","34220","31680"
"New entrant CS","2022","Declared disabled","Human Resources","Outside London","55","[c]","31880","29740"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Inspector of Education and Training","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","London","30","[c]","46310","50500"
"New entrant CS","2022","Declared disabled","Legal","Outside London","45","[c]","39150","38000"
"New entrant CS","2022","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","London","395","[c]","32560","31060"
"New entrant CS","2022","Declared disabled","Operational Delivery","Outside London","2635","[c]","26010","24090"
"New entrant CS","2022","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","London","35","[c]","29550","26950"
"New entrant CS","2022","Declared disabled","Other","Outside London","170","[c]","25630","21260"
"New entrant CS","2022","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","London","205","[c]","35720","33210"
"New entrant CS","2022","Declared disabled","Policy","Outside London","130","[c]","34860","30360"
"New entrant CS","2022","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","London","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Outside London","55","[c]","33040","30210"
"New entrant CS","2022","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Outside London","105","[c]","30420","27960"
"New entrant CS","2022","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Social Research","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Statistics","Outside London","35","[c]","31360","30710"
"New entrant CS","2022","Declared disabled","Tax","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Tax","Outside London","135","[c]","27310","26590"
"New entrant CS","2022","Declared disabled","Unknown","London","80","[c]","37260","34550"
"New entrant CS","2022","Declared disabled","Unknown","Outside London","400","[c]","28890","27230"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","London","65","[c]","35530","33400"
"New entrant CS","2022","Declared non-disabled","Commercial","Outside London","305","[c]","30570","29000"
"New entrant CS","2022","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","London","130","[c]","39450","34490"
"New entrant CS","2022","Declared non-disabled","Communications","Outside London","130","[c]","34730","33000"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","London","95","[c]","28520","25110"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Outside London","430","[c]","25710","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","London","295","[c]","44040","41750"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Outside London","1135","[c]","36210","33080"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Economics","London","145","[c]","37870","33120"
"New entrant CS","2022","Declared non-disabled","Economics","Outside London","80","[c]","29390","30410"
"New entrant CS","2022","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","London","110","[c]","41090","37610"
"New entrant CS","2022","Declared non-disabled","Finance","Outside London","455","[c]","33550","30730"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Geography","Outside London","45","[c]","27520","20420"
"New entrant CS","2022","Declared non-disabled","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","London","175","[c]","36610","32790"
"New entrant CS","2022","Declared non-disabled","Human Resources","Outside London","425","[c]","31940","28000"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Inspector of Education and Training","Outside London","135","[c]","59370","51360"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","London","35","[c]","33190","30750"
"New entrant CS","2022","Declared non-disabled","Intelligence Analysis","Outside London","70","[c]","28960","26590"
"New entrant CS","2022","Declared non-disabled","Internal Audit","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","International Trade","London","80","[c]","36800","31800"
"New entrant CS","2022","Declared non-disabled","International Trade","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","London","55","[c]","36430","33570"
"New entrant CS","2022","Declared non-disabled","Knowledge and Information Management","Outside London","100","[c]","28330","27570"
"New entrant CS","2022","Declared non-disabled","Legal","London","310","[c]","47890","50500"
"New entrant CS","2022","Declared non-disabled","Legal","Outside London","325","[c]","39820","41750"
"New entrant CS","2022","Declared non-disabled","Medicine","London","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Outside London","130","[c]","46250","37280"
"New entrant CS","2022","Declared non-disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","London","2365","[c]","32340","31060"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Outside London","17115","[c]","25170","23140"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Delivery","Unknown","125","[c]","26310","24430"
"New entrant CS","2022","Declared non-disabled","Operational Research","London","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Operational Research","Outside London","65","[c]","32160","29230"
"New entrant CS","2022","Declared non-disabled","Other","London","320","[c]","34570","26950"
"New entrant CS","2022","Declared non-disabled","Other","Outside London","1185","[c]","26100","21260"
"New entrant CS","2022","Declared non-disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning","Outside London","45","[c]","43250","39100"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Planning Inspectors","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","London","1260","[c]","38010","34020"
"New entrant CS","2022","Declared non-disabled","Policy","Outside London","860","[c]","35600","32320"
"New entrant CS","2022","Declared non-disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Policy","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","London","145","[c]","43020","38750"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Outside London","560","[c]","35160","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","London","65","[c]","40960","35810"
"New entrant CS","2022","Declared non-disabled","Property","Outside London","305","[c]","34170","32630"
"New entrant CS","2022","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Psychology","Outside London","105","[c]","26610","27700"
"New entrant CS","2022","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","London","145","[c]","36110","32330"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Outside London","1090","[c]","31560","28590"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","London","40","[c]","36810","34710"
"New entrant CS","2022","Declared non-disabled","Security","Outside London","230","[c]","28050","25000"
"New entrant CS","2022","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Social Research","London","50","[c]","38260","37610"
"New entrant CS","2022","Declared non-disabled","Social Research","Outside London","135","[c]","33510","30710"
"New entrant CS","2022","Declared non-disabled","Statistics","London","60","[c]","35510","33710"
"New entrant CS","2022","Declared non-disabled","Statistics","Outside London","135","[c]","32090","30710"
"New entrant CS","2022","Declared non-disabled","Tax","London","145","[c]","34320","37610"
"New entrant CS","2022","Declared non-disabled","Tax","Outside London","1370","[c]","26890","26590"
"New entrant CS","2022","Declared non-disabled","Unknown","London","500","[c]","39200","34550"
"New entrant CS","2022","Declared non-disabled","Unknown","Outside London","2850","[c]","30960","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","95","[c]","36100","32000"
"New entrant CS","2022","Declared non-disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Outside London","35","[c]","34790","35900"
"New entrant CS","2022","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Outside London","65","[c]","34550","33080"
"New entrant CS","2022","Undeclared","Economics","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","London","155","[c]","33700","31060"
"New entrant CS","2022","Undeclared","Operational Delivery","Outside London","805","[c]","25690","23500"
"New entrant CS","2022","Undeclared","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Outside London","55","[c]","25730","21260"
"New entrant CS","2022","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Policy","London","125","[c]","35700","34020"
"New entrant CS","2022","Undeclared","Policy","Outside London","60","[c]","33480","30360"
"New entrant CS","2022","Undeclared","Project Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Project Delivery","Outside London","35","[c]","35060","33500"
"New entrant CS","2022","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Property","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Psychology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Science and Engineering","Outside London","35","[c]","34090","30350"
"New entrant CS","2022","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Security","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Social Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Tax","Outside London","55","[c]","26750","26590"
"New entrant CS","2022","Undeclared","Unknown","London","40","[c]","35900","34550"
"New entrant CS","2022","Undeclared","Unknown","Outside London","130","[c]","29490","27230"
"New entrant CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","London","115","[c]","38110","39830"
"New entrant CS","2022","Unknown","Commercial","Outside London","255","[c]","32870","29360"
"New entrant CS","2022","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","London","235","[c]","35860","33620"
"New entrant CS","2022","Unknown","Communications","Outside London","55","[c]","31960","30350"
"New entrant CS","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Outside London","55","[c]","25850","27570"
"New entrant CS","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","London","375","[c]","43550","39390"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Outside London","725","[c]","36970","33370"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","London","95","[c]","34350","32390"
"New entrant CS","2022","Unknown","Economics","Outside London","30","[c]","27590","26820"
"New entrant CS","2022","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Finance","London","130","[c]","42140","40650"
"New entrant CS","2022","Unknown","Finance","Outside London","415","[c]","33170","29360"
"New entrant CS","2022","Unknown","Finance","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Geography","Outside London","40","[c]","27420","20420"
"New entrant CS","2022","Unknown","Human Resources","London","150","[c]","35560","32330"
"New entrant CS","2022","Unknown","Human Resources","Outside London","260","[c]","33560","27700"
"New entrant CS","2022","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","London","45","[c]","31710","28700"
"New entrant CS","2022","Unknown","Intelligence Analysis","Outside London","55","[c]","26770","26100"
"New entrant CS","2022","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Internal Audit","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","International Trade","London","85","[c]","35880","31800"
"New entrant CS","2022","Unknown","International Trade","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","London","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Outside London","30","[c]","26540","26350"
"New entrant CS","2022","Unknown","Legal","London","100","[c]","39940","34260"
"New entrant CS","2022","Unknown","Legal","Outside London","110","[c]","35820","30450"
"New entrant CS","2022","Unknown","Medicine","London","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Outside London","135","[c]","46690","39030"
"New entrant CS","2022","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","London","2035","[c]","33290","30130"
"New entrant CS","2022","Unknown","Operational Delivery","Outside London","11005","[c]","25140","23170"
"New entrant CS","2022","Unknown","Operational Delivery","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Delivery","Unknown","150","[c]","26630","24780"
"New entrant CS","2022","Unknown","Operational Research","London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","London","145","[c]","34000","28650"
"New entrant CS","2022","Unknown","Other","Outside London","530","[c]","24890","21260"
"New entrant CS","2022","Unknown","Other","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Unknown","155","[c]","20710","16190"
"New entrant CS","2022","Unknown","Planning","London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","London","700","[c]","38420","34000"
"New entrant CS","2022","Unknown","Policy","Outside London","545","[c]","33070","30200"
"New entrant CS","2022","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Project Delivery","London","150","[c]","40900","35050"
"New entrant CS","2022","Unknown","Project Delivery","Outside London","245","[c]","37320","36780"
"New entrant CS","2022","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Property","London","65","[c]","36680","31350"
"New entrant CS","2022","Unknown","Property","Outside London","280","[c]","33260","26350"
