"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Other ethnicity","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Social Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Statistics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Tax","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Veterinarian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other ethnicity","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Digital, Data and Technology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Operational Delivery","AA/AO","75","[c]","22100","21260"
"New entrant CS","2022","20-29","Undeclared","Operational Delivery","EO","40","[c]","27630","27570"
"New entrant CS","2022","20-29","Undeclared","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Operational Delivery","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Policy","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Policy","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","EO","35","[c]","26070","26590"
"New entrant CS","2022","20-29","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Commercial","SEO/HEO","45","[c]","35460","36820"
"New entrant CS","2022","20-29","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","EO","50","[c]","27590","27270"
"New entrant CS","2022","20-29","Unknown","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Communications","SEO/HEO","50","[c]","35580","34260"
"New entrant CS","2022","20-29","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","EO","120","[c]","26920","27130"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","SEO/HEO","145","[c]","35730","33840"
"New entrant CS","2022","20-29","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Economics","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Economics","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Economics","SEO/HEO","50","[c]","33600","32560"
"New entrant CS","2022","20-29","Unknown","Finance","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","EO","55","[c]","23860","25000"
"New entrant CS","2022","20-29","Unknown","Finance","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Finance","SEO/HEO","65","[c]","34520","33080"
"New entrant CS","2022","20-29","Unknown","Geography","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","EO","55","[c]","24520","26190"
"New entrant CS","2022","20-29","Unknown","Human Resources","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Human Resources","SEO/HEO","35","[c]","32560","32790"
"New entrant CS","2022","20-29","Unknown","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Intelligence Analysis","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Intelligence Analysis","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","International Trade","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","International Trade","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Knowledge and Information Management","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Knowledge and Information Management","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Legal","SEO/HEO","40","[c]","33920","34260"
"New entrant CS","2022","20-29","Unknown","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Medicine","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Medicine","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","AA/AO","2930","[c]","22310","21300"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","EO","810","[c]","26710","26590"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","G6/G7","30","[c]","55000","53360"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","SEO/HEO","170","[c]","33590","33080"
"New entrant CS","2022","20-29","Unknown","Operational Delivery","Unknown","705","[c]","24060","23170"
"New entrant CS","2022","20-29","Unknown","Operational Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Operational Research","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other","AA/AO","80","[c]","21490","21260"
"New entrant CS","2022","20-29","Unknown","Other","EO","90","[c]","23180","24880"
"New entrant CS","2022","20-29","Unknown","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Other","Unknown","85","[c]","20110","16190"
"New entrant CS","2022","20-29","Unknown","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Policy","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Policy","EO","125","[c]","27220","27850"
"New entrant CS","2022","20-29","Unknown","Policy","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Policy","SEO/HEO","300","[c]","34670","33570"
"New entrant CS","2022","20-29","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Project Delivery","EO","30","[c]","27100","27130"
"New entrant CS","2022","20-29","Unknown","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Project Delivery","SEO/HEO","70","[c]","35100","35050"
"New entrant CS","2022","20-29","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Property","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Property","EO","50","[c]","25940","25000"
"New entrant CS","2022","20-29","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Property","SEO/HEO","40","[c]","32280","29000"
"New entrant CS","2022","20-29","Unknown","Psychology","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Psychology","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Psychology","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","AA/AO","30","[c]","19110","17540"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","EO","40","[c]","22840","23650"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","SEO/HEO","60","[c]","30170","29230"
"New entrant CS","2022","20-29","Unknown","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Security","AA/AO","100","[c]","24080","23540"
"New entrant CS","2022","20-29","Unknown","Security","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Security","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Social Research","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Statistics","AA/AO","30","[c]","22260","22460"
"New entrant CS","2022","20-29","Unknown","Statistics","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Statistics","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Tax","AA/AO","115","[c]","21250","21250"
"New entrant CS","2022","20-29","Unknown","Tax","EO","140","[c]","26760","26590"
"New entrant CS","2022","20-29","Unknown","Tax","SEO/HEO","75","[c]","33590","33080"
"New entrant CS","2022","20-29","Unknown","Unknown","AA/AO","485","[c]","21530","21250"
"New entrant CS","2022","20-29","Unknown","Unknown","EO","335","[c]","27130","27230"
"New entrant CS","2022","20-29","Unknown","Unknown","G6/G7","40","[c]","55740","54560"
"New entrant CS","2022","20-29","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Unknown","SEO/HEO","735","[c]","29660","28000"
"New entrant CS","2022","20-29","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Unknown","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Commercial","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Commercial","EO","90","[c]","24990","25480"
"New entrant CS","2022","20-29","White","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Commercial","SEO/HEO","70","[c]","34980","35000"
"New entrant CS","2022","20-29","White","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Communications","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Communications","EO","40","[c]","26500","26750"
"New entrant CS","2022","20-29","White","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Communications","SEO/HEO","85","[c]","34780","33150"
"New entrant CS","2022","20-29","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Counter Fraud","AA/AO","60","[c]","21760","21260"
"New entrant CS","2022","20-29","White","Counter Fraud","EO","70","[c]","27520","27570"
"New entrant CS","2022","20-29","White","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Digital, Data and Technology","AA/AO","70","[c]","19670","19860"
"New entrant CS","2022","20-29","White","Digital, Data and Technology","EO","150","[c]","26230","26350"
"New entrant CS","2022","20-29","White","Digital, Data and Technology","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Digital, Data and Technology","SEO/HEO","220","[c]","34570","33080"
"New entrant CS","2022","20-29","White","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Economics","AA/AO","45","[c]","21290","19860"
"New entrant CS","2022","20-29","White","Economics","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Economics","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Economics","SEO/HEO","105","[c]","33280","32360"
"New entrant CS","2022","20-29","White","Finance","AA/AO","40","[c]","20940","21250"
"New entrant CS","2022","20-29","White","Finance","EO","100","[c]","25100","25000"
"New entrant CS","2022","20-29","White","Finance","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Finance","SEO/HEO","70","[c]","35040","35000"
"New entrant CS","2022","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Geography","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Geography","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Geography","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Human Resources","AA/AO","70","[c]","21300","21170"
"New entrant CS","2022","20-29","White","Human Resources","EO","70","[c]","25870","26250"
"New entrant CS","2022","20-29","White","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Human Resources","SEO/HEO","70","[c]","32490","32410"
"New entrant CS","2022","20-29","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Intelligence Analysis","EO","35","[c]","27540","26590"
"New entrant CS","2022","20-29","White","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Intelligence Analysis","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","International Trade","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","International Trade","SEO/HEO","40","[c]","32900","31800"
"New entrant CS","2022","20-29","White","Knowledge and Information Management","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Knowledge and Information Management","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Knowledge and Information Management","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Legal","EO","90","[c]","27390","27230"
"New entrant CS","2022","20-29","White","Legal","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Legal","SEO/HEO","90","[c]","38420","38000"
"New entrant CS","2022","20-29","White","Medicine","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Medicine","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Medicine","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Operational Delivery","AA/AO","4280","[c]","22180","21260"
"New entrant CS","2022","20-29","White","Operational Delivery","EO","1325","[c]","27260","27570"
"New entrant CS","2022","20-29","White","Operational Delivery","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Operational Delivery","SEO/HEO","355","[c]","33710","32790"
"New entrant CS","2022","20-29","White","Operational Delivery","Unknown","1015","[c]","23530","23170"
"New entrant CS","2022","20-29","White","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Operational Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Operational Research","SEO/HEO","40","[c]","29880","29970"
"New entrant CS","2022","20-29","White","Other","AA/AO","320","[c]","21200","21260"
"New entrant CS","2022","20-29","White","Other","EO","180","[c]","25160","26180"
"New entrant CS","2022","20-29","White","Other","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Other","SEO/HEO","65","[c]","31870","31990"
"New entrant CS","2022","20-29","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Planning","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Policy","AA/AO","45","[c]","22220","21840"
"New entrant CS","2022","20-29","White","Policy","EO","290","[c]","26400","26180"
"New entrant CS","2022","20-29","White","Policy","G6/G7","95","[c]","53510","53130"
"New entrant CS","2022","20-29","White","Policy","SEO/HEO","840","[c]","33630","33210"
"New entrant CS","2022","20-29","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Project Delivery","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Project Delivery","EO","95","[c]","24810","24750"
"New entrant CS","2022","20-29","White","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Project Delivery","SEO/HEO","105","[c]","34030","34020"
"New entrant CS","2022","20-29","White","Project Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Property","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Property","EO","55","[c]","25480","25000"
"New entrant CS","2022","20-29","White","Property","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Property","SEO/HEO","55","[c]","32220","31130"
"New entrant CS","2022","20-29","White","Psychology","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Psychology","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Psychology","SEO/HEO","45","[c]","28020","27700"
"New entrant CS","2022","20-29","White","Science and Engineering","AA/AO","125","[c]","21070","20910"
"New entrant CS","2022","20-29","White","Science and Engineering","EO","155","[c]","26180","26370"
"New entrant CS","2022","20-29","White","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","White","Science and Engineering","SEO/HEO","240","[c]","31000","30120"
"New entrant CS","2022","20-29","White","Science and Engineering","Unknown","35","[c]","30250","28050"
