"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Black","Commercial","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Digital, Data and Technology","Female","55","[c]","35870","33080"
"New entrant CS","2022","Black","Digital, Data and Technology","Male","90","[c]","37250","35900"
"New entrant CS","2022","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Female","45","[c]","31680","30340"
"New entrant CS","2022","Black","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inspector of Education and Training","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","International Trade","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Female","30","[c]","41840","43920"
"New entrant CS","2022","Black","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Operational Delivery","Female","1050","[c]","27940","27570"
"New entrant CS","2022","Black","Operational Delivery","Male","540","[c]","28670","27570"
"New entrant CS","2022","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Other","Female","45","[c]","27190","26950"
"New entrant CS","2022","Black","Other","Male","40","[c]","27220","25750"
"New entrant CS","2022","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Policy","Female","115","[c]","34610","32790"
"New entrant CS","2022","Black","Policy","Male","65","[c]","35040","33210"
"New entrant CS","2022","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Science and Engineering","Female","40","[c]","34830","32330"
"New entrant CS","2022","Black","Science and Engineering","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Statistics","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Tax","Female","70","[c]","27610","26590"
"New entrant CS","2022","Black","Tax","Male","50","[c]","28840","26590"
"New entrant CS","2022","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Unknown","Female","105","[c]","31580","27750"
"New entrant CS","2022","Black","Unknown","Male","70","[c]","32410","31540"
"New entrant CS","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Female","40","[c]","33460","28660"
"New entrant CS","2022","Mixed","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Delivery","Female","540","[c]","26780","24880"
"New entrant CS","2022","Mixed","Operational Delivery","Male","300","[c]","27730","26140"
"New entrant CS","2022","Mixed","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Other","Female","40","[c]","27910","25430"
"New entrant CS","2022","Mixed","Other","Male","35","[c]","26520","26050"
"New entrant CS","2022","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Policy","Female","105","[c]","36380","33570"
"New entrant CS","2022","Mixed","Policy","Male","55","[c]","35860","33570"
"New entrant CS","2022","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Unknown","Female","100","[c]","31140","27530"
"New entrant CS","2022","Mixed","Unknown","Male","45","[c]","31200","27500"
"New entrant CS","2022","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Female","125","[c]","27330","26590"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Male","90","[c]","28190","27570"
"New entrant CS","2022","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data and Technology","Male","60","[c]","39020","36560"
"New entrant CS","2022","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Economics","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Geography","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Delivery","Female","240","[c]","27910","25020"
"New entrant CS","2022","Undeclared","Operational Delivery","Male","275","[c]","29900","27570"
"New entrant CS","2022","Undeclared","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
