"Status","Year","Parent_department","Region_ITL1","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Attorney General's Departments","London","London","G6/G7","180","[c]","53790","50500"
"New entrant CS","2022","Attorney General's Departments","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","London","London","SEO/HEO","80","[c]","40090","42690"
"New entrant CS","2022","Attorney General's Departments","North East (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","North East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","North West (England)","Outside London","AA/AO","35","[c]","20440","20500"
"New entrant CS","2022","Attorney General's Departments","North West (England)","Outside London","EO","10","[c]","25480","25480"
"New entrant CS","2022","Attorney General's Departments","North West (England)","Outside London","G6/G7","15","[c]","48610","48080"
"New entrant CS","2022","Attorney General's Departments","North West (England)","Outside London","SEO/HEO","15","[c]","36630","38000"
"New entrant CS","2022","Attorney General's Departments","South East (England)","Outside London","AA/AO","40","[c]","22400","23770"
"New entrant CS","2022","Attorney General's Departments","South East (England)","Outside London","EO","15","[c]","27200","26970"
"New entrant CS","2022","Attorney General's Departments","South East (England)","Outside London","G6/G7","15","[c]","53730","53050"
"New entrant CS","2022","Attorney General's Departments","South East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South West (England)","Outside London","AA/AO","15","[c]","20930","22200"
"New entrant CS","2022","Attorney General's Departments","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","South West (England)","Outside London","G6/G7","10","[c]","51530","48080"
"New entrant CS","2022","Attorney General's Departments","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Wales","Outside London","AA/AO","15","[c]","20090","18990"
"New entrant CS","2022","Attorney General's Departments","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Wales","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","Wales","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","West Midlands (England)","Outside London","AA/AO","15","[c]","20810","21350"
"New entrant CS","2022","Attorney General's Departments","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Departments","West Midlands (England)","Outside London","G6/G7","15","[c]","48750","48080"
"New entrant CS","2022","Attorney General's Departments","West Midlands (England)","Outside London","SEO/HEO","15","[c]","36200","38000"
"New entrant CS","2022","Attorney General's Departments","Yorkshire and The Humber","Outside London","AA/AO","35","[c]","20960","22200"
"New entrant CS","2022","Attorney General's Departments","Yorkshire and The Humber","Outside London","EO","15","[c]","25310","25480"
"New entrant CS","2022","Attorney General's Departments","Yorkshire and The Humber","Outside London","G6/G7","15","[c]","49030","48080"
"New entrant CS","2022","Attorney General's Departments","Yorkshire and The Humber","Outside London","SEO/HEO","20","[c]","37030","38000"
"New entrant CS","2022","Cabinet Office","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East Midlands (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East of England","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East of England","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","East of England","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","London","London","AA/AO","60","[c]","20680","18450"
"New entrant CS","2022","Cabinet Office","London","London","EO","125","[c]","26710","27500"
"New entrant CS","2022","Cabinet Office","London","London","G6/G7","195","[c]","61640","56520"
"New entrant CS","2022","Cabinet Office","London","London","SCS level","35","[c]","105520","105000"
"New entrant CS","2022","Cabinet Office","London","London","SEO/HEO","565","[c]","30700","28000"
"New entrant CS","2022","Cabinet Office","North East (England)","Outside London","AA/AO","50","[c]","21050","21050"
"New entrant CS","2022","Cabinet Office","North East (England)","Outside London","EO","10","[c]","23930","23850"
"New entrant CS","2022","Cabinet Office","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North East (England)","Outside London","SEO/HEO","20","[c]","29000","28000"
"New entrant CS","2022","Cabinet Office","North West (England)","Outside London","AA/AO","10","[c]","20000","20330"
"New entrant CS","2022","Cabinet Office","North West (England)","Outside London","EO","35","[c]","25200","25520"
"New entrant CS","2022","Cabinet Office","North West (England)","Outside London","G6/G7","50","[c]","61700","61710"
"New entrant CS","2022","Cabinet Office","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","North West (England)","Outside London","SEO/HEO","80","[c]","33210","32000"
"New entrant CS","2022","Cabinet Office","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Scotland","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Scotland","Outside London","EO","30","[c]","24380","23850"
"New entrant CS","2022","Cabinet Office","Scotland","Outside London","G6/G7","30","[c]","57210","49700"
"New entrant CS","2022","Cabinet Office","Scotland","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Scotland","Outside London","SEO/HEO","65","[c]","32600","32000"
"New entrant CS","2022","Cabinet Office","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South East (England)","Outside London","G6/G7","15","[c]","75100","73000"
"New entrant CS","2022","Cabinet Office","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South East (England)","Outside London","SEO/HEO","15","[c]","28270","28000"
"New entrant CS","2022","Cabinet Office","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South West (England)","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South West (England)","Outside London","G6/G7","20","[c]","57320","53000"
"New entrant CS","2022","Cabinet Office","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","South West (England)","Outside London","SEO/HEO","20","[c]","30750","28000"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","EO","30","[c]","26000","27500"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","G6/G7","40","[c]","58920","54700"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Unknown","Unknown","SEO/HEO","105","[c]","30680","28000"
"New entrant CS","2022","Cabinet Office","Wales","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Wales","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Wales","Outside London","SEO/HEO","30","[c]","31590","30510"
"New entrant CS","2022","Cabinet Office","West Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands (England)","Outside London","EO","10","[c]","24530","24100"
"New entrant CS","2022","Cabinet Office","West Midlands (England)","Outside London","G6/G7","35","[c]","66150","65000"
"New entrant CS","2022","Cabinet Office","West Midlands (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","West Midlands (England)","Outside London","SEO/HEO","40","[c]","32580","31210"
"New entrant CS","2022","Cabinet Office","Yorkshire and The Humber","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Yorkshire and The Humber","Outside London","EO","40","[c]","24340","23850"
"New entrant CS","2022","Cabinet Office","Yorkshire and The Humber","Outside London","G6/G7","40","[c]","61620","61710"
"New entrant CS","2022","Cabinet Office","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cabinet Office","Yorkshire and The Humber","Outside London","SEO/HEO","65","[c]","31860","32000"
"New entrant CS","2022","Chancellor's other departments","London","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","London","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","London","London","G6/G7","15","[c]","66150","63000"
"New entrant CS","2022","Chancellor's other departments","London","London","SEO/HEO","25","[c]","41670","43500"
"New entrant CS","2022","Chancellor's other departments","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","North West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chancellor's other departments","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","London","London","SEO/HEO","10","[c]","32420","29160"
"New entrant CS","2022","Charity Commission","North West (England)","Outside London","AA/AO","20","[c]","17770","17140"
"New entrant CS","2022","Charity Commission","North West (England)","Outside London","EO","30","[c]","24570","24440"
"New entrant CS","2022","Charity Commission","North West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Charity Commission","North West (England)","Outside London","SEO/HEO","25","[c]","32250","29160"
"New entrant CS","2022","Competition and Markets Authority","London","London","AA/AO","25","[c]","22630","22520"
"New entrant CS","2022","Competition and Markets Authority","London","London","EO","15","[c]","27210","26750"
"New entrant CS","2022","Competition and Markets Authority","London","London","G6/G7","40","[c]","62020","59200"
"New entrant CS","2022","Competition and Markets Authority","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","London","London","SEO/HEO","40","[c]","35960","33120"
"New entrant CS","2022","Competition and Markets Authority","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Competition and Markets Authority","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","EO","10","[c]","24740","24250"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","London","AA/AO","20","[c]","24320","24900"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","London","EO","125","[c]","27850","27680"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","London","G6/G7","65","[c]","56790","54130"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","London","London","SEO/HEO","330","[c]","36790","33570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","EO","15","[c]","24250","24250"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","EO","15","[c]","24630","24570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","G6/G7","20","[c]","51260","49080"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","SEO/HEO","95","[c]","33230","30360"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","AA/AO","15","[c]","20820","21130"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","SEO/HEO","10","[c]","52270","45410"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","AA/AO","75","[c]","18560","17900"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","EO","60","[c]","24750","24370"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","G6/G7","35","[c]","49040","45150"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","SEO/HEO","45","[c]","34160","31830"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Outside London","AA/AO","170","[c]","20980","21810"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Outside London","EO","105","[c]","26080","24500"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Outside London","G6/G7","15","[c]","60840","58500"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Outside London","SEO/HEO","85","[c]","38700","39910"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","AA/AO","15","[c]","20400","21130"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","EO","15","[c]","25980","24570"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","G6/G7","15","[c]","52880","49080"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","SEO/HEO","20","[c]","35080","36400"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","East Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","London","EO","85","[c]","26300","26180"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","London","G6/G7","40","[c]","54370","51730"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","London","London","SEO/HEO","185","[c]","34700","34020"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","SEO/HEO","20","[c]","33530","32490"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","West Midlands (England)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East Midlands (England)","Outside London","EO","15","[c]","25590","25000"
"New entrant CS","2022","Department for Education","East Midlands (England)","Outside London","G6/G7","15","[c]","51270","49860"
"New entrant CS","2022","Department for Education","East Midlands (England)","Outside London","SEO/HEO","25","[c]","32650","29360"
"New entrant CS","2022","Department for Education","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","East of England","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","London","London","EO","60","[c]","27890","28500"
"New entrant CS","2022","Department for Education","London","London","G6/G7","40","[c]","55850","53420"
"New entrant CS","2022","Department for Education","London","London","SEO/HEO","85","[c]","36610","36660"
"New entrant CS","2022","Department for Education","North East (England)","Outside London","AA/AO","15","[c]","21140","21250"
"New entrant CS","2022","Department for Education","North East (England)","Outside London","EO","35","[c]","25000","25000"
"New entrant CS","2022","Department for Education","North East (England)","Outside London","G6/G7","20","[c]","52270","49910"
"New entrant CS","2022","Department for Education","North East (England)","Outside London","SEO/HEO","75","[c]","33980","36500"
"New entrant CS","2022","Department for Education","North West (England)","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Outside London","EO","65","[c]","25000","25000"
"New entrant CS","2022","Department for Education","North West (England)","Outside London","G6/G7","35","[c]","52900","49860"
"New entrant CS","2022","Department for Education","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","North West (England)","Outside London","SEO/HEO","105","[c]","33290","32870"
"New entrant CS","2022","Department for Education","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South East (England)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","South West (England)","Outside London","EO","15","[c]","24950","25000"
"New entrant CS","2022","Department for Education","South West (England)","Outside London","G6/G7","25","[c]","52800","49860"
"New entrant CS","2022","Department for Education","South West (England)","Outside London","SEO/HEO","45","[c]","34170","36500"
"New entrant CS","2022","Department for Education","Wales","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","West Midlands (England)","Outside London","EO","50","[c]","25090","25000"
"New entrant CS","2022","Department for Education","West Midlands (England)","Outside London","G6/G7","30","[c]","52540","49860"
"New entrant CS","2022","Department for Education","West Midlands (England)","Outside London","SEO/HEO","95","[c]","32830","29520"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Outside London","EO","80","[c]","25130","25000"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Outside London","G6/G7","20","[c]","52410","49860"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Education","Yorkshire and The Humber","Outside London","SEO/HEO","100","[c]","34180","36500"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","AA/AO","40","[c]","20840","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","EO","20","[c]","24910","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","SEO/HEO","45","[c]","32580","32000"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","AA/AO","30","[c]","21080","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","EO","45","[c]","25330","25010"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","East of England","Outside London","SEO/HEO","60","[c]","33140","30220"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","London","AA/AO","20","[c]","22790","24370"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","London","EO","125","[c]","27320","27960"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","London","G6/G7","155","[c]","55080","52290"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","London","SCS level","10","[c]","86630","75780"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","London","SEO/HEO","485","[c]","34650","32560"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","London","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","AA/AO","130","[c]","21180","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","EO","35","[c]","24680","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","G6/G7","15","[c]","49720","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","SEO/HEO","65","[c]","32900","31420"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","AA/AO","200","[c]","21330","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","EO","50","[c]","24660","24920"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","G6/G7","35","[c]","50190","47550"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","SEO/HEO","80","[c]","32100","29740"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","AA/AO","10","[c]","21300","21300"
"New entrant CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Outside London","EO","10","[c]","[c]","[c]"
